Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+58 Quarters
Market Capitalization,28,35,42,44,48,67,61,41,36,41,39,27,23,26,50,50,60,61,56,88,78,76,70,66,64,59,56,53,52,53,58,67,62,60,64,68,56,50,40,53,50,Upgrade
Market Cap Growth,-,-47.79%,-31.67%,6.46%,33.66%,62.08%,56.87%,51.09%,55.20%,59.06%,-21.86%,-45.58%,-61.56%,-57.12%,-9.99%,-43.03%,-22.93%,-19.95%,-19.99%,33.76%,22.33%,29.16%,24.99%,24.94%,23.13%,10.75%,-3.49%,-20.97%,-15.71%,-12.44%,-10.35%,-2.39%,10.99%,21.78%,59.89%,28.43%,10.31%,-18.88%,-16.39%,-13.80%,-18.61%,Upgrade
Enterprise Value,153,158,120,170,144,146,136,138,44,80,129,101,82,97,145,133,143,127,123,161,136,157,165,190,198,146,125,154,146,131,117,137,117,123,119,151,76,78,71,80,69,Upgrade
PE Ratio,5.22,6.59,6.81,6.97,9.12,13.29,12.05,22.65,88.53,-21.83,-10.25,-6.90,-6.05,-6.17,-17.78,-51.12,-254.84,24.69,17.41,25.32,21.10,21.74,16.77,14.30,14.58,19.49,28.83,37.10,42.09,21.11,26.90,-84.73,3.90,3.86,4.09,3.58,-96.54,-9.90,-5.52,-5.48,-6.91,Upgrade
PS Ratio,0.87,1.00,1.20,1.26,1.47,2.15,2.03,1.52,1.38,1.68,1.63,1.21,1.02,1.18,2.18,2.02,2.40,2.16,1.97,3.03,2.72,2.72,2.47,2.44,2.48,2.52,2.59,2.53,2.50,2.30,2.58,3.03,2.94,3.05,3.34,3.55,3.02,2.69,2.20,2.99,2.61,Upgrade
PB Ratio,0.56,0.64,0.70,0.76,0.81,1.07,0.91,0.62,0.55,0.65,0.62,0.42,0.36,0.40,0.75,0.73,0.88,0.87,0.80,1.27,1.15,1.12,1.04,0.99,0.98,0.91,0.89,0.84,0.84,0.85,0.94,1.09,1.03,1.02,1.10,1.12,1.28,1.17,0.96,1.31,1.17,Upgrade
Debt / Equity Ratio,3.35,3.35,1.95,2.72,2.23,1.97,1.81,2.14,1.89,1.92,1.97,1.91,1.94,1.91,2.01,1.95,1.96,1.76,1.93,1.78,2.10,2.12,2.16,2.31,2.21,2.28,2.59,2.34,2.27,2.33,2.35,2.14,1.80,2.16,2.18,2.31,1.85,2.07,1.56,1.24,1.00,Upgrade
Dividend Yield,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08%,0.08%,0.06%,0.06%,0.07%,0.04%,0.05%,0.05%,0.06%,0.06%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.60%,100.00%,-2.40%,12.50%,12.50%,5.00%,3.70%,3.70%,6.70%,3.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-0.22%,-0.22%,-0.24%,-0.25%,-0.27%,-0.33%,-0.28%,-0.29%,-0.29%,-0.47%,-0.31%,-0.34%,-0.34%,-0.52%,-0.52%,-0.46%,-0.46%,-0.07%,-0.23%,-0.27%,-0.25%,-0.20%,1.62%,1.63%,1.57%,4.27%,0.06%,-0.11%,-0.06%,-3.87%,-1.18%,-0.97%,-0.97%,-0.99%,-1.27%,-1.86%,-1.77%,-0.77%,-0.49%,0.06%,-0.03%,Upgrade
Total Shareholder Return,-0.22%,-0.22%,-0.24%,-0.25%,-0.27%,-0.33%,-0.28%,-0.29%,-0.29%,-0.47%,-0.31%,-0.34%,-0.34%,-0.52%,-0.44%,-0.38%,-0.40%,-0.00%,-0.16%,-0.22%,-0.20%,-0.15%,1.68%,1.69%,1.57%,4.27%,0.06%,-0.11%,-0.06%,-3.87%,-1.18%,-0.97%,-0.97%,-0.99%,-1.27%,-1.86%,-1.77%,-0.77%,-0.49%,0.06%,-0.03%,Upgrade
