Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+7 Quarters
Market Capitalization,"1,527","1,489","1,442","1,323","1,412","1,770","1,710","1,618","1,611","1,428","1,403","1,164","1,106",929,"1,427","1,390","1,294","1,313","1,183","1,328","1,164","1,079","1,192","1,259","1,226","1,220","1,115","1,079",987,875,879,888,918,929,905,858,"1,165",693,-,-,-,Upgrade
Market Cap Growth,-,-15.86%,-15.70%,-18.19%,-12.39%,23.97%,21.85%,38.99%,45.72%,53.74%,-1.69%,-16.29%,-14.55%,-29.24%,20.68%,4.70%,11.18%,21.67%,-0.81%,5.47%,-5.05%,-11.59%,6.90%,16.69%,24.23%,39.49%,26.97%,21.55%,7.50%,-5.81%,-2.91%,3.51%,-21.17%,33.95%,-,-,-,-,-,-,-,Upgrade
Enterprise Value,"3,064","3,027","2,858","2,750","2,640","2,868","2,880","2,703","2,898","2,478","2,500","2,078","1,962","1,889","2,508","2,285","2,214","2,027","1,780","2,194","2,012","1,906","1,889","1,816","1,785","1,817","1,790","1,755","1,647","1,497","1,519","1,423","1,472","1,411","1,298","1,231","1,455","1,067",429,319,268,Upgrade
PE Ratio,9.41,12.40,13.34,12.77,11.37,9.03,8.07,7.24,6.44,4.96,7.88,7.17,9.98,14.80,9.23,10.60,9.37,10.59,9.94,10.10,9.79,9.21,10.68,10.71,9.45,8.27,8.14,10.80,13.63,15.38,13.82,10.86,10.09,11.03,10.64,9.29,12.95,9.02,-,-,-,Upgrade
PS Ratio,4.51,4.40,4.66,4.60,5.03,6.33,6.14,6.16,6.14,5.29,5.20,4.24,4.05,3.50,5.68,5.35,5.12,5.11,4.52,5.63,5.17,4.96,5.65,5.95,5.75,6.08,5.80,5.79,5.51,4.90,5.07,5.05,5.49,5.54,5.54,5.91,8.96,6.58,-,-,-,Upgrade
PB Ratio,1.13,1.10,1.07,1.00,1.14,1.38,1.34,1.29,1.32,1.21,1.21,1.02,1.02,0.90,1.27,1.25,1.18,1.22,1.11,1.24,1.10,1.03,1.23,1.30,1.27,1.27,1.17,1.15,1.07,0.98,1.07,1.05,1.07,1.10,1.08,1.02,1.39,0.86,-,-,-,Upgrade
Debt / Equity Ratio,1.15,1.15,1.07,1.10,1.01,0.87,0.93,0.88,1.07,0.90,0.96,0.81,0.81,0.95,0.98,0.81,0.84,0.67,0.57,0.82,0.81,0.80,0.73,0.58,0.59,0.63,0.71,0.72,0.72,0.70,0.78,0.64,0.65,0.58,0.47,0.46,0.35,0.50,0.75,0.60,0.72,Upgrade
Dividend Yield,10.56%,3.01%,2.53%,2.52%,2.61%,2.40%,4.16%,2.14%,2.34%,9.26%,2.46%,2.38%,5.51%,3.37%,2.19%,2.05%,2.04%,2.55%,2.71%,2.30%,2.50%,2.37%,2.27%,2.29%,4.01%,-,2.09%,2.15%,2.35%,2.49%,2.40%,2.37%,2.29%,2.26%,2.32%,2.37%,1.73%,2.28%,-,-,-,Upgrade
Payout Ratio,126.40%,84.60%,77.60%,97.70%,-250.00%,96.30%,175.00%,57.30%,58.80%,211.10%,64.60%,33.90%,63.60%,-58.80%,82.50%,93.50%,55.60%,86.40%,233.30%,82.50%,86.50%,75.00%,102.30%,117.10%,154.70%,0.00%,70.90%,62.90%,46.40%,121.90%,-487.50%,229.40%,61.90%,86.70%,162.50%,108.60%,74.50%,62.30%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-7.15%,0.17%,-10.13%,-9.16%,-1.99%,-5.40%,-7.34%,-19.13%,-19.85%,-16.05%,-1.77%,-2.04%,-1.48%,-1.62%,-1.67%,-1.74%,-1.89%,-7.82%,-8.56%,-8.40%,-8.09%,-1.75%,-0.90%,-0.90%,-0.95%,-7.16%,-10.27%,-10.19%,-9.93%,-3.53%,-0.67%,-0.98%,-1.63%,-29.76%,-45.80%,-53.64%,-55.00%,-27.58%,-79.48%,-50.05%,-73.32%,Upgrade
Total Shareholder Return,3.42%,3.17%,-7.60%,-6.64%,0.62%,-3.01%,-3.18%,-16.99%,-17.51%,-6.79%,0.69%,0.34%,4.03%,1.76%,0.52%,0.31%,0.15%,-5.27%,-5.85%,-6.09%,-5.58%,0.62%,1.38%,1.39%,3.06%,-7.16%,-8.19%,-8.04%,-7.58%,-1.04%,1.73%,1.39%,0.66%,-27.50%,-43.49%,-51.27%,-53.27%,-25.30%,-79.48%,-50.05%,-73.32%,Upgrade
