Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,547,692,950,905,966,"1,268","1,295","1,194","1,041","1,009",787,559,640,534,910,785,803,698,595,764,801,925,824,788,722,775,785,545,474,492,562,580,644,581,564,568,315,311,307,233,207,Upgrade
Market Cap Growth,-,-45.40%,-26.66%,-24.22%,-7.16%,25.70%,64.61%,113.52%,62.63%,89.02%,-13.51%,-28.73%,-20.34%,-23.54%,52.79%,2.68%,0.25%,-24.56%,-27.77%,-2.95%,11.04%,19.30%,4.97%,44.41%,52.42%,57.59%,39.68%,-6.01%,-26.43%,-15.34%,-0.24%,2.12%,104.08%,86.86%,83.55%,143.77%,52.03%,53.04%,62.22%,19.61%,12.91%,Upgrade
Enterprise Value,927,"1,072","1,704","1,566","1,707","1,533","1,663","1,200","1,212","1,276","1,130","1,039","1,188","1,135","1,354","1,249","1,362","1,274","1,152","1,367","1,383","1,606","1,400","1,286","1,256","1,159","1,116",847,849,"1,075","1,087","1,099","1,122","1,023",937,856,424,356,376,351,297,Upgrade
PE Ratio,4.73,6.14,7.97,7.58,7.79,10.10,10.07,9.71,9.00,10.26,11.04,8.42,10.11,7.87,12.40,11.01,11.56,10.30,9.87,14.63,17.64,25.99,19.07,25.72,24.55,23.81,25.29,12.80,11.39,11.94,13.65,14.63,21.05,23.79,30.54,36.86,16.83,16.13,15.52,12.10,11.14,Upgrade
PS Ratio,1.86,2.35,3.19,3.09,3.30,4.44,4.56,4.42,4.03,4.21,3.72,2.79,3.36,2.87,4.89,4.42,4.75,4.30,4.21,5.43,5.81,6.91,5.60,6.72,6.46,7.25,7.75,4.57,4.05,4.20,4.86,5.00,5.64,6.01,6.86,8.44,5.93,5.87,5.83,4.50,3.98,Upgrade
PB Ratio,0.46,0.58,0.81,0.79,0.85,1.11,1.15,1.09,1.08,1.08,0.86,0.63,0.74,0.63,1.24,1.09,1.15,1.02,0.97,1.29,1.39,1.64,1.46,1.41,1.32,1.44,1.48,1.09,0.98,1.04,1.18,1.23,1.39,1.27,1.26,1.29,1.77,1.79,1.82,1.41,1.29,Upgrade
Debt / Equity Ratio,0.79,0.79,0.87,0.87,0.91,0.51,0.56,0.38,0.54,0.56,0.71,0.83,1.03,1.04,0.88,0.91,1.06,1.10,1.19,1.27,1.31,1.46,1.28,1.15,1.25,1.01,1.00,1.07,1.14,1.48,1.52,1.44,1.30,1.16,1.12,0.96,1.13,0.87,0.90,0.92,0.94,Upgrade
Dividend Yield,4.71%,0.88%,0.64%,0.67%,0.63%,0.41%,0.40%,0.37%,0.42%,0.36%,0.45%,0.64%,0.56%,0.67%,0.35%,0.41%,0.40%,0.38%,0.41%,0.32%,0.30%,0.26%,0.29%,0.30%,0.33%,0.31%,0.29%,0.42%,0.48%,0.46%,0.40%,0.39%,0.35%,0.39%,0.31%,0.40%,0.39%,0.40%,0.40%,0.53%,0.43%,Upgrade
Payout Ratio,21.60%,25.80%,19.60%,22.10%,19.90%,17.10%,16.50%,13.60%,13.60%,10.80%,13.80%,14.50%,24.30%,60.00%,15.30%,14.80%,16.70%,22.70%,13.20%,12.10%,13.90%,57.70%,22.70%,18.30%,31.20%,20.30%,-93.80%,19.20%,20.80%,21.40%,24.20%,20.80%,21.40%,21.40%,25.00%,125.00%,27.80%,27.80%,25.00%,24.20%,18.30%,Upgrade
Buyback Yield / Dilution,1.15%,1.15%,0.91%,1.39%,0.63%,0.45%,0.41%,-0.11%,-0.17%,-0.22%,-12.41%,-12.45%,-11.98%,-12.07%,-9.72%,-9.85%,-10.16%,-10.29%,-0.70%,-0.53%,-0.56%,-0.46%,-5.78%,-6.27%,-6.37%,-6.59%,0.43%,-0.22%,-0.36%,-0.36%,-28.48%,-0.76%,-84.00%,-83.78%,-43.17%,-83.75%,-0.33%,-0.20%,-0.22%,-0.14%,-0.21%,Upgrade
Total Shareholder Return,5.86%,2.03%,1.55%,2.06%,1.26%,0.86%,0.80%,0.26%,0.25%,0.14%,-11.95%,-11.81%,-11.43%,-11.40%,-9.37%,-9.44%,-9.77%,-9.91%,-0.30%,-0.21%,-0.26%,-0.20%,-5.49%,-5.97%,-6.03%,-6.28%,0.71%,0.20%,0.12%,0.10%,-28.08%,-0.36%,-83.65%,-83.39%,-42.85%,-83.35%,0.06%,0.20%,0.18%,0.39%,0.23%,Upgrade
