Metrics,Current,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,+66 Quarters
Market Capitalization,46,40,66,78,66,86,93,105,82,36,29,15,22,30,27,16,17,23,24,38,59,32,23,24,21,28,26,26,18,26,43,49,48,55,54,50,39,44,33,57,62,Upgrade
Market Cap Growth,-,-53.17%,-28.89%,-25.75%,-19.61%,138.55%,226.10%,616.46%,277.38%,19.20%,4.30%,-11.04%,30.78%,30.80%,12.31%,-56.94%,-71.83%,-28.82%,5.61%,61.54%,185.72%,15.33%,-11.01%,-10.31%,15.59%,9.50%,-39.32%,-46.20%,-62.52%,-53.25%,-21.34%,-0.99%,21.63%,23.79%,66.46%,-12.70%,-36.72%,-53.36%,-51.64%,-49.22%,-33.28%,Upgrade
Enterprise Value,10,4,31,44,36,59,71,88,53,26,20,5,13,19,17,3,1,7,9,24,46,19,6,8,4,12,9,10,0,6,24,29,27,32,31,27,16,21,10,33,38,Upgrade
PE Ratio,12.36,12.42,12.05,7.90,3.42,2.64,2.91,3.66,4.45,43.40,-6.10,-2.45,-6.06,-5.19,-8.08,-4.24,-2.91,-12.99,37.69,184.19,47.90,65.46,-45.00,-3388.04,-63.90,-11.02,-7.06,-4.82,-2.92,-5.37,-10.61,-28.64,-64.85,-51.68,-56.04,-29.55,-24.39,-158.15,-168.34,406.40,105.98,Upgrade
PS Ratio,2.04,1.77,2.68,2.94,2.47,3.43,4.30,6.49,7.65,5.19,6.38,4.36,6.58,9.35,7.92,3.90,3.48,3.84,3.89,6.01,8.93,5.16,3.41,3.42,3.14,4.50,4.71,4.96,3.33,4.30,5.83,7.51,6.05,6.24,6.37,4.14,2.86,2.77,1.89,3.34,3.43,Upgrade
PB Ratio,0.83,0.72,1.17,1.37,1.12,1.53,1.72,1.91,2.34,1.93,1.70,0.96,1.29,1.67,1.26,0.76,0.80,0.94,0.96,1.26,1.52,0.95,0.97,0.97,0.83,1.11,1.06,1.06,0.72,0.96,1.50,1.59,1.48,1.60,1.55,1.42,1.12,1.22,0.89,1.51,1.66,Upgrade
Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.01,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Current Ratio,10.63,10.63,9.20,7.61,9.71,7.47,5.20,3.43,5.16,5.36,5.25,7.50,7.99,8.88,9.14,11.65,10.23,13.27,9.66,10.25,9.57,12.58,14.98,16.51,14.96,14.14,13.98,16.00,11.34,13.98,13.15,14.27,14.78,14.94,12.51,16.42,11.77,13.20,13.52,9.89,11.82,Upgrade
Dividend Yield,3.32%,0.82%,0.50%,0.42%,0.50%,0.26%,0.24%,0.19%,0.13%,0.29%,0.37%,0.72%,0.49%,0.35%,0.39%,0.64%,0.64%,0.46%,0.43%,0.28%,0.18%,0.33%,0.46%,0.45%,0.51%,0.38%,0.41%,0.40%,0.60%,0.90%,0.54%,0.47%,0.48%,0.42%,0.43%,0.47%,0.59%,0.52%,0.71%,0.41%,2.00%,Upgrade
Payout Ratio,40.90%,220.00%,73.30%,-36.70%,9.20%,9.40%,4.80%,2.30%,0.60%,5.40%,7.00%,-6.40%,-11.70%,-2.90%,35.00%,14.00%,-3.30%,-8.70%,-35.00%,-10.00%,14.00%,8.70%,-14.00%,-,-,35.00%,-35.00%,-35.00%,-5.00%,-25.00%,-11.50%,-21.40%,-30.00%,-150.00%,75.00%,-,-18.80%,-,-50.00%,-,800.00%,Upgrade
Buyback Yield / Dilution,0.55%,0.55%,0.44%,0.34%,0.40%,0.33%,0.05%,0.39%,0.31%,0.33%,0.52%,0.07%,0.11%,0.10%,0.09%,0.08%,0.10%,0.25%,0.28%,0.37%,0.38%,0.38%,0.47%,0.50%,0.53%,0.66%,0.79%,0.66%,0.71%,0.56%,0.37%,0.49%,0.41%,0.27%,0.26%,0.23%,0.10%,0.03%,-0.14%,-0.27%,-0.33%,Upgrade
Total Shareholder Return,3.85%,1.37%,0.93%,0.76%,0.90%,0.59%,0.29%,0.58%,0.43%,0.62%,0.88%,0.79%,0.60%,0.45%,0.48%,0.72%,0.73%,0.71%,0.72%,0.65%,0.56%,0.71%,0.93%,0.95%,1.05%,1.04%,1.20%,1.07%,1.30%,1.46%,0.91%,0.96%,0.89%,0.69%,0.68%,0.69%,0.69%,0.55%,0.57%,0.14%,1.66%,Upgrade
