Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+3 Quarters
Market Capitalization,128,138,136,110,133,174,146,139,134,118,96,63,61,54,149,155,160,157,142,159,153,150,159,176,191,138,133,126,125,126,111,99,116,118,114,116,125,121,124,122,115,Upgrade
Market Cap Growth,-,-20.99%,-7.06%,-20.57%,-0.30%,48.21%,52.59%,120.21%,120.67%,116.24%,-35.82%,-59.33%,-62.24%,-65.31%,5.52%,-2.32%,4.81%,4.86%,-10.80%,-9.52%,-19.79%,8.74%,18.92%,39.00%,53.14%,9.68%,19.95%,27.49%,7.41%,6.16%,-2.02%,-14.81%,-7.40%,-1.89%,-8.11%,-4.57%,9.33%,-10.47%,-5.78%,-,-,Upgrade
Enterprise Value,445,455,453,447,479,505,448,446,416,389,367,370,361,391,488,483,432,421,358,366,334,306,251,286,297,248,272,245,227,230,225,207,230,302,301,248,222,213,229,199,198,Upgrade
PE Ratio,-11.35,-11.35,-17.92,15.63,4.47,2.86,2.57,2.71,2.44,2.94,25.95,-8.97,-2.75,-1.74,15.64,-31.44,-105.55,31.50,14.79,8.92,11.08,22.90,20.06,20.46,19.47,8.39,9.65,8.32,8.76,7.26,6.10,6.37,6.45,10.63,11.42,15.26,30.14,17.58,16.10,16.79,11.62,Upgrade
PS Ratio,2.44,2.65,2.79,2.21,2.82,3.62,3.06,3.19,3.07,2.73,2.11,1.32,1.18,1.03,2.84,3.00,3.29,3.40,3.30,4.12,4.17,4.35,4.75,5.27,6.04,4.40,4.29,3.98,3.88,3.86,3.45,3.27,4.02,4.65,4.97,5.72,6.90,6.80,7.24,7.23,6.79,Upgrade
PB Ratio,0.71,0.77,0.75,0.61,0.68,0.84,0.72,0.73,0.74,0.73,0.60,0.42,0.45,0.42,0.90,0.91,0.93,0.90,0.81,0.87,0.84,0.82,0.84,0.93,0.99,0.95,0.93,0.89,0.87,0.88,0.78,0.71,0.82,0.86,0.83,0.85,0.92,0.87,0.88,0.88,0.81,Upgrade
Debt / Equity Ratio,1.83,1.83,1.84,1.92,1.84,1.64,1.69,1.65,1.76,1.95,1.95,2.17,2.46,2.60,2.12,1.97,1.63,1.60,1.46,1.16,1.11,1.03,0.88,0.87,0.80,1.07,1.09,1.03,1.02,1.03,1.02,1.07,1.06,1.49,1.45,1.07,0.87,0.93,0.96,0.60,0.66,Upgrade
Dividend Yield,12.73%,3.21%,2.96%,3.53%,2.92%,2.15%,2.29%,2.32%,2.21%,2.28%,2.52%,3.61%,3.76%,8.35%,3.04%,2.93%,2.83%,2.89%,3.21%,2.86%,2.97%,3.30%,2.86%,2.58%,2.35%,2.40%,2.47%,2.61%,2.65%,2.63%,2.96%,3.32%,2.83%,2.78%,2.89%,2.82%,2.62%,2.72%,2.65%,2.69%,2.86%,Upgrade
Payout Ratio,-133.00%,117.90%,166.70%,-40.80%,-43.90%,45.20%,19.70%,24.50%,13.20%,64.50%,20.90%,13.60%,29.80%,-14.10%,680.00%,261.50%,136.00%,121.40%,-113.30%,87.20%,91.90%,142.30%,103.00%,377.80%,-200.00%,68.00%,68.00%,136.00%,75.60%,141.70%,53.10%,226.70%,44.20%,103.00%,94.40%,85.00%,566.70%,161.90%,261.50%,850.00%,100.00%,Upgrade
Buyback Yield / Dilution,0.18%,0.18%,0.19%,-0.10%,-0.10%,-0.10%,-0.09%,-0.12%,-0.14%,-0.24%,-0.26%,-0.25%,-0.24%,-0.15%,-0.14%,-0.12%,-0.09%,-0.13%,-0.06%,-0.14%,-1.14%,-37.53%,-37.68%,-37.52%,-36.17%,-0.09%,-0.02%,-0.19%,-0.30%,-0.42%,-0.54%,-0.41%,-0.32%,-0.21%,-0.10%,-0.10%,-0.12%,-0.30%,-0.53%,-0.50%,-,Upgrade
Total Shareholder Return,12.92%,3.39%,3.15%,3.43%,2.82%,2.05%,2.20%,2.20%,2.06%,2.04%,2.26%,3.36%,3.53%,8.21%,2.90%,2.81%,2.74%,2.77%,3.15%,2.72%,1.82%,-34.23%,-34.82%,-34.94%,-33.81%,2.30%,2.45%,2.42%,2.34%,2.21%,2.42%,2.91%,2.52%,2.57%,2.79%,2.72%,2.50%,2.41%,2.12%,2.19%,2.86%,Upgrade
