Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+36 Quarters
Market Capitalization,287,334,383,365,402,469,545,515,496,513,474,401,384,391,517,472,477,462,483,503,500,508,503,576,555,537,541,496,447,400,415,405,443,442,453,398,393,357,348,318,319,Upgrade
Market Cap Growth,-,-28.78%,-29.79%,-29.05%,-18.87%,-8.63%,15.07%,28.36%,29.08%,31.18%,-8.34%,-15.04%,-19.49%,-15.44%,6.92%,-6.02%,-4.50%,-9.05%,-3.90%,-12.80%,-9.99%,-5.40%,-7.01%,16.31%,24.32%,34.46%,30.30%,22.41%,0.79%,-9.56%,-8.32%,1.83%,12.90%,23.68%,30.07%,24.92%,23.25%,37.82%,42.30%,95.56%,167.36%,Upgrade
Enterprise Value,735,781,723,612,561,517,645,631,742,805,887,867,907,854,926,922,926,806,832,895,854,859,840,919,924,798,881,819,779,673,756,708,839,734,714,690,735,572,374,712,754,Upgrade
PE Ratio,17.06,20.41,19.63,11.75,8.98,8.56,7.70,5.98,5.31,5.32,5.84,6.46,8.22,11.04,14.39,14.41,15.62,15.24,15.71,17.83,18.60,19.30,19.36,19.70,18.91,19.03,21.18,22.32,22.45,22.95,25.04,25.60,28.82,31.87,35.55,32.17,36.32,29.86,23.66,10.31,8.83,Upgrade
PS Ratio,1.89,2.20,2.37,1.96,1.90,2.01,2.07,1.78,1.60,1.61,1.63,1.58,1.77,2.07,2.81,2.69,2.76,2.69,2.79,2.86,2.87,2.88,2.85,3.24,3.08,3.03,3.19,3.13,3.03,2.83,2.94,2.90,3.26,3.42,3.63,3.30,3.39,3.04,2.84,2.44,2.32,Upgrade
PB Ratio,0.79,0.91,1.03,0.97,1.04,1.14,1.26,1.16,1.15,1.19,1.15,1.00,1.00,1.05,1.31,1.22,1.23,1.20,1.21,1.24,1.24,1.28,1.22,1.40,1.36,1.30,1.32,1.21,1.12,1.02,1.06,1.04,1.10,0.98,1.00,0.89,0.86,0.77,1.62,1.50,1.52,Upgrade
Debt / Equity Ratio,1.37,1.37,1.04,0.85,0.73,0.79,1.10,1.07,1.10,1.14,1.23,1.38,1.55,1.40,1.23,1.33,1.34,1.17,1.09,1.11,1.07,1.09,0.94,1.06,1.22,0.81,0.94,0.92,1.04,1.01,1.13,1.11,1.11,0.97,0.96,0.97,0.99,0.95,2.12,2.21,2.34,Upgrade
Dividend Yield,6.09%,1.26%,1.10%,1.17%,1.10%,3.48%,0.87%,0.93%,3.39%,0.93%,2.12%,0.73%,0.77%,4.06%,0.60%,0.66%,0.66%,3.58%,0.68%,0.66%,0.67%,3.39%,0.66%,0.58%,3.12%,0.62%,0.41%,0.44%,0.30%,0.34%,0.33%,0.34%,0.34%,0.37%,0.36%,0.42%,0.44%,-,-,-,-,Upgrade
Payout Ratio,105.30%,200.00%,400.00%,80.00%,55.60%,304.30%,37.70%,25.00%,93.30%,22.20%,36.20%,11.10%,14.00%,258.30%,35.30%,28.60%,32.40%,248.00%,57.10%,37.50%,35.30%,248.00%,100.00%,44.40%,193.80%,50.00%,34.80%,28.60%,17.20%,35.70%,41.70%,26.30%,29.40%,55.60%,71.40%,35.70%,45.50%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,10.00%,10.00%,11.33%,10.46%,7.49%,2.67%,0.58%,1.72%,1.97%,6.49%,7.61%,6.09%,7.19%,4.15%,5.03%,6.21%,4.79%,3.89%,2.06%,0.98%,0.76%,0.23%,-0.61%,-1.91%,-2.76%,-2.16%,-1.31%,1.32%,9.89%,16.45%,16.24%,16.36%,11.86%,5.37%,5.49%,3.59%,0.49%,-0.35%,-0.37%,-0.84%,-0.77%,Upgrade
Total Shareholder Return,16.09%,11.26%,12.43%,11.63%,8.60%,6.15%,1.45%,2.65%,5.37%,7.42%,9.73%,6.82%,7.96%,8.21%,5.63%,6.87%,5.46%,7.47%,2.74%,1.64%,1.43%,3.62%,0.06%,-1.33%,0.36%,-1.53%,-0.90%,1.76%,10.20%,16.79%,16.57%,16.70%,12.20%,5.74%,5.85%,4.01%,0.92%,-0.35%,-0.37%,-0.84%,-0.77%,Upgrade
