Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+48 Quarters
Market Capitalization,33,35,34,38,38,39,44,42,43,47,45,29,18,33,17,16,17,18,16,15,17,17,19,19,18,19,20,23,24,29,24,24,25,25,26,20,20,22,20,19,21,Upgrade
Market Cap Growth,-,-11.42%,-21.60%,-9.22%,-12.87%,-15.92%,-3.56%,45.02%,142.13%,41.54%,168.07%,81.72%,7.92%,83.23%,7.32%,4.17%,-2.75%,5.45%,-17.19%,-18.92%,-3.51%,-11.51%,-4.46%,-18.71%,-26.15%,-33.09%,-16.27%,-5.07%,-4.21%,14.91%,-8.27%,22.43%,25.04%,11.71%,31.87%,3.44%,-4.22%,12.06%,27.45%,3.63%,15.21%,Upgrade
Enterprise Value,39,41,36,37,36,39,43,39,41,42,36,20,7,15,2,17,19,20,20,19,20,19,21,20,19,16,16,19,17,19,26,27,26,25,21,22,23,22,17,21,21,Upgrade
PE Ratio,19.09,20.39,-38.98,-146.91,39.30,5.32,2.78,2.88,3.48,5.57,61.14,11.06,-32.85,-14.19,-7.41,-5.58,-122.67,30.85,-40.06,-13.73,-19.62,-19.51,-26.86,-16.23,-9.90,-14.29,-16.61,-240.22,31.35,26.04,15.90,5.30,5.52,5.11,5.73,5.48,6.34,7.71,6.87,220.89,-19.52,Upgrade
PS Ratio,5.08,5.34,5.96,7.18,7.97,9.34,10.76,10.69,11.95,13.35,14.65,9.47,6.54,12.44,6.23,6.56,6.29,7.28,7.50,8.34,10.96,11.42,13.12,13.60,13.62,16.48,19.36,15.59,12.71,12.09,8.45,8.35,9.05,9.23,10.06,9.02,9.33,10.17,8.05,7.87,6.17,Upgrade
PB Ratio,0.56,0.58,0.60,0.65,0.65,0.65,0.72,0.69,0.74,0.86,0.99,0.57,0.36,0.61,0.32,0.57,0.54,0.56,0.50,0.50,0.55,0.54,0.60,0.59,0.56,0.60,0.61,0.70,0.71,0.85,0.71,0.74,0.76,0.77,0.80,0.69,0.70,0.80,0.70,0.76,0.82,Upgrade
Debt / Equity Ratio,0.13,0.13,0.04,-,-,-,-,0.18,0.19,0.20,0.23,0.22,0.22,0.20,0.20,0.39,0.35,0.34,0.27,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.23,0.24,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.22,0.16,Upgrade
Dividend Yield,6.88%,1.49%,2.85%,1.02%,1.03%,0.99%,0.82%,0.62%,0.60%,0.56%,7.57%,-,171.66%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,131.30%,23.80%,292.30%,34.90%,-20.50%,-93.80%,37.80%,11.10%,5.70%,3.20%,-700.00%,0.00%,7290.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-,-0.00%,0.03%,0.04%,0.04%,0.21%,0.21%,-22.78%,-58.57%,-209.06%,-268.31%,-199.40%,-131.82%,-19.14%,-0.00%,-0.00%,-,-0.00%,-,-,-,-0.00%,0.05%,0.10%,0.10%,0.10%,0.05%,-,-,0.16%,1.23%,1.30%,1.30%,0.97%,1.14%,2.48%,3.00%,3.67%,4.81%,3.57%,Upgrade,
Total Shareholder Return,6.88%,1.49%,2.85%,1.05%,1.07%,1.03%,1.04%,0.83%,-22.18%,-58.02%,-201.49%,-268.31%,-27.74%,-131.82%,-19.14%,-0.00%,-0.00%,-,-0.00%,-,-,-,-0.00%,0.05%,0.10%,0.10%,0.10%,0.05%,-,-,0.16%,1.23%,1.30%,1.30%,0.97%,1.14%,2.48%,3.00%,3.67%,4.81%,3.57%,Upgrade
