Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,357,405,502,397,408,445,448,411,385,416,358,251,276,291,497,436,430,385,350,441,459,445,401,418,367,365,387,306,257,254,260,262,265,246,266,226,243,256,273,213,212,Upgrade
Market Cap Growth,-,-8.91%,12.24%,-3.30%,5.85%,7.12%,24.91%,63.55%,39.57%,43.01%,-27.84%,-42.39%,-35.85%,-24.55%,41.92%,-1.12%,-6.34%,-13.39%,-12.75%,5.64%,25.31%,21.66%,3.68%,36.45%,42.47%,43.70%,48.91%,16.92%,-2.89%,3.39%,-2.28%,16.04%,9.05%,-3.81%,-2.76%,5.73%,14.67%,19.91%,33.79%,-2.07%,4.46%,Upgrade
Enterprise Value,412,460,667,321,255,171,-159,-151,-179,-148,-84,-46,119,470,622,720,739,658,620,728,746,843,694,795,667,637,665,545,440,406,474,421,407,290,370,300,315,333,352,324,308,Upgrade
PE Ratio,5.39,6.74,8.53,6.90,7.29,8.17,8.38,8.82,9.50,11.58,11.34,7.11,7.28,7.37,12.39,11.32,11.50,10.67,10.38,15.63,17.51,18.17,16.81,16.41,14.89,16.61,18.83,14.57,12.80,11.75,11.70,11.17,11.30,10.48,11.52,10.71,12.02,14.57,16.39,13.47,13.50,Upgrade
PS Ratio,1.63,1.85,2.33,1.90,2.04,2.31,2.39,2.26,2.24,2.59,2.43,1.82,2.06,2.14,3.65,3.32,3.33,3.08,2.93,3.85,4.17,4.13,3.77,4.03,3.59,3.68,4.08,3.25,2.79,2.83,2.91,2.86,2.98,2.81,3.05,2.77,3.13,3.57,4.09,3.48,3.55,Upgrade
PB Ratio,0.65,0.74,0.95,0.77,0.96,1.05,1.01,0.94,0.90,1.00,0.86,0.60,0.84,0.90,1.63,1.47,1.50,1.40,1.33,1.73,1.84,1.82,1.64,1.71,1.53,1.56,1.83,1.42,1.22,1.22,1.29,1.31,1.38,1.26,1.41,1.24,1.37,1.48,1.66,1.63,1.62,Upgrade
Debt / Equity Ratio,0.44,0.44,0.51,0.26,0.31,0.31,0.28,0.40,0.40,0.22,0.22,0.62,1.53,0.97,1.04,1.13,1.21,1.19,1.20,1.27,1.31,1.74,1.34,1.69,1.39,1.28,1.45,1.28,0.98,0.85,1.19,0.93,0.89,0.49,0.70,0.58,0.60,0.65,0.66,1.10,0.92,Upgrade
Dividend Yield,4.13%,0.91%,0.74%,0.74%,0.72%,0.66%,0.66%,0.70%,0.74%,0.69%,0.80%,1.14%,0.95%,0.90%,0.52%,0.59%,0.60%,0.67%,0.74%,0.59%,0.55%,0.57%,0.63%,0.60%,0.69%,0.69%,0.62%,0.78%,0.93%,0.94%,0.92%,0.91%,0.90%,0.97%,0.89%,1.05%,0.98%,0.93%,0.87%,0.97%,0.97%,Upgrade
Payout Ratio,22.20%,24.00%,26.10%,19.40%,20.60%,20.80%,21.90%,20.70%,22.40%,21.80%,42.50%,36.20%,31.50%,29.80%,24.60%,25.00%,26.60%,27.40%,28.80%,28.30%,30.00%,35.90%,71.70%,35.10%,37.50%,38.40%,47.10%,37.50%,58.90%,47.10%,43.40%,43.40%,42.30%,42.30%,35.10%,43.40%,42.30%,45.80%,50.00%,43.40%,68.80%,Upgrade
Buyback Yield / Dilution,-25.17%,-25.13%,-25.03%,0.14%,0.15%,0.44%,-0.35%,0.08%,-9.66%,-9.66%,-10.77%,-11.19%,-1.03%,-1.03%,0.33%,0.57%,0.30%,0.29%,0.24%,-0.00%,0.08%,0.09%,-5.65%,-5.69%,-5.80%,-5.80%,-0.41%,-0.40%,-0.39%,-0.04%,-0.27%,-0.26%,0.43%,0.08%,0.13%,-14.83%,-15.63%,-15.63%,-15.34%,-0.57%,-0.57%,Upgrade
Total Shareholder Return,-21.05%,-24.22%,-24.29%,0.89%,0.87%,1.10%,0.31%,0.78%,-8.92%,-8.97%,-9.97%,-10.05%,-0.08%,-0.13%,0.85%,1.16%,0.90%,0.97%,0.98%,0.59%,0.62%,0.65%,-5.02%,-5.08%,-5.11%,-5.11%,0.21%,0.38%,0.54%,0.90%,0.65%,0.64%,1.33%,1.05%,1.02%,-13.77%,-14.64%,-14.70%,-14.48%,0.40%,0.40%,Upgrade
