Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+6 Quarters
Market Capitalization,"3,089","2,982","2,838","2,251","2,380","2,948","4,119","3,793","4,119","4,630","4,754","4,207","3,311","1,737","2,670","2,388","1,737","1,724","1,647",525,493,546,521,418,391,388,371,378,275,259,336,349,392,367,373,315,322,347,331,355,272,Upgrade
Market Cap Growth,-,1.15%,-31.11%,-40.67%,-42.22%,-36.32%,-13.35%,-9.84%,24.39%,166.58%,78.02%,76.18%,90.57%,0.73%,62.09%,355.20%,252.34%,215.99%,216.51%,25.36%,26.23%,40.76%,40.13%,10.85%,41.86%,49.61%,10.49%,8.27%,-29.83%,-29.35%,-9.78%,10.63%,21.88%,5.57%,12.41%,-11.19%,18.47%,-,-,-,-,Upgrade
Enterprise Value,"16,723","16,656","13,308","11,970","10,361","12,191","17,765","18,261","22,864","30,559","31,071","30,550","21,864","8,214","9,574","8,523","7,179","5,654","6,360","3,988","3,811","3,889","4,304","3,894","4,036","3,059","2,853","3,688","2,598","2,510","1,707","2,758","2,460","1,937","1,600","1,711","1,419","1,140","1,010",746,781,Upgrade
PE Ratio,9.98,8.98,5.97,3.68,3.28,3.69,4.11,2.96,2.63,2.70,2.89,3.12,3.55,2.66,6.80,8.56,10.10,14.71,18.79,4.72,4.33,5.12,5.17,6.84,5.76,5.40,5.62,6.73,6.11,5.97,7.12,8.07,9.57,9.68,10.11,9.14,11.03,15.53,23.02,2.99,1.80,Upgrade
PS Ratio,1.87,1.83,1.43,0.96,0.90,1.02,1.30,1.08,1.07,1.18,1.28,1.33,1.34,0.89,1.81,1.93,1.65,1.74,1.67,0.51,0.48,0.55,0.55,0.44,0.40,0.39,0.40,0.46,0.38,0.36,0.47,0.52,0.63,0.66,0.72,0.68,0.78,0.89,0.86,0.88,0.69,Upgrade
PB Ratio,0.88,0.86,0.82,0.65,0.69,0.86,1.21,1.08,1.17,1.34,1.40,1.40,1.34,0.74,1.30,1.25,0.98,1.01,1.00,0.97,0.93,1.08,1.11,1.05,1.01,1.06,1.07,1.18,0.93,0.93,1.24,1.37,1.63,1.63,1.74,1.55,1.69,1.97,1.98,2.46,2.92,Upgrade
Debt / Equity Ratio,4.39,4.39,3.40,3.24,2.71,2.83,4.09,4.26,5.43,7.61,7.92,8.91,7.85,3.11,3.44,3.31,3.19,2.39,2.94,6.59,6.62,6.91,8.14,8.87,9.66,7.48,7.43,10.61,8.36,8.52,5.45,9.63,8.91,7.35,6.09,7.23,6.12,4.70,4.24,3.10,5.89,Upgrade
Dividend Yield,1.29%,-,0.37%,0.49%,0.48%,0.40%,0.30%,0.35%,0.34%,0.32%,0.24%,0.27%,0.29%,0.57%,0.37%,-,-,-,-,6.02%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,9.30%,0.00%,23.30%,7.70%,8.40%,6.40%,6.50%,5.00%,6.50%,3.70%,2.40%,2.00%,2.60%,3.10%,6.20%,0.00%,0.00%,0.00%,0.00%,69.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,9.77%,9.77%,14.23%,16.27%,18.38%,19.13%,18.67%,13.77%,13.71%,10.84%,7.13%,5.28%,-1.39%,-3.43%,-131.86%,-1.86%,-0.63%,0.22%,-41.29%,-0.63%,-1.51%,-3.00%,67.75%,-2.70%,-1.80%,-1.25%,-1.84%,-0.29%,-0.23%,-0.19%,-0.07%,-0.25%,-0.25%,-0.13%,-0.13%,-0.10%,1.62%,-87.79%,-55.80%,-,-,Upgrade
Total Shareholder Return,11.08%,9.77%,14.60%,16.76%,18.86%,19.53%,18.97%,14.12%,14.05%,11.16%,7.37%,5.55%,-1.10%,-2.87%,-131.49%,-1.86%,-0.63%,0.22%,-41.29%,5.38%,-1.51%,-3.00%,67.75%,-2.70%,-1.80%,-1.25%,-1.84%,-0.29%,-0.23%,-0.19%,-0.07%,-0.25%,-0.25%,-0.13%,-0.13%,-0.10%,1.62%,-87.79%,-55.80%,-,-,Upgrade
