Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+49 Quarters
Market Capitalization,"1,620","1,982","2,253","1,947","1,970","2,171","2,290","2,256","2,204","2,201","1,700","1,186","1,362","1,306","2,009","2,004","1,969","1,829","1,724","2,156","2,304","1,942","2,107","2,084","1,914","2,011","2,064","1,488","1,126",984,"1,070",964,832,814,766,479,553,544,539,465,468,Upgrade
Market Cap Growth,-,-8.70%,-1.63%,-13.67%,-10.64%,-1.40%,34.71%,90.13%,61.88%,68.53%,-15.36%,-40.81%,-30.84%,-28.60%,16.50%,-7.01%,-14.56%,-5.80%,-18.18%,3.43%,20.39%,-3.45%,2.10%,40.09%,70.04%,104.34%,92.82%,54.28%,35.26%,20.84%,39.77%,101.31%,50.46%,49.83%,41.98%,3.02%,18.31%,17.49%,11.39%,-3.23%,8.01%,Upgrade
Enterprise Value,-836,"1,604","2,101",785,72,-244,-601,-603,-411,598,541,357,-134,"1,640","2,286","1,813","1,783","1,916","2,085","2,567","2,968","2,589","2,377","2,205","1,968","2,273","2,615","1,761","1,405","1,217","1,248","1,116","1,085","1,067",950,646,679,702,730,691,710,Upgrade
PE Ratio,8.70,12.92,12.12,9.70,10.58,11.90,13.75,11.19,9.88,7.98,8.49,5.85,9.84,12.38,14.32,13.31,14.21,14.56,11.98,14.07,16.55,19.65,42.72,19.19,18.25,22.89,27.16,15.38,44.96,13.81,21.47,13.72,11.68,14.01,26.46,9.88,11.84,12.21,13.94,11.16,10.44,Upgrade
PS Ratio,2.32,10.76,13.41,10.86,11.80,13.12,14.40,13.26,13.18,12.06,10.02,6.17,8.37,9.59,14.45,13.74,13.62,13.67,13.19,15.63,16.81,15.38,19.46,18.07,16.00,19.12,20.49,13.60,13.36,12.50,15.10,12.69,10.67,11.25,12.95,7.58,8.95,9.39,9.87,7.84,7.75,Upgrade
PB Ratio,0.82,1.00,2.34,1.07,1.06,1.17,1.21,1.20,1.19,1.22,0.96,0.69,0.80,0.79,1.22,1.23,1.24,1.18,1.13,1.45,1.58,1.35,1.86,1.84,1.72,1.85,1.92,1.39,1.07,1.19,1.32,1.19,1.05,1.04,1.26,0.79,0.93,0.93,0.94,0.82,0.83,Upgrade
Debt / Equity Ratio,0,0,0.26,7.72,8.09,7.94,7.61,7.39,7.52,7.37,7.27,7.53,8.12,6.63,6.27,6.39,6.49,6.44,6.31,6.47,6.40,6.38,6.52,6.62,6.58,6.49,6.41,6.33,6.55,6.69,6.75,6.64,6.61,6.43,7.17,7.21,7.22,7.16,7.09,7.01,7.14,Upgrade
Asset Turnover,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade,
Return on Equity (ROE),1.94%,4.83%,2.75%,2.51%,2.45%,2.19%,2.68%,3.01%,3.83%,2.83%,2.93%,2.03%,1.60%,2.14%,2.32%,2.17%,2.02%,2.36%,2.58%,2.38%,1.72%,1.09%,2.40%,2.36%,2.02%,1.77%,2.27%,0.60%,2.15%,1.54%,2.18%,2.24%,1.86%,1.19%,2.01%,1.96%,1.90%,1.68%,1.83%,1.99%,Upgrade,
Return on Assets (ROA),0.23%,0.00%,0.31%,0.28%,0.27%,0.25%,0.32%,0.35%,0.46%,0.34%,0.34%,0.22%,0.21%,0.29%,0.31%,0.29%,0.27%,0.32%,0.34%,0.32%,0.23%,0.14%,0.32%,0.31%,0.27%,0.24%,0.31%,0.08%,0.28%,0.20%,0.28%,0.29%,0.25%,0.15%,0.24%,0.24%,0.23%,0.21%,0.23%,0.24%,Upgrade,
Return on Capital (ROIC),0.49%,-15.28%,0.47%,0.46%,0.49%,0.49%,0.63%,0.68%,0.73%,0.58%,0.47%,0.51%,0.43%,0.52%,0.60%,0.57%,0.54%,0.57%,0.58%,0.50%,0.39%,0.24%,0.49%,0.45%,0.40%,0.34%,0.41%,0.18%,0.40%,0.32%,0.42%,0.42%,0.37%,0.27%,0.38%,0.38%,0.37%,0.34%,0.36%,0.37%,Upgrade,
Earnings Yield,11.20%,1.93%,2.06%,2.58%,2.36%,2.10%,1.82%,2.23%,2.53%,3.13%,2.95%,4.27%,2.54%,2.02%,1.75%,1.88%,1.76%,1.72%,2.09%,1.78%,1.51%,1.27%,0.59%,1.30%,1.37%,1.09%,0.92%,1.63%,0.56%,1.81%,1.16%,1.82%,2.14%,1.78%,0.94%,2.53%,2.11%,2.05%,1.79%,2.24%,2.40%,Upgrade
FCF Yield,16.39%,-1.71%,-,3.92%,3.75%,6.87%,4.53%,10.26%,3.88%,3.04%,11.47%,2.40%,-9.48%,-0.95%,3.40%,-1.62%,-5.65%,1.24%,10.59%,3.13%,-2.00%,4.25%,1.65%,4.33%,-8.74%,7.63%,5.52%,4.00%,-3.72%,3.59%,7.47%,9.52%,-7.29%,-6.56%,3.22%,3.75%,-2.99%,1.20%,6.65%,16.59%,-5.93%,Upgrade
Dividend Yield,4.25%,0.85%,-,0.86%,0.74%,0.68%,0.63%,0.64%,0.59%,0.60%,0.77%,1.11%,0.96%,1.00%,0.66%,0.65%,0.58%,0.64%,0.68%,0.53%,0.50%,0.52%,0.42%,0.42%,0.46%,0.40%,0.39%,0.55%,0.72%,0.63%,0.37%,0.64%,0.74%,0.70%,0.54%,0.86%,0.74%,0.68%,0.69%,0.91%,0.91%,Upgrade
Payout Ratio,108.36%,43.82%,-,33.32%,31.22%,32.43%,34.84%,28.76%,23.44%,19.13%,26.00%,25.85%,37.87%,49.29%,37.75%,34.51%,33.25%,36.99%,32.50%,29.96%,33.26%,40.95%,71.10%,32.29%,33.44%,37.03%,42.77%,33.55%,129.41%,34.84%,31.57%,35.23%,34.73%,39.03%,57.04%,33.80%,35.05%,33.45%,38.48%,40.60%,37.79%,Upgrade
Buyback Yield / Dilution,-2.52%,-2.52%,-0.18%,0.02%,-0.01%,-0.06%,-0.10%,-0.30%,-0.33%,-0.30%,-0.30%,-0.21%,-0.24%,-0.28%,-0.28%,-0.25%,-0.27%,-4.26%,-4.26%,-15.44%,-15.37%,-11.07%,-11.07%,-0.55%,-19.66%,-21.15%,-21.15%,-21.08%,-1.89%,-1.32%,-1.32%,-45.18%,-45.16%,-44.42%,-44.42%,-9.31%,-12.59%,-12.11%,-12.11%,-3.62%,-1.05%,Upgrade
Total Shareholder Return,1.73%,-1.67%,-0.18%,0.88%,0.73%,0.62%,0.53%,0.34%,0.26%,0.30%,0.47%,0.89%,0.72%,0.72%,0.38%,0.40%,0.31%,-3.62%,-3.58%,-14.90%,-14.87%,-10.55%,-10.66%,-0.13%,-19.20%,-20.75%,-20.76%,-20.53%,-1.17%,-0.69%,-0.95%,-44.53%,-44.42%,-43.72%,-43.88%,-8.46%,-11.85%,-11.42%,-11.42%,-2.71%,-0.14%,Upgrade
