Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+7 Quarters
Market Capitalization,"1,046",875,799,686,743,860,888,823,927,936,796,467,543,364,751,810,957,"1,095","1,018","1,298","1,390","1,263","1,718","1,394","1,389","1,241","1,519","1,405","1,336","1,559","2,170","2,227","3,010","2,894","2,093","1,517","1,647","1,741","2,292","1,486","1,477",Upgrade
Market Cap Growth,-,1.68%,-10.10%,-16.62%,-19.88%,-8.10%,11.59%,76.25%,70.87%,156.89%,5.96%,-42.40%,-43.26%,-66.72%,-26.18%,-37.57%,-31.18%,-13.27%,-40.77%,-6.88%,0.06%,1.81%,13.09%,-0.81%,3.98%,-20.43%,-29.97%,-36.88%,-55.61%,-46.12%,3.69%,46.78%,82.73%,66.22%,-8.69%,2.08%,11.51%,31.23%,199.35%,77.91%,82.33%,Upgrade
Enterprise Value,"1,132",960,863,751,826,936,940,894,"1,039","1,030",875,557,642,470,858,924,"1,088","1,231","1,127","1,413","1,511","1,152","1,598","1,252","1,248","1,099","1,365","1,225","1,158","1,399","1,960","2,015","2,821","2,742","1,927","1,366","1,518","1,636","2,187","1,399","1,406",Upgrade
PE Ratio,14.91,11.34,15.76,7.61,50.33,35.28,17.84,32.76,48.79,-78.88,-22.32,-9.72,-12.44,-13.07,-72.06,208.27,43.91,30.40,27.78,26.80,40.46,42.46,63.17,47.35,47.23,59.18,58.09,31.79,22.44,19.47,27.10,32.20,53.29,67.44,34.28,22.34,22.80,23.56,44.46,36.86,49.43,Upgrade
PS Ratio,3.43,2.87,2.65,2.23,2.38,2.76,2.92,2.83,3.36,3.62,3.19,1.85,2.11,1.38,2.82,3.03,3.51,3.90,3.71,4.86,5.51,5.40,7.53,6.37,6.53,5.83,6.94,5.73,4.88,5.20,7.26,8.18,12.63,14.40,11.39,8.56,9.70,10.68,15.33,11.44,13.20,Upgrade
PB Ratio,3.28,2.75,2.61,2.06,2.89,3.40,3.30,3.15,3.60,3.42,2.99,1.66,1.89,1.12,2.23,2.22,2.63,3.01,2.84,3.48,3.94,6.27,8.90,6.87,6.86,6.28,7.55,6.83,6.43,7.65,9.25,9.08,13.85,15.98,11.36,8.70,10.71,12.81,21.02,16.29,19.60,Upgrade
Debt / Equity Ratio,1.05,1.05,1.06,0.97,1.25,1.26,1.18,1.22,1.31,0.70,0.70,0.66,0.57,0.60,0.59,0.56,0.61,0.61,0.55,0.53,0.55,-,0.00,-,0.00,0.00,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Current Ratio,2.24,2.24,1.98,1.14,1.17,4.28,3.63,3.77,4.15,2.33,1.92,1.91,1.52,2.13,1.56,1.72,1.93,1.90,1.88,1.84,1.63,4.11,2.69,4.15,4.53,5.72,4.07,5.36,5.73,7.68,4.90,6.34,5.65,6.11,6.29,8.14,7.48,6.39,4.24,4.38,3.93,Upgrade
Dividend Yield,1.71%,0.55%,0.60%,0.70%,0.64%,0.50%,0.54%,0.58%,0.53%,0.52%,0.55%,0.94%,0.84%,1.26%,0.61%,0.62%,0.52%,0.46%,0.49%,0.39%,0.35%,0.32%,0.64%,0.78%,0.78%,0.87%,0.71%,0.77%,0.81%,0.70%,2.16%,0.50%,0.37%,0.38%,0.53%,-,-,-,-,-,-,Upgrade
Payout Ratio,25.50%,30.00%,-16.70%,6.00%,60.00%,-37.50%,42.90%,75.00%,27.30%,33.30%,-33.30%,-300.00%,-33.30%,-50.00%,-17.60%,150.00%,300.00%,60.00%,-37.50%,23.10%,30.00%,42.90%,-,133.30%,88.90%,160.00%,400.00%,133.30%,266.70%,88.90%,235.70%,47.10%,44.40%,88.90%,114.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-11.98%,-11.98%,0.31%,0.16%,3.57%,11.77%,-10.25%,-9.38%,-8.73%,-6.11%,4.45%,12.92%,9.34%,8.57%,9.04%,-0.32%,-2.39%,-22.23%,-22.09%,-22.58%,-20.48%,-0.71%,-0.96%,-0.55%,-0.33%,0.69%,4.51%,2.16%,2.04%,0.62%,-2.18%,0.12%,0.22%,0.98%,0.71%,1.25%,1.30%,0.70%,-1.11%,-1.18%,-1.16%,Upgrade
Total Shareholder Return,-10.27%,-11.43%,0.91%,0.86%,4.21%,12.27%,-9.71%,-8.80%,-8.19%,-5.59%,4.99%,13.86%,10.18%,9.82%,9.64%,0.29%,-1.86%,-21.78%,-21.60%,-22.19%,-20.13%,-0.38%,-0.32%,0.23%,0.45%,1.57%,5.22%,2.93%,2.85%,1.32%,-0.02%,0.62%,0.59%,1.36%,1.24%,1.25%,1.30%,0.70%,-1.11%,-1.18%,-1.16%,Upgrade
