Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+66 Quarters
Market Capitalization,"3,924","3,474","2,994","3,118","3,396","3,898","3,789","4,216","4,257","4,457","3,879","2,799","2,953","2,572","5,061","4,643","4,753","4,431","3,490","4,409","3,481","4,113","4,443","4,023","3,517","3,863","3,855","2,905","2,233","2,449","2,770","3,320","3,591","3,209","3,194","2,724","2,565","2,602","2,444","2,411","2,009",Upgrade
Market Cap Growth,-,-10.89%,-20.98%,-26.05%,-20.23%,-12.53%,-2.31%,50.64%,44.16%,73.25%,-23.35%,-39.72%,-37.88%,-41.95%,45.01%,5.31%,36.54%,7.73%,-21.44%,9.58%,-1.01%,6.48%,15.24%,38.51%,57.51%,57.73%,39.18%,-12.51%,-37.83%,-23.69%,-13.28%,21.86%,40.02%,23.32%,30.69%,12.99%,27.68%,81.68%,199.33%,315.70%,358.05%,Upgrade
Enterprise Value,"5,390","4,959","4,507","4,628","4,855","5,324","5,197","5,640","5,680","5,878","5,367","4,258","4,447","3,572","5,987","5,582","5,763","5,335","4,496","5,324","4,405","5,011","5,374","4,951","4,423","4,785","4,863","3,916","3,446","3,661","3,930","4,471","4,752","4,357","4,342","3,968","3,792","3,593","3,329","3,379","2,974",Upgrade
PE Ratio,5.75,4.83,4.03,4.03,4.84,5.94,6.31,7.59,7.55,11.77,9.86,6.88,6.63,4.01,7.53,7.13,7.66,6.69,5.76,9.32,8.80,25.85,36.69,22.94,18.22,12.13,12.51,9.03,7.23,9.39,9.65,5.18,4.96,3.78,3.33,4.80,6.39,13.46,-12.41,-5.87,-5.24,Upgrade
PS Ratio,3.23,2.88,2.52,2.57,2.73,3.01,2.85,3.10,3.02,3.10,2.70,1.92,2.02,1.72,3.31,3.16,3.35,3.30,2.74,3.50,2.81,3.36,3.64,3.42,2.96,3.18,3.11,2.35,1.84,2.02,2.32,2.74,3.02,2.90,2.98,2.62,2.53,2.70,3.26,3.05,2.49,Upgrade
PB Ratio,0.95,0.85,0.76,0.83,0.86,0.94,0.89,0.99,0.98,1.05,0.91,0.68,0.74,0.67,1.25,1.18,1.26,1.19,1.00,1.32,1.09,1.35,1.48,1.35,1.21,1.32,1.34,1.01,0.80,0.92,1.11,1.36,1.53,1.45,1.52,1.57,1.62,2.47,2.60,2.70,2.23,Upgrade
Debt / Equity Ratio,0.37,0.37,0.40,0.42,0.41,0.38,0.37,0.37,0.36,0.36,0.37,0.37,0.40,0.27,0.25,0.25,0.29,0.28,0.32,0.31,0.32,0.34,0.34,0.34,0.34,0.35,0.37,0.37,0.46,0.48,0.49,0.51,0.52,0.55,0.57,0.75,0.81,0.98,0.99,1.15,1.13,Upgrade
Dividend Yield,3.29%,1.05%,1.08%,1.06%,1.03%,0.92%,0.67%,0.62%,0.64%,0.55%,0.63%,0.87%,0.82%,0.98%,0.01%,0.01%,0.01%,0.01%,0.02%,0.01%,0.02%,0.01%,0.01%,0.01%,0.01%,0.01%,0.02%,0.02%,0.03%,0.03%,0.03%,0.02%,0.02%,0.02%,0.02%,0.03%,0.03%,0.03%,0.02%,0.02%,0.03%,Upgrade
Payout Ratio,18.70%,22.50%,19.40%,16.40%,17.20%,19.60%,13.20%,20.60%,17.50%,19.20%,16.40%,17.90%,-83.30%,17.90%,0.40%,0.40%,0.40%,0.40%,0.50%,0.40%,0.30%,0.40%,6.70%,0.70%,-1.50%,0.60%,1.00%,0.80%,0.70%,0.90%,0.80%,0.60%,1.20%,0.40%,0.10%,0.40%,0.30%,0.30%,1.20%,-4.30%,-1.60%,Upgrade
Buyback Yield / Dilution,9.90%,9.90%,11.27%,12.39%,9.87%,8.26%,6.41%,3.15%,-0.69%,3.28%,2.33%,6.96%,9.51%,7.57%,8.44%,4.23%,1.94%,0.70%,1.39%,0.68%,-1.24%,0.73%,1.81%,2.91%,4.89%,7.60%,7.91%,9.90%,8.29%,1.37%,-0.30%,-5.35%,-6.88%,-9.15%,-37.66%,-38.55%,-34.34%,-54.25%,-33.53%,-28.20%,-29.80%,Upgrade
Total Shareholder Return,13.20%,10.95%,12.35%,13.45%,10.91%,9.18%,7.08%,3.77%,-0.05%,3.83%,2.96%,7.83%,10.32%,8.55%,8.45%,4.24%,1.95%,0.72%,1.41%,0.69%,-1.23%,0.74%,1.82%,2.92%,4.90%,7.61%,7.93%,9.92%,8.32%,1.40%,-0.27%,-5.33%,-6.86%,-9.14%,-37.64%,-38.52%,-34.32%,-54.22%,-33.51%,-28.18%,-29.77%,Upgrade
