Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+23 Quarters
Market Capitalization,"1,410","1,447","1,260","1,100","1,201","1,330","1,345","1,273","1,207",874,785,682,630,457,770,730,764,730,596,699,674,593,689,771,685,651,769,844,705,754,959,946,"1,004","1,119","1,228","1,278","1,368","1,316","1,287","1,246","1,262",Upgrade
Market Cap Growth,-,8.78%,-6.37%,-13.59%,-0.46%,52.19%,71.37%,86.64%,91.50%,91.36%,2.01%,-6.56%,-17.53%,-37.45%,29.08%,4.44%,13.39%,23.04%,-13.50%,-9.32%,-1.65%,-8.87%,-10.40%,-8.67%,-2.79%,-13.67%,-19.75%,-10.77%,-29.83%,-32.61%,-21.95%,-25.96%,-26.57%,-14.96%,-4.60%,2.57%,8.39%,12.68%,35.63%,37.51%,53.41%,Upgrade
Enterprise Value,"3,077","3,118","2,704","2,375","2,521","2,652","2,585","2,510","2,223","1,940","1,456","1,352","1,340","1,066","1,285","1,188","1,296","1,309","1,147","1,323","1,224","1,165","1,267","1,387","1,437","1,446","1,659","1,863","1,769","1,786","2,018","2,001","1,910","2,289","2,508","2,321","2,624","2,645","2,296","1,744","1,876",Upgrade
PE Ratio,202.67,143.70,421.76,37.65,22.85,9.68,6.37,5.37,4.45,2.54,8.64,17.39,-36.17,-3.88,6.85,5.79,5.25,4.88,5.68,14.95,-6.01,-4.17,-4.50,-3.91,-9.14,-8.79,-9.87,-12.68,-10.76,-18.96,-50.40,61.46,21.73,24.34,24.39,11.36,12.41,11.35,10.94,12.24,12.28,Upgrade
PS Ratio,4.55,4.69,4.55,4.19,4.69,5.15,5.70,6.08,6.38,5.53,5.22,4.77,4.70,3.35,5.48,4.94,5.05,4.98,4.17,5.04,4.95,3.98,4.31,4.33,3.40,2.95,3.28,3.41,2.79,2.92,3.61,3.56,3.61,3.97,4.26,4.35,4.98,5.09,5.34,5.62,6.10,Upgrade
PB Ratio,0.93,0.96,1.05,0.88,0.95,1.00,1.01,0.97,0.93,0.68,0.81,0.75,0.73,0.61,0.83,0.79,0.82,0.79,0.68,0.82,0.80,0.72,0.84,0.89,0.68,0.64,0.75,0.74,0.60,0.62,0.76,0.70,0.72,0.80,0.87,0.86,1.01,0.96,0.94,0.91,1.05,Upgrade
Debt / Equity Ratio,1.14,1.14,1.22,1.04,1.07,1.03,0.97,0.97,0.85,0.87,0.72,0.78,0.89,0.93,0.58,0.51,0.58,0.64,0.70,0.74,0.72,0.70,0.76,0.78,0.90,0.87,1.04,1.01,1.03,0.95,0.91,0.89,0.78,0.91,0.99,0.78,0.98,1.01,0.77,0.47,0.56,Upgrade
Dividend Yield,13.77%,2.78%,4.66%,2.83%,2.52%,2.18%,2.08%,2.06%,1.94%,2.01%,1.97%,2.17%,2.13%,2.93%,1.74%,1.83%,1.75%,1.83%,2.25%,1.92%,1.99%,2.02%,2.56%,2.29%,0.41%,3.03%,3.34%,3.08%,3.72%,3.75%,2.97%,3.05%,2.89%,2.19%,3.62%,3.20%,2.69%,2.79%,2.81%,2.99%,2.87%,Upgrade
Payout Ratio,2794.40%,189.70%,436.40%,242.90%,-78.60%,200.00%,70.50%,85.30%,50.00%,20.00%,23.90%,21.00%,11.20%,-8.10%,95.00%,105.60%,67.90%,20.70%,47.50%,41.30%,55.90%,60.70%,-56.80%,-14.00%,-50.00%,233.30%,-34.60%,-900.00%,-450.00%,600.00%,-42.90%,-900.00%,138.50%,89.40%,-145.10%,136.00%,166.70%,113.60%,100.70%,136.80%,130.60%,Upgrade
Buyback Yield / Dilution,-20.93%,-20.93%,-1.69%,-1.57%,-1.67%,-23.83%,-27.97%,-28.09%,-27.95%,-4.04%,-,-,-,-,-,-,-,-,-,-0.00%,-,-,1.32%,2.52%,3.17%,10.21%,9.62%,9.86%,9.66%,2.57%,1.91%,-1.30%,-9.67%,-9.67%,-7.48%,-21.99%,-16.55%,-29.10%,-46.00%,-41.26%,-39.63%,Upgrade
Total Shareholder Return,-7.14%,-18.15%,2.97%,1.27%,0.85%,-21.65%,-25.89%,-26.04%,-26.01%,-2.02%,1.97%,2.17%,2.13%,2.93%,1.74%,1.83%,1.75%,1.83%,2.25%,1.91%,1.99%,2.02%,3.88%,4.81%,3.58%,13.24%,12.96%,12.95%,13.38%,6.31%,4.88%,1.75%,-6.78%,-7.48%,-3.86%,-18.79%,-13.87%,-26.31%,-43.19%,-38.26%,-36.76%,Upgrade
