Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+11 Quarters
Market Capitalization,116,337,516,539,648,915,"1,063",856,870,948,735,585,576,527,830,667,801,712,573,715,727,772,778,726,799,750,785,622,494,511,479,510,503,404,259,254,273,290,289,278,309,Upgrade
Market Cap Growth,-,-63.13%,-51.44%,-36.98%,-25.47%,-3.47%,44.61%,46.29%,51.10%,80.05%,-11.40%,-12.24%,-28.16%,-26.08%,44.84%,-6.79%,10.24%,-7.72%,-26.38%,-1.48%,-8.99%,2.90%,-0.82%,16.67%,61.72%,46.82%,63.75%,22.03%,-1.86%,26.54%,85.30%,100.85%,84.52%,39.15%,-10.35%,-8.79%,-11.68%,-9.71%,-21.19%,2.07%,34.80%,Upgrade
Enterprise Value,"1,839","2,063","1,684","2,275","2,255","1,338","1,165",763,957,"1,089","1,126","1,146","1,349","1,247","1,369",843,"1,337","1,517","1,592","1,653","1,715","1,708","1,810","1,931","1,737","1,676","1,724","1,550","1,453","1,410","1,527","1,560","1,442","1,088",938,894,658,651,766,641,759,Upgrade
PE Ratio,2.20,6.53,7.76,6.17,6.88,8.66,9.21,7.53,7.72,9.25,9.19,9.23,11.32,19.97,47.39,30.64,40.56,21.95,14.32,11.98,11.78,11.73,11.29,19.98,15.92,12.35,13.50,9.64,10.56,13.65,11.60,13.33,15.13,13.34,11.62,16.09,21.89,19.13,12.12,6.03,4.64,Upgrade
PS Ratio,0.42,1.25,1.78,1.68,1.96,2.63,2.94,2.31,2.32,2.58,2.18,1.91,2.01,1.92,3.14,2.63,3.34,3.15,2.56,-821.97,9.59,5.21,3.60,1.44,1.52,1.38,1.47,1.20,1.06,1.18,1.13,1.28,1.39,1.23,0.91,0.96,1.08,1.16,1.09,0.96,0.99,Upgrade
PB Ratio,0.20,0.59,0.92,0.98,1.12,1.52,1.49,1.21,1.23,1.35,1.02,0.84,0.83,0.78,1.22,0.96,1.19,0.95,0.78,1.00,1.03,1.10,1.11,1.08,1.22,1.17,1.25,1.06,0.88,0.97,1.03,1.11,1.12,0.92,0.86,0.86,0.95,1.06,1.09,1.04,1.15,Upgrade
Debt / Equity Ratio,3.66,3.66,2.21,3.24,2.90,0.83,0.23,0.18,0.25,0.30,0.63,0.92,1.21,1.17,0.88,0.36,0.95,1.17,1.46,1.39,1.65,1.43,1.57,1.88,1.51,1.54,1.58,1.68,1.79,1.79,2.32,2.36,2.20,1.69,2.35,2.29,1.60,1.49,1.92,1.49,1.76,Upgrade
Dividend Yield,18.46%,1.95%,1.27%,1.22%,1.02%,0.76%,0.48%,0.61%,0.61%,0.58%,0.45%,0.59%,0.61%,0.68%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57%,0.56%,0.58%,0.53%,Upgrade
Payout Ratio,50.50%,129.60%,76.10%,32.10%,36.80%,34.30%,17.20%,18.90%,18.10%,18.20%,12.10%,12.90%,18.50%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,68.80%,-157.10%,91.70%,13.10%,Upgrade
Buyback Yield / Dilution,5.15%,5.15%,8.60%,9.72%,11.53%,9.88%,7.15%,8.99%,9.34%,7.96%,9.70%,7.10%,12.40%,12.23%,9.96%,9.40%,1.30%,-0.10%,-0.14%,-0.34%,-0.26%,-0.38%,-6.05%,-8.37%,-8.72%,-13.32%,-14.76%,-12.13%,-11.75%,-37.58%,-48.91%,-48.93%,-49.07%,-16.10%,-1.09%,-1.20%,-1.15%,-0.97%,-0.67%,-0.62%,0.26%,Upgrade
Total Shareholder Return,24.19%,7.10%,9.87%,10.94%,12.54%,10.64%,7.64%,9.60%,9.95%,8.54%,10.15%,7.69%,13.01%,12.91%,9.96%,9.40%,1.30%,-0.10%,-0.14%,-0.34%,-0.26%,-0.38%,-6.05%,-8.37%,-8.72%,-13.32%,-14.76%,-12.13%,-11.75%,-37.58%,-48.91%,-48.93%,-49.07%,-16.10%,-1.09%,-1.20%,-1.15%,-0.40%,-0.10%,-0.04%,0.79%,Upgrade
