Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+19 Quarters
Market Capitalization,"5,962","5,740","5,419","4,802","5,684","7,087","8,587","7,370","6,842","6,223","5,764","5,677","5,350","4,771","6,551","6,622","6,020","5,741","4,990","5,760","5,769","6,511","6,210","5,533","4,940","4,320","4,023","4,310","4,407","4,157","3,904","4,245","4,033","3,846","3,636","2,905","2,969","2,818","2,981","2,604","2,384",Upgrade
Market Cap Growth,-,-19.00%,-36.89%,-34.85%,-16.93%,13.89%,48.97%,29.81%,27.88%,30.42%,-12.02%,-14.27%,-11.12%,-16.89%,31.29%,14.96%,4.34%,-11.83%,-19.65%,4.12%,16.79%,50.74%,54.38%,28.38%,12.08%,3.90%,3.04%,1.53%,9.26%,8.10%,7.36%,46.14%,35.85%,36.46%,21.99%,11.54%,24.52%,2.48%,16.00%,12.98%,32.43%,Upgrade
Enterprise Value,"6,158","5,919","6,477","4,707","6,298","7,854","9,819","7,925","6,517","6,135","6,312","6,005","5,626","5,335","6,395","6,193","5,853","5,597","4,331","4,377","5,375","6,066","5,556","5,125","4,507","4,008","3,753","3,604","3,745","3,762","3,458","3,935","3,348","3,553","3,034","2,152","2,382","2,505","2,456","2,091","1,837",Upgrade
PE Ratio,28.07,27.22,20.61,10.24,6.23,6.41,6.92,5.85,6.86,7.18,8.28,8.88,8.30,7.22,9.27,11.52,11.16,11.31,10.52,9.54,12.17,14.77,14.68,19.55,13.39,12.39,11.73,12.55,14.14,13.72,13.55,14.79,13.80,15.42,15.57,14.19,15.81,16.39,15.99,11.42,8.91,Upgrade
PS Ratio,0.85,0.82,0.71,0.58,0.63,0.77,0.93,0.82,0.82,0.81,0.81,0.85,0.83,0.76,1.06,1.12,1.05,1.00,0.87,0.99,1.00,1.13,1.08,0.96,0.85,0.76,0.72,0.79,0.83,0.79,0.75,0.84,0.82,0.81,0.78,0.63,0.63,0.58,0.60,0.52,0.48,Upgrade
PB Ratio,1.26,1.21,1.16,1.07,1.16,1.32,1.49,1.32,1.30,1.26,1.17,1.20,1.17,1.10,1.48,1.56,1.47,1.48,1.33,1.57,1.62,1.88,1.79,1.68,1.55,1.41,1.34,1.43,1.50,1.46,1.42,1.58,1.52,1.48,1.41,1.13,1.17,1.15,1.22,1.10,1.02,Upgrade
Debt / Equity Ratio,0.45,0.45,0.49,0.50,0.48,0.46,0.43,0.45,0.36,0.39,0.37,0.39,0.39,0.37,0.30,0.30,0.30,0.31,0.22,0.22,0.23,0.21,0.21,0.22,0.23,0.24,0.24,0.24,0.20,0.20,0.21,0.22,0.22,0.22,0.23,0.17,0.18,0.19,0.13,0.14,0.13,Upgrade
Dividend Yield,3.72%,0.95%,1.01%,1.14%,0.97%,0.80%,0.66%,0.77%,0.75%,0.82%,0.90%,0.87%,0.93%,1.05%,0.73%,0.72%,0.79%,0.83%,0.96%,0.83%,0.75%,0.66%,0.69%,0.77%,0.77%,0.88%,0.94%,0.88%,0.65%,0.69%,0.71%,0.65%,0.68%,0.71%,0.72%,0.90%,0.88%,0.46%,0.43%,0.50%,0.56%,Upgrade
Payout Ratio,104.00%,118.20%,100.00%,2600.00%,50.50%,57.30%,21.80%,12.70%,16.80%,21.90%,18.50%,27.20%,28.90%,78.60%,21.20%,25.50%,25.50%,43.30%,51.90%,31.30%,27.50%,55.90%,19.20%,200.00%,30.90%,65.40%,46.60%,35.10%,28.30%,54.20%,33.80%,36.20%,29.10%,71.40%,32.00%,32.00%,51.10%,60.00%,24.50%,20.00%,37.50%,Upgrade
Buyback Yield / Dilution,5.42%,5.42%,6.09%,5.30%,2.79%,0.54%,0.69%,1.28%,1.20%,2.25%,1.58%,0.79%,0.83%,-0.65%,-0.70%,-0.33%,-0.34%,-0.17%,-0.44%,-0.70%,-0.82%,-1.08%,-1.23%,-1.19%,-1.10%,-1.04%,-1.29%,-1.13%,-1.08%,-1.12%,-0.98%,-1.05%,-1.06%,-1.08%,-1.09%,-0.39%,1.51%,1.56%,1.37%,0.25%,-2.19%,Upgrade
Total Shareholder Return,9.12%,6.36%,7.09%,6.44%,3.76%,1.34%,1.35%,2.05%,1.95%,3.07%,2.47%,1.66%,1.76%,0.40%,0.03%,0.39%,0.46%,0.66%,0.51%,0.12%,-0.07%,-0.43%,-0.54%,-0.42%,-0.33%,-0.16%,-0.35%,-0.26%,-0.42%,-0.43%,-0.28%,-0.40%,-0.38%,-0.37%,-0.37%,0.51%,2.39%,2.02%,1.81%,0.75%,-1.64%,Upgrade
