Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"9,085","11,666","16,252","14,941","16,066","20,763","21,535","20,677","20,041","19,357","16,024","11,644","11,880","10,058","19,936","17,898","17,897","15,888","15,290","20,925","20,745","20,736","21,691","20,468","20,541","19,068","19,745","13,170","9,308","9,225","11,018","10,940","12,742","12,111","12,042","11,657","12,658","12,665","12,033","10,389","10,162",Upgrade
Market Cap Growth,-,-43.81%,-24.53%,-27.74%,-19.83%,7.27%,34.40%,77.58%,68.69%,92.46%,-19.62%,-34.94%,-33.62%,-36.70%,30.38%,-14.47%,-13.73%,-23.38%,-29.51%,2.23%,0.99%,8.75%,9.86%,55.41%,120.68%,106.70%,79.20%,20.39%,-26.95%,-23.83%,-8.50%,-6.15%,0.66%,-4.37%,0.07%,12.20%,24.55%,37.64%,53.07%,26.00%,37.75%,Upgrade
Enterprise Value,"42,489","45,070","44,135","41,281","38,048","33,714","33,425","34,074","33,394","31,943","29,621","24,404","26,538","29,975","32,744","32,614","32,483","30,390","29,207","36,377","36,120","35,591","36,364","35,994","35,905","32,228","33,762","26,454","21,247","20,500","21,500","21,862","23,286","21,441","20,262","19,831","22,001","21,849","20,943","17,716","18,077",Upgrade
PE Ratio,5.29,7.05,9.03,7.30,7.48,8.85,8.55,8.36,8.89,11.30,12.95,10.37,10.72,7.44,12.31,10.92,10.40,8.91,8.49,13.76,14.79,15.55,17.69,16.34,19.22,21.99,26.19,17.22,11.46,10.87,12.34,11.88,14.35,13.94,13.72,13.65,13.47,13.71,13.57,12.08,12.58,Upgrade
PS Ratio,1.36,1.74,2.41,2.12,2.23,2.79,2.80,2.73,2.80,3.02,2.83,2.17,2.25,1.81,3.37,2.99,2.93,2.59,2.48,3.41,3.41,3.41,3.60,3.43,3.57,3.66,4.18,3.08,2.31,2.29,2.71,2.69,3.16,3.02,2.99,2.92,3.14,3.17,3.04,2.65,2.61,Upgrade
PB Ratio,0.63,0.82,1.21,1.12,1.11,1.36,1.24,1.18,1.12,1.10,0.89,0.66,0.68,0.58,1.17,1.05,1.06,1.00,0.98,1.38,1.37,1.39,1.44,1.34,1.35,1.27,1.30,0.88,0.82,0.83,1.02,1.02,1.20,1.14,1.14,1.11,1.21,1.22,1.17,1.02,0.99,Upgrade
Debt / Equity Ratio,2.39,2.39,2.14,2.04,1.57,0.89,0.73,0.81,0.79,0.77,0.82,0.77,0.90,1.19,0.79,0.90,0.90,0.95,0.94,1.04,1.07,1.04,1.02,1.06,1.05,0.92,0.96,0.94,1.10,1.06,1.03,1.06,1.06,0.93,0.84,0.84,0.95,0.92,0.92,0.79,0.84,Upgrade
Dividend Yield,8.54%,1.64%,1.18%,1.22%,1.13%,0.88%,0.85%,0.85%,0.89%,0.93%,1.13%,1.55%,1.51%,1.80%,0.91%,1.03%,0.96%,1.09%,1.15%,0.85%,0.62%,0.54%,0.52%,0.51%,0.51%,0.48%,0.47%,0.64%,0.77%,0.68%,0.57%,0.58%,0.50%,0.46%,0.47%,0.49%,0.46%,0.39%,0.41%,0.48%,0.50%,Upgrade
Payout Ratio,44.90%,68.30%,53.90%,35.50%,35.50%,42.40%,30.00%,28.00%,25.30%,29.80%,31.90%,45.10%,108.80%,154.20%,41.10%,47.40%,42.50%,44.70%,37.80%,37.80%,27.30%,27.60%,61.80%,29.70%,25.70%,30.40%,44.70%,50.00%,37.00%,34.10%,28.80%,28.80%,26.80%,24.10%,22.40%,31.00%,27.10%,20.40%,22.00%,19.00%,25.00%,Upgrade
Buyback Yield / Dilution,-0.02%,-0.02%,0.15%,2.11%,3.66%,4.17%,4.21%,2.20%,0.51%,0.19%,0.91%,2.44%,3.55%,3.97%,4.36%,4.92%,5.43%,5.16%,4.55%,3.57%,2.49%,1.36%,0.50%,-9.47%,-30.36%,-30.12%,-29.78%,-18.57%,0.92%,2.57%,3.42%,4.03%,6.19%,3.90%,3.58%,3.76%,1.80%,3.69%,3.52%,3.46%,3.11%,Upgrade
Total Shareholder Return,8.52%,1.62%,1.32%,3.32%,4.79%,5.05%,5.05%,3.06%,1.40%,1.12%,2.03%,3.99%,5.07%,5.77%,5.28%,5.95%,6.38%,6.25%,5.70%,4.42%,3.11%,1.90%,1.02%,-8.96%,-29.85%,-29.63%,-29.32%,-17.93%,1.69%,3.25%,3.99%,4.61%,6.69%,4.36%,4.04%,4.25%,2.26%,4.08%,3.93%,3.94%,3.60%,Upgrade
