Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+14 Quarters
Market Capitalization,12,12,14,15,18,28,24,31,25,32,22,24,12,4,5,5,6,8,10,12,13,14,10,14,15,15,14,13,10,12,16,23,22,24,27,30,31,32,30,28,31,Upgrade
Market Cap Growth,-,-55.03%,-40.70%,-53.44%,-26.10%,-12.02%,7.44%,28.75%,113.00%,661.94%,376.30%,388.22%,109.67%,-48.86%,-53.95%,-60.04%,-58.42%,-41.84%,1.49%,-10.34%,-8.55%,-5.31%,-29.82%,5.62%,47.46%,23.48%,-7.33%,-42.44%,-53.62%,-50.08%,-41.47%,-24.50%,-29.77%,-25.63%,-10.46%,7.06%,-0.56%,14.92%,109.45%,110.61%,184.91%,Upgrade
Enterprise Value,444,443,477,757,"1,799","2,194","3,199","6,971","6,073","7,355","5,747","6,025","5,373","6,054","7,587","7,145","6,151","4,612","7,711","4,557","2,497","2,160","1,724",484,469,361,324,335,398,211,158,167,210,158,144,117,82,99,75,135,151,Upgrade
PE Ratio,-1.48,-1.48,-1.07,-2.35,-2.12,-5.38,2.05,1.40,0.91,1.18,1.58,106.90,-4.44,-1.05,-2.30,-1.54,-2.09,-3.69,-4.16,-23.49,-31.47,-169.71,4.89,18.63,6.31,5.36,6.35,-23.03,-4.65,-3.58,-3.81,15.75,29.38,-22.82,-10.26,-3.20,-3.68,-2.94,-2.22,-4.47,-7.28,Upgrade
PS Ratio,0.25,0.23,0.32,0.25,0.44,0.65,0.17,0.17,0.12,0.15,0.17,0.31,0.17,0.07,0.10,0.10,0.11,0.16,0.21,0.28,0.31,0.33,0.21,0.28,0.28,0.26,0.26,0.26,0.20,0.25,0.34,0.42,0.41,0.43,0.48,0.61,0.54,0.57,0.52,0.41,0.39,Upgrade
PB Ratio,0.30,0.28,0.31,0.29,0.36,0.53,0.39,0.54,0.42,0.59,0.51,0.77,0.38,0.14,0.14,0.15,0.17,0.24,0.29,0.34,0.36,0.36,0.25,0.36,0.37,0.37,0.37,0.34,0.26,0.32,0.39,0.49,0.46,0.50,0.55,0.66,0.65,0.65,0.57,0.51,0.63,Upgrade
Debt / Equity Ratio,9.79,9.79,10.53,15.88,36.08,42.21,52.08,120.90,102.14,137.22,131.34,193.14,180.51,204.23,227.83,219.01,181.90,134.29,215.67,124.42,66.24,56.44,43.55,12.55,11.63,9.01,8.38,8.54,10.41,5.47,3.93,3.38,4.25,2.92,2.69,2.06,1.35,1.91,1.13,2.33,2.67,Upgrade
Dividend Yield,14.49%,10.99%,2.50%,2.44%,7.29%,5.03%,5.70%,3.32%,-,-,-,-,-,-,-,-,5.99%,4.12%,3.22%,2.69%,2.55%,2.45%,5.14%,2.50%,3.79%,2.73%,2.40%,2.62%,3.46%,3.14%,2.43%,1.79%,1.91%,1.72%,1.53%,1.34%,1.33%,1.26%,1.34%,1.21%,1.10%,Upgrade
Payout Ratio,-17.20%,-14.10%,-11.90%,-39.10%,-19.20%,-18.30%,7.70%,-9.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-55.60%,-18.90%,-52.60%,-35.10%,285.70%,-15.90%,16.00%,-44.40%,57.10%,35.70%,111.10%,22.70%,28.60%,200.00%,-10.80%,-66.70%,-100.00%,-50.00%,10.50%,-25.00%,-14.30%,-14.30%,-7.10%,-200.00%,-5.00%,Upgrade
Buyback Yield / Dilution,-293.38%,-293.38%,74.02%,65.74%,-3.75%,72.40%,-8.09%,18.48%,-3.55%,-28.24%,-198.34%,-205.17%,-199.49%,-136.60%,-3.42%,0.08%,2.52%,2.31%,36.35%,3.87%,38.39%,14.95%,-49.93%,-1.10%,-61.43%,-7.32%,8.42%,16.01%,15.87%,8.77%,6.90%,-0.80%,-0.60%,-1.39%,-2.41%,-18.55%,-20.30%,-21.10%,-22.72%,-6.32%,-6.09%,Upgrade
Total Shareholder Return,-279.72%,-282.39%,76.52%,68.18%,3.55%,77.42%,-2.39%,21.80%,-3.55%,-28.24%,-198.34%,-205.17%,-199.49%,-136.60%,-3.42%,0.08%,8.51%,6.42%,39.57%,6.55%,40.95%,17.40%,-44.80%,1.40%,-57.64%,-4.59%,10.83%,18.63%,19.33%,11.91%,9.33%,1.00%,1.30%,0.33%,-0.88%,-17.21%,-18.97%,-19.84%,-21.39%,-5.11%,-4.99%,Upgrade
