Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+66 Quarters
Market Capitalization,150,179,164,170,163,217,145,196,222,177,122,62,66,46,179,158,166,169,115,163,134,114,86,53,58,48,73,103,180,225,171,186,207,229,252,293,313,331,316,327,304,Upgrade
Market Cap Growth,-,-17.62%,12.54%,-13.40%,-26.40%,22.99%,19.63%,216.70%,237.40%,282.60%,-32.04%,-60.61%,-60.35%,-72.63%,56.08%,-3.09%,23.80%,48.35%,33.76%,208.51%,130.81%,137.89%,17.33%,-48.63%,-67.71%,-78.74%,-57.39%,-44.98%,-13.02%,-2.04%,-31.95%,-36.47%,-33.96%,-30.76%,-20.34%,-10.25%,3.04%,16.76%,25.48%,29.03%,59.27%,Upgrade
Enterprise Value,239,269,286,300,265,307,250,342,363,303,262,232,189,215,337,339,333,329,271,337,428,423,401,364,369,360,401,430,587,613,545,527,517,525,554,571,610,614,579,630,605,Upgrade
PE Ratio,3.03,3.62,3.73,3.39,2.79,3.91,2.69,4.78,144.49,-13.89,-3.50,-1.49,-5.01,-2.77,-101.54,20.00,-92.26,-18.85,-4.58,-5.26,-5.24,-7.23,308.24,13.20,6.90,2.69,3.11,4.39,7.01,7.71,5.84,6.09,6.89,7.91,8.78,10.78,11.62,12.71,12.27,12.75,11.74,Upgrade
PS Ratio,1.01,1.21,1.17,1.12,1.01,1.35,0.94,1.45,2.63,2.96,3.47,2.44,1.08,0.80,2.54,1.71,2.04,2.38,2.07,9.19,31.77,20.35,14.38,-7.28,-7.99,-9.24,179.00,5.74,7.41,7.40,5.11,5.29,5.71,6.47,7.63,9.02,10.17,11.57,11.35,12.07,12.45,Upgrade
PB Ratio,0.48,0.58,0.54,0.59,0.56,0.74,0.51,0.74,0.89,0.74,0.53,0.28,0.27,0.18,0.68,0.60,0.64,0.64,0.44,0.72,0.58,0.42,0.30,0.19,0.21,0.17,0.26,0.37,0.65,0.81,0.62,0.67,0.75,0.83,0.92,1.06,1.13,1.20,1.16,1.45,1.36,Upgrade
Debt / Equity Ratio,0.73,0.73,0.75,0.78,0.78,0.78,0.80,0.87,0.93,1.11,1.09,0.98,0.92,0.90,0.86,0.90,0.93,0.93,0.81,1.41,1.43,1.18,1.14,1.16,1.18,1.18,1.22,1.25,1.61,1.50,1.45,1.36,1.30,1.28,1.27,1.21,1.19,1.15,1.15,1.50,1.53,Upgrade
Dividend Yield,4.91%,1.03%,1.11%,1.11%,1.20%,0.92%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.64%,1.18%,3.38%,2.70%,3.53%,3.26%,2.97%,2.57%,2.38%,2.05%,1.93%,1.74%,1.67%,1.49%,1.60%,Upgrade
Payout Ratio,14.90%,11.60%,13.80%,24.20%,14.50%,20.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.20%,23.80%,131.60%,89.30%,86.20%,83.30%,75.80%,82.80%,75.00%,88.90%,82.80%,85.20%,79.30%,75.90%,75.90%,Upgrade
Buyback Yield / Dilution,8.40%,8.40%,8.92%,5.92%,2.12%,-0.76%,-1.94%,-2.16%,-2.07%,-2.02%,-0.41%,0.59%,-0.35%,0.87%,-0.51%,-1.53%,-0.53%,-1.91%,0.92%,-0.63%,-1.28%,-0.87%,-1.89%,0.42%,1.40%,1.18%,0.71%,0.64%,0.97%,1.27%,3.15%,3.10%,2.42%,2.19%,-8.55%,-13.57%,-14.05%,-15.38%,-6.30%,-2.61%,-12.51%,Upgrade
Total Shareholder Return,13.43%,9.43%,10.03%,7.03%,3.32%,0.17%,-1.94%,-2.16%,-2.07%,-2.02%,-0.41%,0.59%,-0.35%,0.87%,-0.51%,-1.53%,-0.53%,-1.91%,0.92%,-0.63%,-1.28%,-0.87%,-1.89%,0.42%,1.40%,1.18%,2.36%,1.82%,4.34%,3.96%,6.67%,6.36%,5.39%,4.76%,-6.17%,-11.52%,-12.12%,-13.64%,-4.62%,-1.12%,-10.91%,Upgrade
