Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,+1 Quarters
Market Capitalization,17,19,8,19,19,52,32,31,37,50,7,5,5,2,1,2,5,7,6,14,21,16,54,12,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Market Cap Growth,-,-64.31%,-74.46%,-36.83%,-48.64%,5.20%,360.96%,519.19%,605.35%,3221.59%,426.12%,102.55%,4.66%,-77.20%,-76.96%,-81.98%,-76.78%,-59.27%,-89.32%,17.54%,367.92%,1831.27%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Enterprise Value,10,9,4,14,13,41,27,28,32,43,6,4,5,1,1,2,5,7,6,14,21,16,54,12,5,1,3,3,4,2,1,-0,-0,-0,-0,-0,-1,-1,-0,1,1,Upgrade
PE Ratio,-1.62,-1.62,-0.52,-1.29,-1.05,-3.44,-1.53,-1.45,-1.99,-3.61,-2.74,-1.97,-2.79,-0.86,-0.77,-1.99,-4.48,-6.45,-6.94,-26.85,-1.90,-1.55,-1.19,-0.18,-0.09,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
PS Ratio,13.12,12.99,4.87,10.47,10.26,30.79,26.59,39.66,81.02,687.55,-,-,-,-,-,-,-,-,-,-,22749.47,12442.81,12065.29,3585.77,255.00,5.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
PB Ratio,2.11,2.09,0.88,1.89,1.81,2.99,2.67,3.63,2.82,3.25,6.71,-43.82,83.16,-10.64,-7.24,5.97,53.37,-23.01,-22.56,-146.45,162.42,46.38,105.28,-2.41,-0.83,-0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Debt / Equity Ratio,-,-,-,-,-,-,-,0.10,0.10,0.05,0.13,-3.32,4.73,-1.25,-0.87,0.13,2.15,-0.70,-0.78,-,-,-,-,-,-,-0.01,-0.07,-0.11,-0.12,-0.37,-0.65,-0.04,-0.04,-0.04,1.04,-,-,-,-,-1.08,-2.21,Upgrade
Current Ratio,17.45,17.45,7.16,5.55,5.58,4.00,2.74,0.92,4.32,10.98,3.05,0.92,1.08,0.77,0.69,4.11,1.18,0.22,0.19,0.24,2.86,12.43,7.74,0.01,0.01,0.00,0.00,0,0.00,0.02,0.03,0.05,0.11,0.03,0.26,4.27,5.07,8.52,2.95,0.33,0.77,Upgrade
Dividend Yield,-,-,-,-,1.17%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,-10.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,-,-,Upgrade
Buyback Yield / Dilution,-11.66%,-11.66%,-91.23%,-98.70%,-123.12%,-156.29%,-129.29%,-111.42%,-108.72%,-107.70%,-87.81%,-94.63%,-101.76%,-76.51%,-27.38%,-27.57%,-8.72%,-6.18%,-202.84%,-194.24%,-461.22%,-1766.40%,-1263.85%,-786.21%,-2141.34%,-594.44%,-218.93%,-403.78%,-5.51%,-7.88%,-18.93%,-12.22%,-22.02%,-41.95%,-15.15%,-,-,-,-,-,-,Upgrade
Total Shareholder Return,-11.66%,-11.66%,-91.23%,-98.70%,-123.12%,-155.12%,-129.29%,-111.42%,-108.72%,-107.70%,-87.81%,-94.63%,-101.76%,-76.51%,-27.38%,-27.57%,-8.72%,-6.18%,-202.84%,-194.24%,-461.22%,-1766.40%,-1263.85%,-786.21%,-2141.34%,-594.44%,-218.93%,-403.78%,-5.51%,-7.88%,-18.93%,-12.22%,-22.02%,-41.95%,-15.15%,-,-,-,-,-,-,Upgrade
