Metrics,Current,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,+68 Quarters
Market Capitalization,45,58,54,64,50,85,88,75,42,41,34,43,40,56,49,52,49,51,55,67,69,67,77,82,84,66,81,91,103,83,74,83,83,82,80,77,87,86,83,70,65,Upgrade
Market Cap Growth,-,-31.13%,-38.23%,-15.10%,18.72%,107.06%,160.74%,73.92%,4.24%,-26.75%,-31.46%,-16.14%,-17.08%,10.32%,-9.80%,-23.50%,-29.99%,-23.88%,-28.53%,-17.58%,-16.97%,0.26%,-5.33%,-9.98%,-18.36%,-20.26%,8.57%,9.41%,23.37%,0.95%,-6.99%,8.17%,-4.16%,-4.51%,-3.98%,8.95%,32.92%,48.21%,42.54%,14.87%,47.83%,Upgrade
Enterprise Value,58,71,73,82,59,104,112,88,56,66,51,69,61,54,72,77,70,74,81,93,79,91,98,105,104,88,101,114,121,102,75,97,100,100,94,91,95,90,78,93,88,Upgrade
PE Ratio,17.08,21.25,21.67,8.91,12.86,6.48,5.56,3.87,3.57,34.32,-16.29,-3.31,-51.39,-30.12,104.55,6.37,-44.11,40.89,52.06,-99.89,16.83,22.66,32.76,73.07,37.42,66.14,74.05,21.63,25.70,16.18,11.75,21.53,20.98,19.92,14.93,7.34,8.23,8.64,9.95,22.04,16.61,Upgrade
PS Ratio,0.24,0.30,0.28,0.32,0.25,0.40,0.43,0.37,0.22,0.22,0.18,0.24,0.20,0.29,0.26,0.26,0.26,0.27,0.30,0.38,0.38,0.39,0.45,0.49,0.50,0.40,0.49,0.54,0.62,0.50,0.44,0.50,0.50,0.50,0.48,0.45,0.52,0.54,0.55,0.50,0.47,Upgrade
PB Ratio,0.46,0.60,0.50,0.51,0.35,0.61,0.62,0.56,0.29,0.32,0.27,0.43,0.34,0.48,0.44,0.46,0.48,0.50,0.54,0.66,0.62,0.61,0.71,0.76,0.79,0.61,0.75,0.87,1.00,0.81,0.71,0.77,0.80,0.81,0.75,0.75,0.86,0.89,0.84,0.68,0.62,Upgrade
Debt / Equity Ratio,0.35,0.35,0.32,0.27,0.24,0.24,0.24,0.25,0.23,0.26,0.27,0.33,0.28,0.29,0.30,0.30,0.33,0.33,0.33,0.33,0.30,0.31,0.31,0.32,0.32,0.31,0.31,0.32,0.33,0.33,0.32,0.31,0.32,0.33,0.39,0.40,0.41,0.43,0.42,0.40,0.39,Upgrade
Dividend Yield,0.70%,-,0.75%,-,-,-,0.46%,-,-,-,-,-,-,-,0.82%,-,-,-,0.74%,-,-,-,0.53%,-,-,-,0.51%,-,-,-,0.55%,-,0.50%,-,-,0.55%,-,-,-,0.60%,1.62%,Upgrade
Payout Ratio,15.40%,0.00%,-22.20%,0.00%,0.00%,0.00%,14.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-9.10%,0.00%,0.00%,0.00%,13.30%,0.00%,0.00%,0.00%,28.60%,0.00%,0.00%,-,200.00%,0.00%,-,0.00%,12.50%,0.00%,33.30%,0.00%,0.00%,66.70%,0.00%,0.00%,0.00%,50.00%,125.00%,Upgrade
Buyback Yield / Dilution,0.06%,0.06%,0.06%,0.18%,0.17%,0.21%,0.11%,0.28%,0.32%,-1.45%,-1.47%,-1.35%,-1.39%,0.44%,0.60%,0.99%,1.17%,1.05%,0.74%,0.10%,-0.12%,0.05%,0.02%,-0.14%,0.64%,0.57%,0.75%,0.91%,0.36%,0.55%,1.08%,2.30%,2.73%,2.83%,2.73%,0.33%,-0.42%,-0.27%,-0.51%,0.65%,5.75%,Upgrade
Total Shareholder Return,0.06%,0.06%,0.81%,0.18%,0.17%,0.21%,0.57%,0.28%,0.32%,-1.45%,-1.47%,-1.35%,-1.39%,0.44%,1.42%,0.99%,1.17%,1.05%,1.48%,0.10%,-0.12%,0.05%,0.56%,-0.14%,0.64%,0.57%,1.25%,0.91%,0.36%,0.55%,1.63%,2.30%,3.23%,2.83%,2.73%,0.88%,-0.42%,-0.27%,-0.51%,1.25%,7.37%,Upgrade
