Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"1,626","1,928","2,289","2,023","1,970","2,131","2,227","1,992","1,919","2,109","1,713","1,336","1,147","1,263","1,674","1,556","1,655","1,479","1,334","1,656","1,705","1,586","1,590","1,652","1,587","1,609","1,836","1,472","1,407","1,380","1,389","1,387","1,343","1,315","1,363","1,161","1,188","1,184","1,312","1,219","1,060",Upgrade
Market Cap Growth,-,-9.51%,2.78%,1.56%,2.68%,1.02%,30.00%,49.12%,67.29%,66.99%,2.37%,-14.15%,-30.68%,-14.60%,25.49%,-6.02%,-2.95%,-6.75%,-16.13%,0.24%,7.45%,-1.39%,-13.38%,12.24%,12.76%,16.58%,32.16%,6.13%,4.77%,4.92%,1.92%,19.46%,13.02%,11.12%,3.87%,-4.75%,12.08%,10.03%,31.72%,12.98%,-1.34%,Upgrade
Enterprise Value,"1,744","2,046","2,535","2,210","2,101","2,292","2,449","1,553","1,627","1,705","1,921","1,752",878,"1,312","1,966","1,697","2,006","1,894","1,803","2,106","2,190","1,934","2,327","2,258","2,222","2,228","2,823","2,238","2,088","2,066","2,417","2,064","1,957","1,753","2,234","1,995","2,110","1,974","2,298","2,066","1,793",Upgrade
PE Ratio,11.49,13.47,15.43,13.33,13.57,14.21,14.47,12.25,12.14,14.22,13.39,12.53,10.72,12.68,16.30,14.82,16.77,14.13,12.08,15.48,16.35,16.68,18.87,20.29,18.29,18.34,21.31,16.91,17.67,17.11,17.15,16.43,16.25,15.76,16.23,15.13,15.33,15.63,17.07,16.02,15.36,Upgrade
PS Ratio,3.38,4.01,4.79,4.20,4.29,4.57,4.72,4.05,3.94,4.51,3.88,3.33,2.88,3.20,4.31,4.09,4.52,4.16,3.70,4.68,4.92,4.72,4.94,5.07,4.80,4.91,5.61,4.68,4.64,4.54,4.63,4.51,4.42,4.28,4.43,3.92,4.04,4.08,4.51,4.26,3.85,Upgrade
PB Ratio,1.50,1.78,2.14,1.95,1.88,1.98,2.01,1.87,1.79,2.03,1.65,1.31,1.15,1.29,1.73,1.63,1.77,1.75,1.60,2.05,2.26,2.11,2.10,2.17,2.11,2.16,2.47,1.96,1.90,1.89,1.95,1.94,1.90,1.86,1.96,1.69,1.73,1.78,2.01,1.93,1.66,Upgrade
Debt / Equity Ratio,0.35,0.35,0.41,0.38,0.36,0.38,0.40,0.41,0.48,0.52,0.56,0.65,0.46,0.38,0.47,0.54,0.65,0.71,0.77,0.74,0.84,0.83,1.20,1.39,1.39,1.36,1.53,1.34,1.35,1.38,1.65,1.48,1.44,1.44,1.59,1.65,1.63,1.68,1.74,1.84,1.70,Upgrade
Dividend Yield,4.65%,0.89%,1.09%,0.84%,0.86%,0.80%,0.90%,0.85%,0.88%,0.96%,0.97%,1.25%,1.46%,1.59%,0.99%,1.07%,1.02%,1.29%,1.13%,0.92%,1.09%,0.91%,0.90%,0.87%,0.91%,0.90%,0.79%,0.98%,1.03%,1.05%,1.04%,1.04%,1.08%,1.10%,1.06%,1.25%,1.22%,1.22%,1.10%,1.19%,1.37%,Upgrade
Payout Ratio,53.00%,50.50%,75.90%,40.20%,49.30%,43.30%,54.70%,47.50%,43.10%,46.80%,36.70%,54.00%,56.40%,89.10%,68.70%,53.20%,75.40%,74.20%,57.50%,60.80%,65.40%,46.10%,62.70%,64.80%,75.80%,71.20%,71.80%,52.50%,72.30%,77.00%,69.10%,72.30%,68.60%,75.80%,59.50%,79.00%,66.20%,74.00%,84.70%,76.40%,72.30%,Upgrade
Buyback Yield / Dilution,-0.14%,0.04%,-0.27%,0.30%,0.68%,0.66%,0.58%,-0.18%,-0.59%,-0.09%,0.20%,0.50%,1.61%,-4.33%,-4.13%,-4.06%,-7.95%,-2.03%,-2.68%,-3.13%,-0.12%,0.01%,0.34%,0.31%,0.00%,-0.17%,0.07%,0.01%,0.06%,0.10%,0.34%,0.08%,0.03%,-0.05%,0.13%,-0.01%,-0.00%,-0.02%,-0.07%,-0.04%,-0.04%,Upgrade
Total Shareholder Return,4.51%,0.93%,0.82%,1.14%,1.54%,1.46%,1.48%,0.67%,0.29%,0.87%,1.17%,1.75%,3.06%,-2.74%,-3.14%,-2.99%,-6.93%,-0.74%,-1.55%,-2.22%,0.97%,0.92%,1.25%,1.19%,0.92%,0.73%,0.85%,1.00%,1.08%,1.15%,1.38%,1.12%,1.11%,1.06%,1.19%,1.24%,1.22%,1.21%,1.04%,1.15%,1.33%,Upgrade
