Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+68 Quarters
Market Capitalization,"5,143","5,107","5,968","4,276","4,510","5,607","6,688","6,226","6,421","6,352","4,613","3,183","3,522","2,831","4,175","4,221","4,718","5,575","5,132","7,305","8,075","10,331","11,408","10,623","9,388","9,279","7,965","7,795","7,575","8,768","8,633","9,282","11,963","11,750","11,795","11,131","11,355","11,039","11,490","9,653","8,646",Upgrade
Market Cap Growth,-,-8.91%,-10.76%,-31.32%,-29.77%,-11.73%,44.96%,95.58%,82.30%,124.38%,10.49%,-24.58%,-25.34%,-49.22%,-18.65%,-42.22%,-41.58%,-46.04%,-55.01%,-31.23%,-13.99%,11.34%,43.23%,36.27%,23.93%,5.83%,-7.74%,-16.02%,-36.68%,-25.37%,-26.81%,-16.61%,5.35%,6.44%,2.65%,15.31%,31.33%,36.71%,70.43%,52.84%,53.80%,Upgrade
Enterprise Value,"6,775","6,810","8,074","6,188","6,437","7,684","8,269","7,590","7,942","7,889","5,886","4,565","4,883","4,284","5,430","5,611","6,149","7,050","6,397","8,699","9,565","11,859","12,823","12,162","11,056","11,011","9,644","9,487","9,352","10,771","9,949","10,540","13,338","13,234","13,139","11,860","12,319","11,730","12,404","10,431","9,474",Upgrade
PE Ratio,5.52,4.50,5.21,7.83,8.02,9.98,11.82,12.37,14.39,17.27,22.82,29.23,28.43,14.09,265.94,-26.70,-39.48,-50.59,21.07,10.29,11.36,14.35,16.55,20.25,18.43,18.89,16.85,16.59,16.20,17.97,16.94,17.89,23.26,24.24,27.18,25.43,27.72,29.41,31.87,34.80,33.63,Upgrade
PS Ratio,2.26,2.28,2.56,1.72,1.82,2.28,2.77,2.74,2.93,3.06,2.28,1.57,1.69,1.29,1.86,1.88,2.05,2.41,2.16,3.02,3.36,4.35,4.95,4.72,4.25,4.23,3.63,3.49,3.29,3.66,3.48,3.66,4.67,4.60,4.70,4.52,4.78,4.84,5.25,4.63,4.32,Upgrade
PB Ratio,1.55,1.56,1.85,1.55,1.65,2.10,2.40,2.36,2.46,2.40,1.66,1.12,1.23,0.95,1.42,1.38,1.46,1.78,1.48,2.02,2.22,2.81,2.99,2.93,2.61,2.59,2.20,2.45,2.60,3.06,3.04,3.49,4.51,4.59,4.49,4.29,4.46,4.54,5.38,4.75,4.01,Upgrade
Debt / Equity Ratio,0.78,0.78,0.78,0.92,0.92,0.97,0.89,0.94,0.88,0.87,0.83,0.81,0.72,0.69,0.61,0.58,0.56,0.57,0.53,0.51,0.52,0.51,0.49,0.53,0.56,0.57,0.58,0.66,0.73,0.80,0.66,0.68,0.70,0.75,0.72,0.50,0.53,0.59,0.65,0.71,0.63,Upgrade
Current Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.97,2.30,Upgrade
Dividend Yield,0.03%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.54%,0.38%,0.38%,0.35%,0.30%,0.27%,0.23%,0.20%,0.17%,0.10%,0.11%,0.13%,0.13%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,0.10%,0.30%,0.00%,0.30%,0.40%,0.30%,0.20%,0.30%,0.40%,0.30%,0.40%,0.60%,1.50%,-97.00%,72.70%,18.70%,15.20%,-8.30%,-10.80%,12.80%,13.80%,10.70%,3.50%,8.90%,8.90%,9.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,14.93%,14.93%,-17.41%,1.81%,0.22%,-3.30%,0.88%,4.73%,5.71%,5.02%,7.94%,7.74%,7.25%,7.90%,-6.05%,9.03%,5.90%,8.95%,20.17%,4.97%,7.67%,3.72%,0.34%,-3.00%,-3.53%,-4.59%,-2.83%,0.70%,1.39%,2.08%,13.32%,3.06%,-1.59%,-4.71%,-4.15%,-3.34%,-3.66%,-1.85%,-17.64%,-7.36%,-3.61%,Upgrade
Total Shareholder Return,14.95%,14.93%,-17.40%,1.82%,0.23%,-3.30%,0.89%,4.74%,5.72%,5.03%,7.95%,7.75%,7.27%,8.44%,-5.67%,9.41%,6.25%,9.25%,20.44%,5.20%,7.87%,3.88%,0.45%,-2.89%,-3.40%,-4.47%,-2.83%,0.70%,1.39%,2.08%,13.32%,3.06%,-1.59%,-4.71%,-4.15%,-3.34%,-3.66%,-1.85%,-17.64%,-7.36%,-3.61%,Upgrade
