Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+20 Quarters
Market Capitalization,"31,543","32,294","34,396","26,569","31,250","32,569","36,947","36,826","34,105","32,472","27,332","16,266","18,443","16,448","38,797","30,724","34,218","39,278","33,441","39,064","40,680","44,269","45,164","43,036","38,603","35,883","32,142","27,085","27,318","37,082","50,851","54,692","63,464","57,845","68,440","67,423","63,806","57,976","63,282","64,735","46,973",Upgrade
Market Cap Growth,-,-0.84%,-6.90%,-27.85%,-8.37%,0.30%,35.18%,126.39%,84.92%,97.43%,-29.55%,-47.06%,-46.10%,-58.13%,16.01%,-21.35%,-15.88%,-11.27%,-25.96%,-9.23%,5.38%,23.37%,40.52%,58.89%,41.31%,-3.23%,-36.79%,-50.48%,-56.96%,-35.89%,-25.70%,-18.88%,-0.54%,-0.23%,8.15%,4.15%,35.83%,23.13%,82.34%,141.90%,114.77%,Upgrade
Enterprise Value,"37,928","40,129","36,251","61,062",-597,"2,747","4,215","16,019","36,181","62,768","143,335","145,308","182,062","227,754","187,764","201,981","164,347","158,225","134,624","115,323","144,442","156,862","162,050","188,826","209,026","212,197","266,055","331,984","406,292","413,384","355,351","432,606","430,615","586,614","575,002","547,858","507,594","501,594","511,438","555,346","595,154",Upgrade
PE Ratio,6.47,7.60,9.24,10.11,9.33,8.58,10.53,13.20,17.24,-30.04,-17.59,33.71,-662.28,5.86,10.81,16.17,11.87,30.40,24.29,184.27,-3389.96,51.96,1078.41,-8.36,-6.39,-4.55,-2.99,-2.89,-3.62,-6.02,-14.59,-6.12,-6.79,-6.61,-10.54,-6.12,-4.40,-4.05,-4.07,-13.78,-8.85,Upgrade
PS Ratio,2.24,1.91,2.17,1.90,2.23,2.28,2.66,2.73,2.55,2.41,1.92,1.03,1.15,0.96,2.11,1.88,1.96,2.24,1.97,2.19,2.36,2.40,2.55,2.40,2.18,2.26,2.07,1.76,1.75,2.07,2.67,2.69,2.91,2.79,2.90,3.14,2.67,2.18,2.28,1.98,1.56,Upgrade
PB Ratio,0.83,0.71,0.78,0.65,0.66,0.63,0.66,0.65,0.56,0.56,0.46,0.29,0.34,0.31,0.68,0.56,0.59,0.64,0.58,0.61,0.64,0.65,0.69,0.65,0.60,0.59,0.54,0.39,0.39,0.48,0.65,0.64,0.72,0.69,0.79,0.67,0.62,0.58,0.65,0.59,0.45,Upgrade
Debt / Equity Ratio,3.45,3.45,4.01,5.29,3.97,3.72,3.67,3.57,3.49,3.81,4.77,4.90,5.33,5.76,4.46,5.01,4.07,3.75,3.69,3.42,3.78,3.61,3.82,4.02,4.39,4.61,5.43,5.68,6.61,6.26,5.35,5.82,5.63,7.60,7.17,5.86,5.45,5.57,6.02,5.78,6.50,Upgrade
Dividend Yield,5.97%,7.27%,-,3.65%,-,7.19%,-,2.74%,-,3.11%,-,-,-,15.23%,-,12.96%,-,8.80%,-,1.62%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,35.20%,75.50%,0.00%,205.90%,0.00%,103.20%,0.00%,52.90%,0.00%,59.70%,0.00%,0.00%,0.00%,351.70%,0.00%,-508.60%,0.00%,182.50%,0.00%,53.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,0.00%,0.00%,-,Upgrade
Buyback Yield / Dilution,8.10%,8.10%,5.18%,5.18%,5.18%,5.18%,-,-,-,-,-0.38%,-0.38%,-0.38%,-0.38%,-0.70%,-0.70%,-0.70%,-0.70%,-1.20%,-1.20%,-1.20%,-1.20%,-1.71%,-1.71%,-1.71%,-1.71%,-1.38%,-1.38%,-1.38%,-1.38%,-1.44%,-1.44%,-1.44%,-2.64%,-1.18%,-1.18%,-1.18%,-,-73.65%,-73.65%,-73.65%,Upgrade
Total Shareholder Return,14.09%,15.38%,5.18%,8.82%,5.18%,12.37%,-,2.74%,-,3.11%,-0.38%,-0.38%,-0.38%,14.85%,-0.70%,12.26%,-0.70%,8.10%,-1.20%,0.43%,-1.20%,-1.20%,-1.71%,-1.71%,-1.71%,-1.71%,-1.38%,-1.38%,-1.38%,-1.38%,-1.44%,-1.44%,-1.44%,-2.64%,-1.18%,-1.18%,-1.18%,-,-73.65%,-73.65%,-73.65%,Upgrade
