Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+60 Quarters
Market Capitalization,"95,895","100,526","106,433","82,965","92,272","116,186","139,089","127,641","133,456","115,080","110,043","85,932","83,933","68,119","77,602","68,884","72,517","67,538","61,953","75,217","79,931","87,065","82,364","71,972","68,285","62,225","61,674","58,964","55,958","55,834","55,843","48,677","56,954","60,512","59,074","54,498","53,315","52,678","52,879","45,444","43,332",Upgrade
Market Cap Growth,-,-13.48%,-23.48%,-35.00%,-30.86%,0.96%,26.40%,48.54%,59.00%,68.94%,41.80%,24.75%,15.74%,0.86%,25.26%,-8.42%,-9.28%,-22.43%,-24.78%,4.51%,17.05%,39.92%,33.55%,22.06%,22.03%,11.45%,10.44%,21.13%,-1.75%,-7.73%,-5.47%,-10.68%,6.83%,14.87%,11.72%,19.92%,23.04%,20.66%,50.89%,52.46%,82.64%,Upgrade
Enterprise Value,"97,772","103,374","107,506","84,532","94,241","118,196","139,084","128,700","133,531","116,045","109,398","86,652","85,657","69,646","77,728","70,395","74,600","68,577","60,444","73,672","78,201","86,020","80,340","70,725","67,673","62,030","60,414","58,310","55,671","55,718","54,542","47,878","56,930","64,842","61,384","57,000","56,453","56,273","55,636","48,370","46,622",Upgrade
PE Ratio,19.65,20.52,20.56,14.92,15.81,18.93,23.57,21.98,24.31,21.61,22.31,18.34,18.90,16.11,17.34,16.79,17.27,15.82,14.39,13.26,14.80,16.80,16.63,20.54,19.88,18.46,19.47,18.53,17.76,17.56,16.69,14.76,16.90,18.01,17.93,16.41,17.01,17.24,18.04,16.34,16.09,Upgrade
PS Ratio,5.45,5.77,5.96,4.45,4.76,5.91,7.18,6.81,7.39,6.81,6.79,5.47,5.59,4.57,5.34,4.92,5.23,4.84,4.36,5.18,5.53,6.18,6.06,5.20,5.19,4.89,5.03,5.30,5.00,4.94,4.90,4.30,5.06,5.44,5.33,4.92,4.98,5.07,5.19,4.57,4.43,Upgrade
PB Ratio,2.52,2.67,2.82,2.23,2.49,3.10,3.69,3.47,3.70,3.25,3.12,2.54,2.56,2.06,2.31,2.13,2.27,2.16,1.91,2.32,2.49,2.72,2.59,2.40,2.31,2.13,2.12,2.04,1.96,1.97,1.96,1.73,2.05,2.21,2.16,2.01,1.98,1.99,2.00,1.75,1.69,Upgrade
Debt / Equity Ratio,0.23,0.23,0.22,0.23,0.23,0.25,0.25,0.23,0.18,0.20,0.23,0.21,0.22,0.18,0.15,0.19,0.19,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.17,0.19,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.33,0.30,0.33,0.32,0.31,0.28,0.27,0.28,Upgrade
Dividend Yield,3.06%,0.75%,0.70%,0.89%,0.81%,0.64%,0.46%,0.50%,0.48%,0.55%,0.51%,0.65%,0.67%,0.83%,0.67%,0.75%,0.71%,0.78%,0.83%,0.67%,0.58%,0.54%,0.50%,0.57%,0.60%,0.66%,0.62%,0.65%,0.68%,0.69%,0.66%,0.76%,0.65%,0.61%,0.56%,0.60%,0.62%,0.63%,0.55%,0.64%,1.35%,Upgrade
Payout Ratio,60.30%,64.80%,58.20%,52.30%,68.50%,51.60%,38.20%,37.40%,45.70%,52.50%,35.80%,40.60%,45.90%,69.90%,39.40%,45.80%,51.10%,49.60%,54.80%,41.20%,43.20%,42.70%,17.60%,42.90%,47.50%,47.40%,44.20%,43.00%,47.80%,57.70%,42.00%,42.90%,44.30%,44.30%,39.70%,35.30%,40.30%,43.20%,33.80%,39.10%,78.70%,Upgrade
Buyback Yield / Dilution,1.43%,1.43%,1.68%,1.49%,1.27%,0.52%,-0.05%,-0.36%,0.19%,1.35%,2.13%,1.73%,1.05%,1.84%,2.29%,3.06%,3.58%,2.19%,2.08%,1.46%,1.21%,1.18%,0.75%,1.49%,1.49%,1.52%,1.57%,1.43%,1.46%,1.37%,1.01%,1.24%,1.19%,1.29%,1.66%,1.50%,1.57%,1.51%,1.10%,1.18%,3.18%,Upgrade
Total Shareholder Return,4.53%,2.19%,2.38%,2.38%,2.08%,1.16%,0.41%,0.14%,0.67%,1.91%,2.64%,2.38%,1.72%,2.67%,2.96%,3.80%,4.29%,2.97%,2.91%,2.13%,1.80%,1.71%,1.25%,2.06%,2.09%,2.18%,2.19%,2.07%,2.15%,2.06%,1.66%,1.99%,1.84%,1.90%,2.22%,2.10%,2.19%,2.14%,1.65%,1.83%,4.53%,Upgrade
