Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+67 Quarters
Market Capitalization,"1,745","2,282","2,999","2,940","2,776","3,337","3,777","3,922","4,003","4,096","2,957","1,900","1,300","1,122","1,936","1,883","1,936","1,658","1,594","2,321","1,775","1,859","1,849","1,512","1,473","1,076",978,732,661,586,457,437,365,346,293,240,243,278,262,223,189,Upgrade
Market Cap Growth,-,-31.59%,-20.61%,-25.04%,-30.65%,-18.54%,27.73%,106.41%,207.89%,264.93%,52.78%,0.93%,-32.84%,-32.30%,21.40%,-18.88%,9.06%,-10.81%,-13.76%,53.48%,20.51%,72.78%,89.10%,106.63%,122.79%,83.63%,113.88%,67.42%,81.22%,69.23%,56.13%,82.26%,50.32%,24.54%,11.73%,7.36%,28.65%,49.32%,147.26%,126.66%,117.41%,Upgrade
Enterprise Value,"1,449","1,987","3,227","3,130","2,732","3,456","4,359","4,078","3,845","3,050","2,606","1,337",498,"1,322","2,338","2,275","2,362","2,194","2,163","3,023","2,121","2,315","2,286","1,848","1,717","1,352","1,214",830,662,584,642,596,519,582,369,402,388,259,350,259,143,Upgrade
PE Ratio,6.22,8.17,10.57,9.97,8.91,9.87,11.11,12.17,13.40,39.66,49.00,55.38,142.52,7.65,12.12,11.90,13.33,12.37,12.93,23.24,19.36,23.66,30.76,27.06,32.83,26.20,24.38,20.21,18.99,18.15,17.92,20.48,19.25,21.95,17.62,14.17,16.69,28.80,29.14,25.97,20.97,Upgrade
PS Ratio,2.24,2.92,3.84,3.70,3.41,3.95,4.49,4.79,5.08,7.60,6.52,4.95,4.10,2.45,4.06,3.93,4.07,3.72,3.84,6.13,5.38,5.94,6.84,6.62,7.40,6.35,5.98,4.86,4.73,4.55,4.00,4.12,3.71,3.94,3.56,3.08,3.36,4.04,4.01,3.61,3.21,Upgrade
PB Ratio,0.62,0.81,1.07,1.08,1.01,1.20,1.31,1.38,1.42,1.52,1.08,0.71,0.49,0.56,0.96,0.95,0.98,0.83,0.81,1.21,1.38,1.47,1.49,1.54,1.54,2.28,2.13,1.63,1.50,1.37,1.53,1.50,1.30,1.27,1.47,1.21,1.26,1.47,1.50,1.31,1.12,Upgrade
Debt / Equity Ratio,0.40,0.40,0.48,0.34,0.34,0.33,0.31,0.17,0.17,0.19,0.19,0.20,0.20,0.37,0.36,0.41,0.41,0.36,0.39,0.51,0.38,0.47,0.52,0.47,0.50,0.81,0.86,0.46,0.43,0.46,0.89,0.90,0.84,1.51,0.94,1.34,1.38,0.56,1.22,0.57,0.35,Upgrade
Dividend Yield,7.25%,1.36%,1.04%,1.06%,1.12%,0.93%,0.82%,0.79%,0.78%,0.69%,0.90%,1.23%,1.35%,1.32%,0.67%,0.70%,0.70%,0.83%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Payout Ratio,44.90%,50.00%,42.90%,42.90%,44.60%,46.50%,36.70%,34.70%,32.40%,41.10%,32.90%,35.20%,-17.70%,58.10%,31.90%,31.90%,35.50%,35.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,-0.25%,-0.25%,-0.45%,-0.06%,0.19%,0.16%,1.13%,-0.36%,-33.78%,-58.97%,-60.32%,-57.06%,-14.21%,4.97%,5.42%,4.32%,-32.03%,-33.51%,-40.02%,-54.03%,-15.98%,-65.45%,-59.44%,-44.98%,-44.61%,-8.65%,-27.79%,-27.71%,-27.56%,-27.32%,-27.35%,-26.09%,-24.90%,-17.30%,1.59%,0.80%,-12.63%,-14.94%,-48.18%,-61.38%,-45.44%,Upgrade
Total Shareholder Return,7.00%,1.11%,0.59%,0.99%,1.31%,1.09%,1.95%,0.43%,-33.01%,-58.28%,-59.42%,-55.83%,-12.86%,6.29%,6.09%,5.01%,-31.33%,-32.68%,-40.02%,-54.03%,-15.98%,-65.45%,-59.44%,-44.98%,-44.61%,-8.65%,-27.79%,-27.71%,-27.56%,-27.32%,-27.35%,-26.09%,-24.90%,-17.30%,1.59%,0.80%,-12.63%,-14.94%,-48.18%,-61.38%,-45.44%,Upgrade
