Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+54 Quarters
Market Capitalization,169,184,203,180,170,200,243,219,212,224,189,177,207,163,250,230,253,228,202,248,198,190,205,210,200,238,232,182,156,159,162,160,151,142,140,140,150,161,166,146,171,Upgrade
Market Cap Growth,-,-8.06%,-16.48%,-17.58%,-19.71%,-10.77%,28.36%,23.36%,2.56%,37.47%,-24.18%,-22.97%,-18.14%,-28.53%,23.78%,-7.30%,27.83%,19.81%,-1.62%,18.30%,-1.13%,-20.07%,-11.73%,15.32%,27.98%,49.73%,43.26%,13.47%,3.54%,11.72%,15.54%,14.73%,0.55%,-11.33%,-15.47%,-4.59%,-11.93%,26.48%,80.01%,62.54%,90.59%,Upgrade
Enterprise Value,238,253,277,185,175,221,241,216,211,207,186,190,204,180,275,254,277,256,284,244,190,179,227,219,202,222,256,166,169,151,190,148,142,144,152,143,166,150,172,167,200,Upgrade
PE Ratio,7.84,8.45,9.17,8.44,8.28,9.88,11.58,10.36,10.35,11.05,9.42,9.24,10.54,8.45,13.19,11.93,13.49,13.62,13.58,18.69,16.25,15.32,15.80,16.12,15.63,18.67,18.60,15.52,13.66,13.72,14.12,13.57,12.70,12.52,14.21,15.52,17.39,19.19,18.89,17.04,21.10,Upgrade
PS Ratio,2.25,2.46,2.70,2.42,2.33,2.72,3.30,2.98,2.93,3.16,2.71,2.60,3.05,2.43,3.75,3.50,3.93,3.69,3.46,4.49,3.75,3.70,4.01,4.13,3.97,4.74,4.63,3.68,3.22,3.26,3.37,3.36,3.21,3.15,3.18,3.32,3.71,4.13,4.37,4.02,4.86,Upgrade
PB Ratio,0.83,0.90,1.01,0.92,0.84,0.97,1.02,0.92,0.89,0.94,0.79,0.74,0.87,0.70,1.09,1.02,1.13,1.02,0.92,1.16,0.93,1.28,1.36,1.40,1.35,1.64,1.62,1.24,1.07,1.11,1.16,1.14,1.10,1.11,1.12,1.13,1.23,1.34,1.40,1.59,1.89,Upgrade
Debt / Equity Ratio,0.50,0.50,0.48,0.18,0.18,0.20,0.07,0.09,0.09,0.10,0.12,0.16,0.17,0.18,0.20,0.21,0.21,0.22,0.47,0.11,0.13,0.04,0.31,0.20,0.22,0.11,0.30,0.12,0.21,0.09,0.31,0.15,0.14,0.15,0.22,0.30,0.29,0.19,0.17,0.38,0.54,Upgrade
Dividend Yield,5.45%,1.28%,1.16%,1.25%,1.33%,1.18%,1.02%,1.08%,1.14%,1.08%,1.29%,1.31%,1.13%,1.43%,0.93%,0.96%,0.89%,0.99%,1.12%,0.86%,0.90%,0.84%,0.78%,0.76%,0.80%,0.67%,0.69%,0.88%,1.02%,1.00%,0.99%,1.00%,1.04%,1.06%,1.07%,1.08%,1.00%,0.94%,0.85%,0.85%,0.73%,Upgrade
Payout Ratio,42.70%,56.80%,36.80%,40.80%,40.80%,52.60%,44.40%,48.70%,46.30%,46.30%,43.20%,54.50%,46.20%,46.20%,48.60%,47.20%,47.20%,48.60%,42.50%,50.00%,64.00%,59.30%,43.20%,51.60%,53.30%,50.00%,43.20%,55.20%,53.30%,53.30%,55.20%,61.50%,48.50%,53.30%,47.10%,53.30%,57.10%,114.30%,59.30%,51.60%,51.60%,Upgrade
Buyback Yield / Dilution,5.33%,5.33%,9.37%,9.40%,11.03%,7.63%,3.76%,3.73%,1.52%,1.03%,0.48%,-0.01%,1.94%,2.71%,2.98%,2.66%,-18.84%,-32.49%,-32.84%,-32.70%,-10.92%,-0.26%,-0.18%,-0.43%,-0.71%,-0.06%,0.15%,0.33%,-1.38%,-6.23%,-6.52%,-6.39%,-4.28%,0.02%,-7.30%,-20.78%,-21.17%,-23.68%,-27.96%,-14.56%,-14.28%,Upgrade
Total Shareholder Return,10.77%,6.60%,10.53%,10.66%,12.36%,8.81%,4.78%,4.81%,2.66%,2.11%,1.77%,1.31%,3.06%,4.13%,3.91%,3.62%,-17.95%,-31.50%,-31.72%,-31.85%,-10.03%,0.59%,0.61%,0.34%,0.09%,0.61%,0.84%,1.21%,-0.37%,-5.22%,-5.53%,-5.39%,-3.24%,1.08%,-6.23%,-19.70%,-20.17%,-22.75%,-27.12%,-13.70%,-13.55%,Upgrade
