Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+66 Quarters
Market Capitalization,679,931,"1,087",893,"1,031","1,228","1,257","1,193","1,169","1,173",952,682,796,900,"1,313","1,176","1,227","1,149","1,112","1,343","1,494","1,245","1,203","1,187","1,117","1,104","1,157",860,776,775,807,711,791,704,702,599,662,660,670,660,608,Upgrade
Market Cap Growth,-,-24.20%,-13.50%,-25.13%,-11.80%,4.72%,32.05%,74.89%,46.95%,30.35%,-27.50%,-41.98%,-35.16%,-21.67%,18.04%,-12.43%,-17.87%,-7.71%,-7.57%,13.10%,33.72%,12.71%,4.04%,38.14%,43.88%,42.47%,43.33%,20.90%,-1.82%,10.11%,14.91%,18.78%,19.54%,6.69%,4.82%,-9.23%,8.74%,2.58%,12.48%,6.70%,-1.85%,Upgrade
Enterprise Value,"1,854","2,106","2,157","1,558","1,437","1,347","1,307","1,243","1,234","1,611","1,361","1,393","1,972","1,876","2,163","2,010","2,091","1,929","1,943","2,372","2,549","2,260","2,163","2,110","2,070","2,098","2,133","1,818","1,735","1,729","1,715","1,624","1,637","1,432","1,766","1,643","1,623","1,479","1,390","1,393","1,339",Upgrade
PE Ratio,6.44,10.05,9.91,8.23,9.61,10.80,10.89,10.51,11.31,12.84,19.98,15.81,16.90,18.76,14.97,13.57,14.18,13.22,13.39,19.53,24.23,22.34,23.82,20.84,20.23,20.84,22.09,16.40,15.03,15.23,16.21,15.02,17.12,15.84,16.23,14.71,17.24,17.48,18.60,16.66,14.64,Upgrade
PS Ratio,2.14,2.93,3.40,2.81,3.27,3.88,3.96,3.85,3.93,4.16,4.27,3.15,3.61,4.05,4.80,4.28,4.52,4.24,4.15,5.16,5.90,5.06,5.09,5.19,4.98,5.06,5.36,3.97,3.65,3.70,3.90,3.51,3.90,3.51,3.50,3.06,3.51,3.53,3.70,3.60,3.26,Upgrade
PB Ratio,0.58,0.80,1.10,0.93,1.07,1.25,1.26,1.22,1.20,1.24,1.01,0.73,0.86,0.99,1.39,1.26,1.34,1.27,1.24,1.51,1.70,1.44,1.50,1.48,1.40,1.57,1.66,1.23,1.13,1.14,1.21,1.07,1.21,1.08,1.09,0.95,1.05,1.06,1.09,1.07,1.00,Upgrade
Debt / Equity Ratio,1.43,1.43,1.46,0.81,0.51,0.42,0.38,0.30,0.40,0.60,0.90,1.10,1.54,1.44,0.98,1.09,1.04,0.99,1.02,1.22,1.27,1.27,1.27,1.23,1.34,1.50,1.50,1.47,1.49,1.51,1.47,1.45,1.43,1.42,1.76,1.79,1.66,1.44,1.32,1.35,1.36,Upgrade
Dividend Yield,6.98%,1.26%,1.91%,1.12%,0.98%,0.79%,0.77%,0.79%,0.81%,0.77%,0.95%,1.33%,1.14%,1.02%,0.70%,0.75%,0.72%,0.73%,0.76%,0.60%,0.54%,0.57%,0.58%,0.58%,0.60%,0.58%,0.55%,0.74%,0.82%,0.82%,0.78%,0.89%,0.80%,0.85%,0.85%,1.00%,0.90%,0.90%,0.89%,0.90%,0.98%,Upgrade
Payout Ratio,55.90%,150.00%,71.10%,33.30%,39.40%,39.10%,33.80%,32.40%,30.00%,33.80%,34.80%,47.90%,46.00%,-52.30%,41.10%,39.30%,42.30%,37.50%,40.40%,35.70%,38.50%,37.50%,100.00%,45.00%,45.00%,47.40%,50.00%,47.40%,50.00%,50.00%,47.40%,50.00%,52.90%,50.00%,53.10%,50.00%,56.70%,56.70%,70.80%,60.70%,60.70%,Upgrade
Buyback Yield / Dilution,-11.44%,-11.44%,1.02%,1.58%,1.34%,0.61%,1.04%,1.03%,0.69%,1.58%,1.44%,1.04%,1.09%,0.22%,0.73%,0.78%,0.77%,-2.14%,-4.58%,-4.89%,-7.61%,-10.34%,-8.93%,-8.95%,-6.28%,-0.71%,-0.39%,-0.30%,-0.25%,-0.26%,-0.27%,-0.22%,-0.29%,-0.26%,-0.25%,-0.25%,-0.26%,-0.22%,-0.18%,-0.23%,-0.17%,Upgrade
Total Shareholder Return,-4.45%,-10.18%,2.94%,2.70%,2.32%,1.40%,1.81%,1.82%,1.50%,2.35%,2.39%,2.37%,2.23%,1.24%,1.43%,1.53%,1.49%,-1.41%,-3.82%,-4.29%,-7.07%,-9.77%,-8.35%,-8.37%,-5.68%,-0.13%,0.16%,0.44%,0.57%,0.56%,0.52%,0.67%,0.51%,0.59%,0.59%,0.74%,0.64%,0.68%,0.71%,0.67%,0.81%,Upgrade
