Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+42 Quarters
Market Capitalization,"3,113","2,969","3,735","3,001","3,578","4,205","3,507","3,417","3,580","3,241","2,545","1,794","2,122","2,388","4,676","4,389","4,274","4,580","4,045","4,577","4,015","4,175","3,978","4,494","5,085","4,639","4,924","3,666","3,409","3,439","3,735","3,663","3,620","4,102","4,210","3,750","4,401","4,617","4,293","3,431","4,186",Upgrade
Market Cap Growth,-,-29.40%,6.52%,-12.18%,-0.07%,29.75%,37.80%,90.46%,68.75%,35.73%,-45.58%,-59.11%,-50.36%,-47.87%,15.60%,-4.12%,6.45%,9.71%,1.68%,1.84%,-21.04%,-10.01%,-19.21%,22.58%,49.17%,34.91%,31.83%,0.10%,-5.84%,-16.17%,-11.28%,-2.32%,-17.74%,-11.15%,-1.92%,9.29%,5.12%,15.33%,55.43%,29.80%,62.61%,Upgrade
Enterprise Value,"4,646","4,527","5,303","4,545","5,114","5,759","5,060","4,987","5,156","4,371","3,607","2,794","3,051","3,470","5,742","5,394","5,340","5,646","5,174","5,706","5,144","5,304","5,126","5,714","6,179","5,799","6,112","4,872","4,522","4,629","4,869","4,903","4,850","4,521","5,432","4,971","5,606","5,210","4,925","4,144","4,870",Upgrade
PE Ratio,23.25,21.36,30.12,10.24,11.97,9.47,9.01,12.47,10.44,7.57,7.03,5.11,6.35,8.15,11.63,12.43,9.60,12.12,7.76,9.44,7.55,6.84,5.45,5.14,4.44,4.07,5.59,3.29,4.47,3.76,3.54,3.16,2.61,3.29,3.87,4.14,4.71,4.64,5.31,6.44,14.39,Upgrade
PS Ratio,4.37,4.21,5.17,4.32,4.14,4.33,4.14,3.55,3.51,2.71,2.28,1.74,2.19,2.76,4.86,4.99,4.50,5.07,4.04,4.28,2.83,2.77,2.29,2.33,2.72,2.37,2.94,1.85,1.91,1.65,1.69,1.56,1.44,1.89,2.11,2.18,2.36,2.33,2.67,2.90,4.93,Upgrade
PB Ratio,0.57,0.55,0.71,0.58,0.65,0.70,0.54,0.54,0.55,0.50,0.38,0.27,0.33,0.38,0.70,0.66,0.64,0.69,0.62,0.70,0.61,0.64,0.58,0.65,0.75,0.70,0.76,0.55,0.55,0.56,0.62,0.63,0.62,0.71,0.73,0.70,0.84,0.89,0.84,0.71,0.93,Upgrade
Debt / Equity Ratio,0.31,0.31,0.32,0.33,0.30,0.28,0.26,0.26,0.26,0.19,0.18,0.19,0.19,0.20,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.20,0.20,0.20,0.21,0.21,0.21,0.22,0.22,0.23,0.23,0.24,0.25,0.16,0.16,0.17,0.18,Upgrade
Dividend Yield,2.02%,0.56%,0.40%,0.52%,0.45%,0.39%,0.44%,0.47%,0.46%,0.52%,0.64%,0.93%,0.82%,0.78%,0.37%,0.40%,0.43%,0.41%,0.42%,0.38%,0.45%,0.44%,0.42%,0.38%,0.34%,0.38%,0.34%,0.47%,0.51%,0.51%,0.45%,0.48%,0.50%,0.45%,0.42%,0.50%,0.45%,0.43%,0.42%,0.53%,0.45%,Upgrade
Payout Ratio,45.00%,20.40%,16.90%,138.90%,-33.80%,25.00%,6.10%,100.00%,16.80%,157.10%,11.30%,19.40%,9.50%,-33.90%,12.80%,25.40%,12.90%,34.60%,18.60%,10.80%,23.90%,9.40%,29.00%,8.10%,11.30%,5.60%,8.60%,3.60%,11.90%,30.20%,4.10%,13.60%,6.10%,9.30%,3.50%,5.20%,12.40%,47.80%,5.30%,4.80%,8.50%,Upgrade
Buyback Yield / Dilution,10.60%,10.60%,14.11%,15.15%,14.95%,13.82%,13.56%,12.60%,13.24%,17.21%,15.29%,15.37%,14.42%,10.19%,9.73%,8.93%,9.61%,10.62%,10.03%,8.96%,7.76%,7.75%,9.91%,9.89%,9.33%,8.03%,7.75%,9.82%,10.96%,12.56%,12.76%,13.42%,15.99%,14.76%,10.98%,7.53%,5.35%,6.13%,6.24%,5.71%,-3.93%,Upgrade
Total Shareholder Return,12.63%,11.15%,14.51%,15.67%,15.40%,14.22%,14.00%,13.07%,13.71%,17.73%,15.92%,16.30%,15.24%,10.96%,10.09%,9.33%,10.04%,11.02%,10.45%,9.34%,8.21%,8.19%,10.33%,10.27%,9.67%,8.41%,8.09%,10.29%,11.48%,13.07%,13.21%,13.90%,16.49%,15.21%,11.40%,8.03%,5.80%,6.56%,6.66%,6.24%,-3.48%,Upgrade
