Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"1,739","2,065","2,298","2,000","1,832","2,170","2,286","2,240","2,299","2,337","1,718","1,176","1,361","1,469","2,528","2,413","2,388","2,367","2,322","2,908","2,998","1,822","1,635","1,625","1,721","1,702","1,763","1,353","1,203","1,121","1,114","1,177","1,107","1,095","1,141",914,993,"1,034","1,005",875,862,Upgrade
Market Cap Growth,-,-4.83%,0.54%,-10.73%,-20.30%,-7.14%,33.02%,90.44%,68.94%,59.14%,-32.04%,-51.24%,-43.03%,-37.97%,8.87%,-17.03%,-20.33%,29.90%,42.02%,78.90%,74.19%,7.09%,-7.23%,20.10%,43.04%,51.86%,58.24%,14.94%,8.72%,2.36%,-2.37%,28.88%,11.43%,5.87%,13.55%,4.36%,15.22%,11.26%,17.46%,-11.51%,-7.81%,Upgrade
Enterprise Value,"2,794","3,120","3,336","2,982","2,599","2,277","2,557","2,503","2,839","2,873","2,410","2,519","2,478","2,859","4,001","3,843","3,977","3,742","3,660","4,550","4,401","2,524","2,385","2,456","2,782","2,524","2,486","2,264","2,313","2,092","2,023","1,924","1,706","1,598","1,718","1,742","1,705","1,758","1,671","1,372","1,438",Upgrade
PE Ratio,7.00,8.37,10.56,10.23,9.17,10.90,11.14,10.85,12.23,13.39,11.03,7.53,8.22,8.12,12.76,11.80,11.70,12.60,13.46,20.42,25.72,17.71,16.90,17.06,18.45,18.27,19.91,15.91,14.88,14.51,14.84,15.95,15.69,16.22,17.55,18.20,19.96,20.84,20.78,14.39,13.87,Upgrade
PS Ratio,2.32,2.76,3.30,3.04,2.81,3.37,3.56,3.47,3.66,3.89,2.99,2.11,2.44,2.55,4.32,4.13,4.09,4.07,4.32,6.03,7.08,5.05,4.59,4.69,5.06,5.04,5.31,4.13,3.71,3.52,3.57,3.82,3.67,3.71,3.92,3.17,3.48,3.57,3.43,2.93,2.80,Upgrade
PB Ratio,0.82,0.97,1.13,1.00,0.89,1.01,1.01,1.00,1.01,1.03,0.75,0.52,0.61,0.67,1.13,1.07,1.09,1.11,1.12,1.43,1.49,1.94,1.76,1.78,1.92,1.93,2.04,1.57,1.42,1.36,1.38,1.45,1.38,1.38,1.46,1.18,1.41,1.50,1.47,1.26,1.24,Upgrade
Debt / Equity Ratio,0.74,0.74,0.80,0.76,0.61,0.26,0.31,0.22,0.35,0.34,0.41,0.71,0.65,0.79,0.77,0.76,0.85,0.75,0.78,0.92,0.82,0.88,1.00,1.07,1.35,1.11,1.07,1.21,1.46,1.32,1.31,1.09,0.94,0.80,0.91,1.26,1.24,1.29,1.19,0.99,1.00,Upgrade
Dividend Yield,5.03%,1.06%,0.95%,1.09%,1.19%,1.00%,0.94%,0.98%,0.97%,0.96%,1.31%,1.92%,1.66%,1.54%,0.90%,0.94%,0.91%,0.91%,0.85%,0.68%,0.62%,0.65%,0.65%,0.65%,0.61%,0.62%,0.56%,0.73%,0.82%,0.88%,0.89%,0.84%,0.90%,0.90%,0.86%,0.99%,0.88%,0.84%,0.86%,1.79%,1.62%,Upgrade
Payout Ratio,34.80%,30.70%,31.10%,38.30%,41.80%,52.30%,45.10%,35.90%,43.40%,46.90%,46.00%,53.50%,60.50%,79.30%,46.90%,44.20%,40.70%,46.80%,34.50%,38.50%,51.40%,38.80%,42.50%,42.50%,45.90%,42.50%,42.10%,43.20%,43.20%,50.00%,48.50%,51.60%,51.60%,55.20%,51.60%,57.70%,53.60%,57.70%,250.00%,103.80%,85.70%,Upgrade
Buyback Yield / Dilution,-0.74%,-0.74%,-1.17%,0.37%,2.64%,3.54%,4.37%,2.92%,1.00%,0.64%,1.23%,1.08%,0.67%,0.08%,-0.71%,-0.60%,-0.22%,-58.31%,-58.60%,-58.36%,-58.16%,-0.06%,-0.12%,-0.17%,-0.33%,-0.49%,-0.39%,-0.16%,-0.18%,-0.18%,-0.26%,-3.12%,-6.84%,-6.75%,-6.55%,-3.62%,0.30%,0.78%,1.40%,1.57%,1.41%,Upgrade
Total Shareholder Return,4.29%,0.32%,-0.22%,1.46%,3.82%,4.54%,5.31%,3.90%,1.97%,1.60%,2.54%,3.00%,2.33%,1.62%,0.19%,0.34%,0.69%,-57.39%,-57.75%,-57.68%,-57.54%,0.58%,0.52%,0.48%,0.28%,0.14%,0.18%,0.58%,0.64%,0.71%,0.63%,-2.28%,-5.94%,-5.85%,-5.69%,-2.63%,1.18%,1.62%,2.26%,3.36%,3.03%,Upgrade
