Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+22 Quarters
Market Capitalization,92,175,219,169,193,224,235,238,247,252,229,192,226,238,299,276,298,260,251,288,302,289,305,310,307,306,321,277,256,252,269,253,236,232,215,200,206,220,236,230,240,Upgrade
Market Cap Growth,-,-21.65%,-7.06%,-28.96%,-22.11%,-11.19%,2.98%,23.57%,9.49%,5.86%,-23.65%,-30.37%,-24.19%,-8.66%,19.39%,-3.96%,-1.26%,-9.80%,-17.77%,-7.26%,-1.59%,-5.56%,-4.88%,12.06%,19.74%,21.41%,19.41%,9.42%,8.60%,8.59%,24.99%,26.25%,14.30%,5.42%,-9.04%,-12.88%,-14.11%,-13.21%,-5.19%,-7.26%,-4.41%,Upgrade
Enterprise Value,279,364,350,302,293,327,304,305,301,11,36,124,270,325,440,457,431,368,383,389,399,355,417,400,389,330,389,364,322,297,332,336,321,276,231,225,238,237,252,239,237,Upgrade
PE Ratio,6.46,12.73,13.54,9.99,11.21,13.05,13.51,12.68,13.08,13.15,12.29,10.62,11.78,11.92,13.61,12.80,14.18,12.45,13.05,17.20,18.72,18.67,20.39,18.09,17.88,18.10,19.62,17.66,16.84,16.77,18.21,17.45,16.51,16.37,15.24,14.16,14.20,15.20,16.13,15.41,16.28,Upgrade
PS Ratio,1.57,3.05,3.63,2.76,3.14,3.64,3.79,3.73,3.87,3.96,3.64,3.14,3.62,3.74,4.52,4.16,4.55,4.00,3.99,4.57,4.80,4.59,4.88,4.99,4.92,4.91,5.17,4.46,4.13,4.09,4.40,4.22,3.97,3.95,3.68,3.43,3.52,3.76,4.03,3.95,4.16,Upgrade
PB Ratio,0.36,0.69,0.85,0.66,0.75,0.87,0.92,0.95,0.98,1.00,0.92,0.78,0.93,0.98,1.23,1.13,1.23,1.09,1.07,1.22,1.29,1.24,1.30,1.31,1.30,1.31,1.40,1.21,1.13,1.13,1.22,1.16,1.08,1.08,0.99,0.92,0.96,1.04,1.11,1.08,1.10,Upgrade
Debt / Equity Ratio,1.08,1.08,0.67,0.66,0.67,0.66,0.66,0.67,0.68,0.67,0.69,0.69,0.70,0.75,0.76,0.85,0.72,0.55,0.76,0.53,0.53,0.57,0.61,0.54,0.55,0.55,0.56,0.56,0.57,0.57,0.59,0.56,0.56,0.42,0.42,0.41,0.42,0.42,0.43,0.30,0.38,Upgrade
Dividend Yield,10.07%,1.16%,1.34%,1.20%,1.07%,0.93%,1.27%,0.88%,0.85%,1.20%,0.92%,1.09%,0.93%,0.90%,2.29%,1.08%,0.68%,0.79%,1.56%,1.04%,0.62%,0.66%,1.56%,0.92%,0.62%,0.62%,1.11%,0.61%,0.66%,0.67%,0.94%,0.62%,0.63%,0.64%,1.14%,0.70%,0.68%,0.60%,0.97%,0.55%,0.55%,Upgrade
Payout Ratio,65.80%,88.50%,84.60%,52.30%,50.00%,44.20%,70.20%,50.00%,52.30%,60.00%,38.30%,48.90%,48.90%,47.90%,132.70%,55.20%,40.00%,31.00%,84.00%,61.50%,37.00%,38.50%,217.40%,66.70%,43.50%,42.60%,80.90%,40.00%,40.90%,42.90%,73.00%,41.50%,38.10%,41.00%,70.30%,39.50%,36.60%,36.80%,63.20%,32.50%,35.10%,Upgrade
Buyback Yield / Dilution,2.30%,2.30%,2.01%,2.32%,2.57%,1.52%,1.45%,0.85%,-0.25%,1.78%,2.06%,1.74%,1.48%,-0.07%,-0.51%,0.87%,1.25%,1.80%,2.07%,1.51%,1.53%,-0.40%,-1.23%,-2.10%,-2.08%,-1.51%,-1.15%,-0.26%,-0.40%,0.15%,1.26%,0.23%,0.42%,0.64%,1.77%,4.96%,7.19%,7.28%,6.33%,3.82%,2.26%,Upgrade
Total Shareholder Return,12.48%,3.46%,3.35%,3.52%,3.63%,2.45%,2.72%,1.72%,0.60%,2.98%,2.98%,2.83%,2.41%,0.83%,1.78%,1.95%,1.93%,2.59%,3.63%,2.55%,2.15%,0.25%,0.33%,-1.18%,-1.46%,-0.89%,-0.03%,0.35%,0.26%,0.82%,2.19%,0.86%,1.05%,1.29%,2.91%,5.66%,7.87%,7.88%,7.31%,4.37%,2.80%,Upgrade
