Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+2 Quarters
Market Capitalization,308,278,259,233,218,271,254,254,245,247,212,170,142,142,269,258,261,226,207,218,204,184,210,214,214,182,151,136,128,127,120,126,142,151,147,172,178,174,180,180,181,Upgrade
Market Cap Growth,-,2.39%,2.16%,-8.37%,-11.32%,9.55%,19.67%,50.11%,73.04%,74.32%,-21.20%,-34.21%,-45.78%,-37.11%,30.22%,18.42%,28.24%,22.94%,-1.40%,1.92%,-4.93%,1.13%,39.21%,57.11%,67.81%,42.45%,25.10%,8.14%,-10.18%,-15.37%,-18.15%,-26.86%,-20.02%,-13.47%,-18.28%,-4.53%,-1.49%,-1.98%,-8.37%,-,-,Upgrade
Enterprise Value,894,864,815,817,779,813,728,747,744,683,587,522,509,522,619,564,515,471,481,463,475,390,359,348,334,360,344,322,314,317,305,281,294,301,293,283,284,297,285,250,270,Upgrade
PE Ratio,20.85,19.82,17.89,11.23,7.35,8.01,7.56,6.34,7.04,3.58,10.50,32.53,22.97,-5.13,10.18,9.56,9.55,7.79,7.89,7.57,8.00,7.67,9.27,9.12,7.74,6.80,6.49,8.30,21.92,26.55,15.68,12.85,11.37,13.42,14.44,13.34,12.19,10.64,10.25,11.69,15.79,Upgrade
PS Ratio,3.68,3.32,3.45,3.37,3.29,4.16,3.98,4.27,4.33,4.47,3.74,2.90,2.36,2.35,4.57,4.39,4.53,4.02,3.88,4.59,4.75,4.51,5.29,5.28,5.28,4.55,3.81,3.54,3.47,3.55,3.42,3.63,4.20,4.54,4.55,5.48,5.65,5.65,6.12,7.09,10.33,Upgrade
PB Ratio,1.10,0.99,0.94,0.84,0.78,0.95,0.89,0.92,0.90,0.91,0.78,0.66,0.55,0.63,0.99,0.95,0.97,0.84,0.92,0.96,0.91,0.83,0.95,0.97,0.99,1.05,0.88,0.80,0.78,0.78,0.73,0.74,0.81,0.86,0.85,0.97,1.00,0.99,1.02,1.02,1.02,Upgrade
Debt / Equity Ratio,2.15,2.15,2.19,2.15,2.10,1.99,1.82,1.92,1.89,1.71,1.44,1.52,1.50,1.84,1.35,1.21,1.01,1.00,1.30,1.21,1.30,1.13,0.79,0.67,0.58,1.10,1.19,1.15,1.20,1.20,1.19,0.95,0.90,0.87,0.85,0.65,0.65,0.74,0.68,0.53,0.57,Upgrade
Dividend Yield,9.73%,2.85%,2.57%,2.85%,3.05%,2.45%,2.15%,2.30%,1.99%,1.97%,2.85%,5.75%,-,4.65%,2.39%,2.49%,2.46%,2.46%,2.63%,2.49%,2.66%,2.95%,2.58%,2.49%,2.43%,2.33%,2.81%,3.11%,3.31%,3.32%,3.52%,3.37%,2.97%,2.81%,2.88%,2.45%,2.31%,2.81%,2.26%,2.26%,2.25%,Upgrade
Payout Ratio,200.00%,166.70%,170.00%,170.00%,485.70%,125.90%,53.80%,45.50%,86.20%,100.00%,35.60%,128.20%,0.00%,-15.00%,377.80%,75.60%,106.20%,54.80%,226.70%,60.70%,70.80%,73.70%,113.00%,94.20%,86.90%,70.60%,73.70%,42.40%,82.70%,169.50%,-376.70%,-678.00%,105.90%,78.80%,423.70%,199.40%,154.10%,112.20%,112.30%,105.30%,91.10%,Upgrade
Buyback Yield / Dilution,-1.34%,-1.34%,-0.53%,-0.31%,-0.29%,-0.16%,-0.08%,-,-0.01%,-0.29%,-2.92%,-3.07%,-3.18%,-18.83%,-18.68%,-18.50%,-18.37%,-2.50%,-0.01%,-1.82%,-3.95%,-27.83%,-27.83%,-25.55%,-22.98%,0.00%,-0.00%,0.00%,0.00%,0.00%,0.00%,-0.61%,-2.86%,-3.11%,-3.28%,-2.80%,-0.68%,-0.57%,0.02%,-,-,Upgrade
Total Shareholder Return,8.38%,1.51%,2.04%,2.54%,2.76%,2.28%,2.08%,2.30%,1.98%,1.68%,-0.07%,2.68%,-3.18%,-14.17%,-16.29%,-16.01%,-15.91%,-0.03%,2.62%,0.67%,-1.29%,-24.88%,-25.25%,-23.06%,-20.55%,2.33%,2.81%,3.11%,3.31%,3.32%,3.52%,2.76%,0.11%,-0.30%,-0.40%,-0.35%,1.63%,2.24%,2.29%,2.26%,2.25%,Upgrade
