Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+54 Quarters
Market Capitalization,919,"1,173","1,531","1,510","1,666","1,931","1,768","1,775","1,752","1,856","1,345",935,"1,136","1,022","1,883","1,817","1,745","1,656","1,527","2,102","2,416","2,465","2,473","2,397","2,522","2,592","2,960","1,383","1,188","1,209","1,370","1,195","1,177","1,150","1,143","1,160","1,268","1,362","1,315","1,089","1,123",Upgrade
Market Cap Growth,-,-39.24%,-13.44%,-14.90%,-4.90%,4.04%,31.48%,89.83%,54.26%,81.70%,-28.57%,-48.54%,-34.93%,-38.32%,23.27%,-13.56%,-27.76%,-32.80%,-38.24%,-12.32%,-4.21%,-4.91%,-16.47%,73.35%,112.38%,114.50%,116.09%,15.73%,0.95%,5.05%,19.83%,3.02%,-7.20%,-15.51%,-13.07%,6.51%,12.89%,32.34%,45.64%,10.70%,32.23%,Upgrade
Enterprise Value,"1,208","1,463","2,272","2,630","2,424","2,790","2,119","1,713","1,471","2,223","1,578",838,499,"1,230","2,144","2,227","2,162","2,096","2,158","2,712","3,081","2,818","3,311","3,112","2,971","2,938","3,380","1,796","1,556","1,548","1,646","1,491","1,480","1,245","1,206","1,230","1,362","1,426","1,483","1,228","1,300",Upgrade
PE Ratio,4.67,5.97,7.01,6.92,7.58,8.72,8.64,9.79,11.21,14.36,12.06,7.41,8.21,6.62,11.01,10.53,9.90,9.15,8.06,12.88,14.98,15.96,17.73,14.79,17.56,20.52,26.03,14.41,12.51,12.79,14.85,12.98,13.31,13.11,12.90,13.81,14.72,15.74,16.09,12.78,14.03,Upgrade
PS Ratio,1.52,1.94,2.47,2.47,2.76,3.23,3.11,3.36,3.57,4.13,3.16,2.09,2.47,2.10,3.70,3.53,3.38,3.16,2.86,3.88,4.42,4.56,4.66,4.56,5.02,5.72,7.29,3.96,3.74,3.85,4.44,3.91,3.90,3.84,3.83,4.00,4.38,4.75,4.77,3.95,4.32,Upgrade
PB Ratio,0.45,0.57,0.76,0.76,0.83,0.95,0.85,0.86,0.84,0.91,0.66,0.46,0.56,0.51,0.93,0.89,0.88,0.85,0.80,1.10,1.27,1.27,1.28,1.24,1.32,1.38,1.60,0.75,1.22,1.26,1.46,1.29,1.30,1.28,1.30,1.34,1.49,1.64,1.63,1.36,1.44,Upgrade
Debt / Equity Ratio,1.22,1.22,0.62,0.74,0.48,0.56,0.33,0.28,0.27,0.38,0.30,0.28,0.43,0.52,0.49,0.49,0.53,0.56,0.59,0.59,0.59,0.50,0.69,0.58,0.47,0.43,0.46,0.46,0.67,0.60,0.61,0.62,0.69,0.58,0.59,0.59,0.60,0.56,0.60,0.61,0.61,Upgrade
Dividend Yield,7.31%,1.43%,1.09%,1.11%,1.01%,0.87%,0.95%,0.97%,0.99%,0.93%,1.28%,1.85%,1.52%,1.70%,0.94%,0.98%,1.02%,1.07%,1.18%,0.87%,0.73%,0.71%,0.71%,0.73%,0.64%,0.63%,0.55%,0.63%,0.74%,0.72%,0.64%,0.73%,0.68%,0.69%,0.70%,0.69%,0.47%,0.44%,0.45%,0.55%,0.35%,Upgrade
Payout Ratio,34.10%,42.40%,32.60%,31.10%,32.60%,27.50%,32.60%,31.10%,31.80%,40.00%,60.90%,56.00%,63.60%,66.70%,41.20%,41.20%,41.20%,41.20%,40.00%,38.90%,36.10%,34.20%,100.00%,39.40%,40.00%,44.40%,40.00%,50.00%,37.90%,36.70%,37.90%,34.40%,34.50%,37.00%,35.70%,37.00%,26.80%,26.80%,34.10%,25.00%,17.20%,Upgrade
Buyback Yield / Dilution,0.51%,0.51%,0.60%,2.78%,2.57%,2.56%,2.48%,0.29%,-0.30%,0.82%,2.71%,2.71%,2.74%,1.86%,1.61%,2.53%,6.53%,6.55%,4.96%,3.97%,-0.20%,-0.21%,-0.19%,-70.02%,-69.90%,-69.96%,-69.99%,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,-0.08%,-0.29%,-0.37%,-0.65%,-0.84%,-1.57%,-1.52%,-1.26%,Upgrade
Total Shareholder Return,7.82%,1.94%,1.69%,3.89%,3.58%,3.43%,3.44%,1.26%,0.68%,1.75%,4.00%,4.56%,4.26%,3.56%,2.56%,3.51%,7.55%,7.62%,6.14%,4.84%,0.53%,0.50%,0.52%,-69.28%,-69.26%,-69.34%,-69.44%,0.56%,0.67%,0.65%,0.57%,0.66%,0.60%,0.61%,0.41%,0.31%,-0.17%,-0.40%,-1.12%,-0.97%,-0.91%,Upgrade
