Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+33 Quarters
Market Capitalization,431,443,429,402,468,536,567,461,478,406,335,302,338,259,435,405,369,381,306,375,386,329,363,309,304,275,256,269,217,213,232,213,241,196,185,188,196,219,213,187,195,Upgrade
Market Cap Growth,-,-17.24%,-24.35%,-12.76%,-2.29%,31.89%,69.28%,52.42%,41.39%,56.53%,-22.96%,-25.40%,-8.19%,-31.86%,42.17%,7.96%,-4.59%,15.90%,-15.73%,21.54%,26.96%,19.65%,41.74%,14.70%,40.39%,29.20%,10.30%,26.28%,-9.94%,8.46%,25.28%,13.21%,22.83%,-10.52%,-13.15%,0.85%,0.68%,13.13%,17.56%,8.10%,19.26%,Upgrade
Enterprise Value,718,733,713,672,685,782,800,728,622,555,421,421,400,310,430,453,443,435,357,493,491,437,462,368,337,345,300,332,295,307,320,315,328,315,278,275,255,276,243,195,237,Upgrade
PE Ratio,11.97,12.47,9.02,9.53,6.96,5.24,5.34,4.15,5.34,9.57,-21.39,-17.15,-25.56,-35.86,13.27,11.27,6.66,4.67,3.03,3.69,4.55,5.41,7.53,7.34,10.73,6.13,4.42,6.59,5.31,8.55,7.40,4.72,5.01,3.90,8.43,50.63,12.28,-164.75,15.60,6.42,14.13,Upgrade
PS Ratio,5.26,5.44,5.30,5.28,6.33,7.38,8.10,6.52,7.48,7.17,6.46,5.98,6.12,4.19,6.59,6.23,6.00,6.38,5.19,6.23,6.41,5.63,6.56,5.88,5.96,5.29,4.93,5.31,4.12,4.17,4.67,4.33,5.41,4.71,4.72,5.17,5.06,6.04,5.63,5.13,6.08,Upgrade
PB Ratio,0.97,1.01,0.96,0.91,1.05,1.20,1.29,1.05,1.14,1.06,0.91,0.84,0.94,0.70,1.06,1.00,0.91,0.94,0.74,0.93,1.02,0.93,1.08,0.94,0.95,0.91,0.86,0.92,0.73,0.76,0.89,0.78,0.86,0.72,0.82,0.84,0.86,0.99,0.95,0.77,0.84,Upgrade
Debt / Equity Ratio,0.67,0.67,0.64,0.62,0.59,0.59,0.59,0.61,0.41,0.40,0.24,0.34,0.18,0.15,0.02,0.13,0.20,0.14,0.13,0.30,0.28,0.32,0.30,0.19,0.12,0.25,0.16,0.23,0.28,0.36,0.36,0.40,0.34,0.45,0.45,0.41,0.30,0.30,0.22,0.25,0.35,Upgrade
Dividend Yield,10.97%,3.63%,2.80%,1.86%,2.45%,2.14%,1.84%,1.73%,1.87%,1.72%,2.08%,2.31%,2.93%,2.67%,2.22%,1.90%,2.62%,1.76%,2.83%,1.76%,2.21%,1.93%,2.28%,2.02%,2.61%,2.07%,2.22%,2.11%,2.63%,2.68%,2.45%,2.68%,2.36%,2.50%,2.57%,2.53%,2.43%,2.18%,2.85%,2.13%,2.04%,Upgrade
Payout Ratio,131.80%,342.90%,76.60%,250.00%,95.80%,69.00%,101.60%,28.20%,19.00%,33.90%,45.70%,105.00%,-,-18.30%,71.70%,68.80%,163.30%,255.00%,52.80%,21.60%,26.40%,29.10%,48.10%,45.70%,96.90%,60.60%,52.20%,-,23.20%,25.10%,-89.50%,-,67.10%,16.70%,62.10%,180.00%,43.90%,450.00%,-57.50%,26.30%,-60.00%,Upgrade
Buyback Yield / Dilution,-0.32%,-0.91%,-0.33%,-0.04%,-,-0.00%,-,-,-0.34%,-0.63%,-1.17%,-1.17%,-0.82%,-0.53%,-,-,-0.18%,-0.86%,-0.91%,-0.91%,-4.09%,-7.50%,-7.45%,-7.45%,-3.98%,-0.00%,-,-,-0.04%,-11.15%,-14.33%,-14.33%,-14.29%,-2.87%,-,-,-,-0.16%,-1.26%,-19.91%,-19.91%,Upgrade
Total Shareholder Return,10.72%,2.72%,2.46%,1.82%,2.45%,2.14%,1.84%,1.73%,1.53%,1.09%,0.92%,1.14%,2.11%,2.14%,2.22%,1.90%,2.44%,0.89%,1.92%,0.85%,-1.88%,-5.57%,-5.17%,-5.43%,-1.37%,2.07%,2.22%,2.11%,2.59%,-8.47%,-11.88%,-11.65%,-11.93%,-0.37%,2.57%,2.53%,2.43%,2.02%,1.60%,-17.78%,-17.87%,Upgrade
