Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+7 Quarters
Market Capitalization,538,527,498,397,474,529,497,496,493,461,408,327,326,188,472,450,448,497,449,510,530,508,528,470,458,373,377,354,331,313,301,178,207,209,205,205,213,206,205,203,146,Upgrade
Market Cap Growth,-,-0.34%,0.28%,-19.96%,-3.83%,14.83%,21.61%,51.54%,51.43%,144.44%,-13.55%,-27.24%,-27.34%,-62.06%,5.27%,-11.79%,-15.37%,-2.14%,-15.03%,8.41%,15.56%,36.21%,39.98%,32.99%,38.27%,19.15%,25.42%,98.80%,60.29%,49.62%,47.01%,-13.35%,-2.87%,1.52%,0%,1.28%,46.13%,115.29%,135.11%,133.53%,78.70%,Upgrade
Enterprise Value,"1,121","1,111","1,125","1,022","1,190","1,225","1,185","1,099","1,011",976,965,923,960,895,"1,108","1,010",972,949,893,905,889,783,729,708,703,629,653,557,505,427,382,186,336,317,330,342,361,376,341,299,224,Upgrade
PE Ratio,-41.83,-41.83,-39.53,114.95,23.02,13.10,11.08,8.77,7.10,6.84,11.81,17.77,37.01,246.48,28.81,39.40,29.77,32.03,12.27,15.22,15.89,13.46,17.96,12.95,11.08,8.20,9.29,10.56,17.61,30.89,21.77,14.23,15.24,15.17,13.73,10.01,8.99,10.14,12.57,16.91,13.90,Upgrade
PS Ratio,4.46,4.38,4.51,3.76,4.82,5.66,5.62,6.00,5.95,5.44,4.46,3.43,3.34,1.93,5.00,4.84,4.96,5.71,5.57,7.06,7.64,7.81,8.56,7.91,8.12,7.16,7.52,7.64,8.57,8.94,9.51,5.86,6.72,6.67,6.60,6.76,7.54,8.16,9.40,10.74,8.96,Upgrade
PB Ratio,0.97,0.95,0.97,0.75,0.94,1.02,1.00,1.01,0.99,0.93,0.83,0.69,0.69,0.40,0.94,0.89,0.88,0.97,0.85,0.95,0.99,0.94,0.98,1.03,1.00,0.82,1.00,0.94,0.90,0.86,0.82,0.48,0.97,0.98,0.97,0.96,0.98,0.96,0.96,0.97,1.01,Upgrade
Debt / Equity Ratio,1.14,1.14,1.32,1.28,1.50,1.43,1.51,1.33,1.14,1.18,1.19,1.37,1.46,1.57,1.38,1.24,1.08,0.95,0.90,0.87,0.73,0.60,0.61,0.56,0.64,0.66,0.80,0.62,0.52,0.35,0.26,0.08,0.66,0.55,0.64,0.70,0.73,0.81,0.67,0.48,0.59,Upgrade
Dividend Yield,10.69%,2.73%,2.60%,2.97%,2.48%,2.11%,2.23%,2.23%,2.24%,2.40%,2.71%,3.38%,3.39%,5.86%,2.34%,2.46%,2.47%,2.22%,2.46%,2.17%,2.09%,2.18%,2.08%,1.97%,2.02%,2.04%,2.02%,2.15%,2.30%,2.44%,2.53%,2.39%,2.05%,1.96%,1.97%,1.96%,1.89%,1.95%,1.94%,1.90%,1.85%,Upgrade
Payout Ratio,-327.10%,193.30%,-712.50%,-83.80%,-237.50%,158.30%,77.00%,259.10%,75.00%,95.00%,42.50%,66.30%,89.10%,-52.80%,109.60%,150.00%,237.50%,-203.60%,219.20%,101.80%,219.20%,71.30%,570.00%,83.80%,98.30%,114.00%,86.40%,48.30%,57.00%,316.70%,407.10%,2850.00%,89.10%,67.10%,900.00%,168.80%,81.80%,55.10%,65.10%,59.50%,174.70%,Upgrade
Buyback Yield / Dilution,-26.90%,-26.90%,-16.63%,-6.64%,-6.55%,-0.98%,-0.28%,-,-,-,-,-,-,-,-,-,-,-,-0.76%,-19.37%,-19.37%,-45.05%,-43.96%,-21.51%,-21.51%,-,-,-79.42%,-79.42%,-79.42%,-79.42%,-,-,-,-,-1.28%,-44.60%,-117.47%,-117.47%,-114.71%,-50.39%,Upgrade
Total Shareholder Return,-16.21%,-24.17%,-14.03%,-3.67%,-4.07%,1.13%,1.95%,2.23%,2.24%,2.40%,2.71%,3.38%,3.39%,5.86%,2.34%,2.46%,2.47%,2.22%,1.70%,-17.20%,-17.29%,-42.87%,-41.88%,-19.54%,-19.49%,2.04%,2.02%,-77.27%,-77.12%,-76.98%,-76.89%,2.39%,2.05%,1.96%,1.97%,0.68%,-42.71%,-115.52%,-115.52%,-112.81%,-48.54%,Upgrade
