Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+14 Quarters
Market Capitalization,"35,494","36,042","36,506","26,551","27,850","15,429","17,860","14,506","14,450","10,905","11,207","10,258","11,423","7,739","10,614","7,594","6,878","5,718","4,943","6,964","6,423","5,970","6,478","5,837","5,052","4,551","3,591","3,318","2,779","3,142","2,748","2,999","3,775","3,627","3,845","3,737","4,133","4,737","4,543","4,008","3,188",Upgrade
Market Cap Growth,-,133.60%,104.40%,83.03%,92.73%,41.49%,59.36%,41.41%,26.50%,40.91%,5.59%,35.08%,66.09%,35.35%,114.72%,9.04%,7.08%,-4.22%,-23.69%,19.32%,27.15%,31.16%,80.40%,75.93%,81.82%,44.86%,30.66%,10.63%,-26.41%,-13.37%,-28.51%,-19.76%,-8.65%,-23.44%,-15.37%,-6.74%,29.63%,65.65%,101.25%,110.49%,103.32%,Upgrade
Enterprise Value,"23,624","24,464","31,900","21,155","21,248","16,900","29,460","24,792","24,435","22,234","23,361","19,195","20,849","16,262","12,703","9,674","9,163","7,805","6,496","8,295","7,505","7,290","7,994","7,181","6,165","5,545","4,870","4,521","4,058","4,435","3,895","3,981","4,710","17,733","16,695","16,517","15,018","15,822","15,533","14,679","12,023",Upgrade
PE Ratio,-27.04,-27.04,-11.36,-8.58,-14.14,21.11,9.91,7.28,7.20,6.07,93.40,-69.26,-199.59,-22.85,13.16,16.75,26.30,35.63,-117.58,20.53,17.11,14.64,10.52,9.77,10.23,7.84,8.91,13.71,14.75,44.41,20.43,19.92,33.79,28.56,22.85,12.25,8.34,9.82,6.89,5.97,5.67,Upgrade
PS Ratio,2.29,2.34,3.33,3.63,5.15,3.42,3.00,2.40,2.41,1.78,4.76,5.20,6.90,9.86,3.62,3.99,4.01,3.57,4.52,3.26,2.76,2.65,2.34,2.22,2.08,1.73,1.73,2.24,2.38,3.66,2.64,2.67,3.28,2.64,2.46,1.80,1.38,1.62,1.22,0.98,0.87,Upgrade
PB Ratio,4.36,4.46,5.50,-19.83,7.57,1.40,4.71,5.48,6.11,5.63,7.84,9.41,12.30,13.90,5.73,4.30,4.99,4.33,3.59,4.28,4.14,3.84,4.43,4.39,4.13,3.87,4.30,4.59,4.05,5.72,4.23,4.19,5.10,2.19,2.15,1.87,1.73,1.88,1.72,1.48,1.17,Upgrade
Debt / Equity Ratio,0.81,0.81,0.98,-5.86,2.15,1.26,3.61,5.33,5.98,7.62,10.23,10.65,11.97,17.64,2.00,1.92,2.40,2.16,1.61,1.38,1.44,1.54,1.62,1.76,1.84,1.83,2.56,3.04,3.18,3.42,2.81,2.59,2.52,9.48,8.48,7.57,5.51,5.28,5.00,4.74,4.25,Upgrade
Dividend Yield,2.56%,-,0.64%,0.88%,0.84%,1.52%,0.69%,0.83%,0.80%,1.27%,1.04%,1.09%,0.84%,2.61%,1.05%,1.37%,1.33%,1.97%,1.86%,1.24%,1.19%,2.19%,1.21%,1.72%,1.85%,1.84%,1.80%,2.06%,1.65%,1.63%,2.30%,2.47%,1.49%,3.94%,3.08%,1.95%,3.11%,3.37%,3.28%,4.82%,2.45%,Upgrade
Payout Ratio,-50.00%,0.00%,40.80%,-26.30%,-11.30%,-57.10%,58.80%,49.50%,18.50%,21.40%,27.60%,44.10%,22.80%,-19.90%,76.90%,30.50%,61.30%,83.60%,-46.00%,55.80%,152.00%,-194.10%,41.90%,52.00%,111.40%,60.00%,40.20%,74.00%,27.50%,-147.40%,3500.00%,210.00%,110.00%,955.60%,1825.00%,-920.00%,254.50%,337.50%,106.30%,116.80%,178.10%,Upgrade
Buyback Yield / Dilution,0.39%,0.39%,-137.17%,-143.97%,-153.05%,-155.00%,-7.94%,-5.15%,-1.51%,-1.43%,-1.81%,-9.69%,-14.07%,-12.91%,-11.73%,-3.64%,0.56%,-1.21%,0.01%,-3.87%,-5.31%,-6.38%,-8.15%,-4.58%,-3.75%,-2.12%,-2.62%,-4.69%,-7.78%,-10.06%,-11.26%,-11.17%,-11.50%,-12.31%,-9.89%,-8.38%,-11.34%,-8.64%,-13.32%,-11.07%,-8.57%,Upgrade
Total Shareholder Return,2.97%,0.39%,-136.53%,-143.09%,-152.21%,-153.48%,-7.25%,-4.32%,-0.71%,-0.16%,-0.78%,-8.61%,-13.23%,-10.30%,-10.67%,-2.27%,1.90%,0.76%,1.87%,-2.63%,-4.12%,-4.18%,-6.95%,-2.86%,-1.91%,-0.28%,-0.82%,-2.64%,-6.13%,-8.43%,-8.96%,-8.70%,-10.01%,-8.37%,-6.81%,-6.43%,-8.23%,-5.27%,-10.04%,-6.26%,-6.11%,Upgrade
