Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,+2 Quarters
Market Capitalization,"30,186","28,529","32,534","26,694","31,830","33,086","43,602","43,855","41,633","44,396","34,663","21,696","24,511","19,617","40,776","31,439","32,595","34,266","31,677","37,600","42,138","49,658","45,793","43,482","44,490","47,221","46,213","36,508","53,454","60,465","55,490","52,824","33,470","47,130","36,836","16,010","65,951","94,325","67,891","74,946","59,755",Upgrade
Market Cap Growth,-,-13.77%,-25.38%,-39.13%,-23.55%,-25.48%,25.79%,102.14%,69.85%,126.31%,-14.99%,-30.99%,-24.80%,-42.75%,28.73%,-16.39%,-22.65%,-31.00%,-30.83%,-13.53%,-5.29%,5.16%,-0.91%,19.10%,-16.77%,-21.90%,-16.72%,-30.89%,59.71%,28.30%,50.64%,229.94%,-49.25%,-50.03%,-45.74%,-78.64%,10.37%,132.31%,-,-,-,Upgrade
Enterprise Value,"531,078","529,437","568,484","684,642","565,815","547,736","572,253","591,895","600,216","604,640","650,256","565,509","604,274","19,617","533,089","613,492","569,333","537,771","488,875","531,290","541,919","588,570","525,026","488,258","512,005","47,221","576,900","36,508","732,618","1,099,627","1,131,226","1,368,041","1,346,884","1,274,091","1,241,318","1,982,049","1,274,296","947,747","743,272","242,525","270,440",Upgrade
PE Ratio,4.67,4.38,5.38,4.53,5.30,4.26,5.27,6.07,6.59,12.35,16.58,8.46,17.86,7.93,12.59,14.24,8.29,7.56,15.63,88.96,-210.69,-12.38,-17.64,-60.82,-48.38,-,23.06,-,-92.03,-223.05,62.05,-52.19,7.38,8.50,2.42,2.50,7.49,10.52,11.45,11.98,12.18,Upgrade
PS Ratio,0.97,0.92,1.08,0.99,1.14,1.11,1.49,1.22,1.16,1.38,1.16,0.97,1.09,0.84,1.57,1.30,1.34,1.33,1.27,1.43,1.64,1.92,1.81,1.73,1.79,-,1.96,-,1.79,1.95,1.35,1.50,0.81,1.18,1.08,0.70,1.81,2.47,2.50,3.00,2.69,Upgrade
PB Ratio,0.36,0.34,0.40,0.34,0.38,0.37,0.47,0.47,0.45,0.50,0.39,0.25,0.28,-,0.48,0.38,0.38,0.40,0.40,0.45,0.52,0.60,0.53,0.50,0.53,-,0.58,-,0.61,0.65,0.61,0.64,0.40,0.60,0.48,0.30,1.02,1.76,1.62,2.33,2.03,Upgrade
Debt / Equity Ratio,9.78,9.78,10.27,12.28,10.36,9.58,9.20,9.22,9.28,9.50,9.73,9.77,9.55,-,8.14,9.40,8.61,8.41,8.59,8.54,8.77,9.14,8.23,7.84,7.86,-,8.20,-,8.55,11.89,12.58,17.74,17.87,17.44,17.50,37.64,18.91,16.25,16.30,5.81,7.81,Upgrade
Dividend Yield,1.16%,13.57%,-,6.75%,-,10.99%,-,4.30%,-,2.15%,-,-,-,27.55%,-,7.74%,-,10.20%,-,5.81%,-,-,-,1.97%,-,3.45%,-,2.44%,1.88%,1.65%,1.41%,1.48%,2.33%,1.57%,1.52%,-,-,-,-,-,-,Upgrade
Payout Ratio,21.70%,44.80%,0.00%,24.70%,0.00%,49.10%,0.00%,25.40%,0.00%,10.10%,0.00%,0.00%,0.00%,182.70%,0.00%,-167.10%,0.00%,62.70%,-,40.00%,0.00%,0.00%,0.00%,26.20%,0.00%,149.40%,0.00%,37.70%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Buyback Yield / Dilution,5.26%,5.26%,0.99%,1.85%,2.92%,3.50%,2.89%,1.87%,0.38%,-0.22%,-1.29%,-1.10%,-1.10%,-1.10%,-1.95%,-1.95%,-1.95%,-1.95%,-,-,-,-,-,-,-1.86%,-4.29%,-37.26%,-37.75%,-35.43%,-41.20%,-46.24%,-86.69%,-86.42%,-75.85%,-29.72%,0.43%,0.62%,1.31%,-,-,-,Upgrade
Total Shareholder Return,6.42%,18.83%,0.99%,8.60%,2.92%,14.48%,2.89%,6.17%,0.38%,1.94%,-1.29%,-1.10%,-1.10%,26.45%,-1.95%,5.79%,-1.95%,8.25%,-,5.81%,-,-,-,1.97%,-1.86%,-0.84%,-37.26%,-35.31%,-33.55%,-39.55%,-44.82%,-85.21%,-84.09%,-74.27%,-28.20%,0.43%,0.62%,1.31%,-,-,-,Upgrade
