Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"31,027","29,180","35,962","33,660","34,849","38,554","33,727","37,643","39,046","34,800","33,426","29,401","30,466","29,070","36,429","35,777","33,874","31,264","28,461","34,173","32,080","33,603","37,573","33,213","32,238","29,754","27,294","25,698","26,187","25,486","24,048","23,319","26,533","29,637","29,465","26,598","25,484","25,297","24,807","23,427","22,551",Upgrade
Market Cap Growth,-,-24.31%,6.63%,-10.58%,-10.75%,10.79%,0.90%,28.03%,28.16%,19.71%,-8.24%,-17.82%,-10.06%,-7.02%,27.99%,4.69%,5.59%,-6.96%,-24.25%,2.89%,-0.49%,12.93%,37.66%,29.24%,23.11%,16.75%,13.50%,10.20%,-1.30%,-14.01%,-18.39%,-12.33%,4.12%,17.16%,18.78%,13.53%,13.01%,7.98%,27.86%,21.97%,30.79%,Upgrade
Enterprise Value,"38,494","36,970","43,190","40,841","42,053","45,397","40,940","44,933","46,386","42,087","40,940","35,666","36,553","35,365","42,722","41,820","39,903","37,166","34,413","40,163","38,039","40,000","43,306","38,872","38,104","35,658","33,205","30,419","30,850","30,063","28,677","27,589","30,914","33,915","33,948","30,908","30,441","30,327","30,333","28,575","27,892",Upgrade
PE Ratio,-12.20,-12.20,-25.40,-107.88,39.16,10.93,22.71,11.43,9.98,9.83,6.12,6.43,7.03,7.40,7.79,14.99,13.89,13.62,14.15,8.17,8.28,8.96,10.93,12.47,12.80,13.46,15.50,18.23,17.01,15.69,11.70,9.76,10.53,10.56,10.73,9.63,10.98,11.82,10.96,12.68,9.98,Upgrade
PS Ratio,0.58,0.55,0.70,0.66,0.70,0.76,0.67,0.78,0.84,0.78,0.80,0.75,0.77,0.72,0.88,0.84,0.81,0.76,0.72,0.85,0.81,0.85,0.95,0.84,0.83,0.78,0.73,0.72,0.73,0.72,0.67,0.65,0.75,0.84,0.84,0.75,0.73,0.73,0.72,0.68,0.67,Upgrade
PB Ratio,1.76,1.67,2.06,1.91,1.73,1.66,1.34,1.41,1.38,1.30,1.11,1.08,1.13,1.20,1.40,1.37,1.38,1.34,1.34,1.45,1.39,1.44,1.67,1.50,1.50,1.41,1.33,1.23,1.27,1.25,1.20,1.14,1.25,1.34,1.32,1.19,1.11,1.14,1.16,1.13,1.14,Upgrade
Debt / Equity Ratio,0.48,0.48,0.46,0.45,0.40,0.34,0.32,0.30,0.28,0.30,0.26,0.24,0.25,0.27,0.26,0.25,0.27,0.28,0.30,0.27,0.28,0.29,0.28,0.29,0.30,0.30,0.31,0.24,0.25,0.25,0.26,0.25,0.24,0.23,0.23,0.23,0.26,0.28,0.29,0.30,0.30,Upgrade
Dividend Yield,2.91%,0.80%,0.62%,0.68%,0.67%,0.62%,0.69%,0.64%,0.63%,0.71%,0.50%,0.58%,0.56%,0.60%,0.45%,0.47%,0.50%,0.54%,0.56%,0.47%,0.51%,0.49%,0.36%,0.41%,0.42%,0.46%,0.45%,0.48%,0.48%,0.50%,0.49%,0.52%,0.47%,0.43%,0.41%,0.45%,0.48%,0.50%,0.46%,0.50%,0.53%,Upgrade
Payout Ratio,-38.70%,-67.90%,-72.00%,-32.90%,-22.30%,37.30%,29.90%,46.80%,15.20%,-17.40%,6.40%,14.90%,13.80%,33.30%,9.50%,18.50%,20.20%,13.20%,-27.90%,16.90%,23.70%,16.70%,8.40%,21.00%,24.50%,20.30%,15.10%,25.00%,50.80%,57.90%,25.00%,19.20%,37.50%,19.20%,14.90%,15.80%,19.90%,21.40%,14.10%,37.30%,26.90%,Upgrade
Buyback Yield / Dilution,6.49%,6.49%,8.42%,9.80%,9.73%,8.03%,6.39%,5.16%,4.32%,4.96%,5.69%,5.68%,5.91%,4.47%,5.68%,5.32%,4.99%,6.22%,4.75%,4.20%,3.90%,3.07%,2.31%,2.34%,2.41%,3.03%,4.49%,6.52%,8.36%,9.39%,8.88%,6.75%,6.38%,6.67%,6.92%,7.69%,6.99%,5.82%,5.76%,4.65%,4.05%,Upgrade
Total Shareholder Return,9.44%,7.30%,9.04%,10.48%,10.39%,8.65%,7.08%,5.80%,4.95%,5.68%,6.19%,6.25%,6.47%,5.07%,6.13%,5.78%,5.49%,6.76%,5.31%,4.67%,4.41%,3.56%,2.67%,2.75%,2.83%,3.49%,4.94%,7.00%,8.84%,9.89%,9.37%,7.27%,6.84%,7.10%,7.32%,8.14%,7.47%,6.32%,6.22%,5.15%,4.58%,Upgrade
