Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+44 Quarters
Market Capitalization,114,104,94,81,118,126,141,158,181,122,121,94,134,163,263,248,316,314,307,467,537,503,588,598,504,470,528,470,454,506,449,467,514,507,512,470,495,518,507,393,348,Upgrade
Market Cap Growth,-,-18.00%,-33.42%,-48.52%,-34.43%,3.67%,15.88%,68.22%,34.86%,-25.29%,-53.76%,-61.99%,-57.61%,-48.01%,-14.38%,-47.01%,-41.18%,-37.56%,-47.87%,-21.93%,6.54%,6.98%,11.43%,27.32%,11.05%,-7.15%,17.65%,0.52%,-11.66%,-0.15%,-12.45%,-0.51%,3.81%,-2.16%,1.10%,19.41%,42.06%,43.52%,54.40%,25.66%,16.57%,Upgrade
Enterprise Value,86,77,61,14,50,59,67,88,95,42,47,25,68,90,172,156,222,222,199,348,428,402,483,499,415,394,438,389,380,435,354,387,445,423,415,380,421,455,431,326,291,Upgrade
PE Ratio,-26.15,-26.15,-20.24,62.19,27.13,22.13,14.41,16.21,-75.13,-20.50,-13.57,-10.20,61.27,24.65,44.42,28.18,24.23,16.38,11.46,19.27,23.34,22.95,29.43,24.25,19.07,18.65,23.31,23.78,21.73,20.23,16.55,16.46,18.02,18.57,18.81,17.38,20.43,25.26,28.42,25.21,25.21,Upgrade
PS Ratio,1.52,1.40,1.36,1.21,1.69,1.76,1.93,2.24,2.64,1.83,1.87,1.41,1.88,2.12,3.12,2.70,3.11,2.79,2.51,3.59,4.01,3.73,4.40,4.57,3.90,3.71,4.29,3.81,3.65,3.88,3.43,3.66,4.17,4.34,4.53,4.26,4.71,5.30,5.52,4.51,4.19,Upgrade
PB Ratio,1.01,0.94,0.85,0.72,1.02,1.08,1.19,1.37,1.34,0.91,0.93,0.74,1.02,1.18,1.77,1.65,2.05,2.01,1.90,2.84,3.33,3.22,3.76,3.85,3.33,3.24,3.61,3.34,3.30,3.92,3.35,3.59,4.13,4.65,4.66,4.48,5.05,5.77,5.72,4.71,4.39,Upgrade
Debt / Equity Ratio,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Current Ratio,4.00,4.00,3.30,7.22,8.82,9.73,5.93,6.68,8.80,9.96,8.17,8.32,10.07,8.24,5.48,6.54,7.56,7.96,5.15,5.73,6.65,7.95,4.38,4.04,5.36,5.70,3.91,4.15,4.57,3.03,2.62,3.26,3.32,6.70,4.37,4.32,6.37,8.52,3.87,4.45,5.53,Upgrade
Dividend Yield,4.82%,1.15%,1.25%,1.44%,1.01%,0.94%,0.84%,13.07%,0.44%,0.65%,-,-,-,2.23%,2.32%,2.46%,1.93%,1.94%,2.00%,1.25%,1.08%,1.16%,0.99%,0.87%,1.02%,1.10%,0.94%,0.99%,1.03%,0.91%,1.06%,0.86%,0.78%,0.78%,0.80%,0.72%,0.68%,0.66%,0.67%,0.77%,0.86%,Upgrade
Payout Ratio,-117.60%,166.70%,-37.50%,-100.00%,-300.00%,1500.00%,41.70%,1083.30%,83.30%,19.20%,0.00%,0.00%,0.00%,330.80%,240.00%,553.80%,327.30%,1440.00%,110.80%,106.20%,71.60%,70.80%,194.30%,121.60%,73.80%,82.70%,65.30%,77.00%,80.30%,126.70%,96.60%,55.60%,40.00%,67.60%,62.50%,46.30%,38.60%,59.50%,55.70%,69.00%,60.60%,Upgrade
Buyback Yield / Dilution,-0.47%,-0.47%,1.71%,2.04%,-0.20%,-0.18%,-1.04%,-1.62%,-0.61%,6.40%,7.34%,7.57%,7.04%,-0.04%,0.64%,1.48%,0.78%,0.99%,0.51%,-2.11%,-2.73%,-2.75%,-6.52%,-2.94%,-1.76%,-3.28%,4.12%,-1.78%,-2.66%,-2.37%,-1.78%,-3.91%,-3.68%,-1.42%,-5.86%,-1.81%,-2.45%,-3.60%,-6.04%,-3.74%,-3.38%,Upgrade
Total Shareholder Return,4.41%,0.69%,2.96%,3.47%,0.80%,0.76%,-0.20%,11.45%,-0.18%,7.05%,7.34%,7.57%,7.04%,2.19%,2.96%,3.95%,2.71%,2.93%,2.51%,-0.86%,-1.65%,-1.59%,-5.53%,-2.07%,-0.73%,-2.19%,5.06%,-0.79%,-1.63%,-1.46%,-0.72%,-3.05%,-2.90%,-0.64%,-5.06%,-1.08%,-1.77%,-2.94%,-5.36%,-2.97%,-2.52%,Upgrade
