Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+39 Quarters
Market Capitalization,"4,632","4,618","4,586","4,161","4,869","5,128","4,618","3,903","4,154","4,184","4,249","3,713","3,419","3,247","4,990","5,601","5,007","4,581","4,316","4,822","4,645","4,791","4,180","4,766","5,469","5,773","5,773","4,926","5,111","5,264","5,419","5,406","5,387","5,201","5,222","4,985","4,772","5,138","5,438","4,951","5,458",Upgrade
Market Cap Growth,-,-9.94%,-0.68%,6.61%,17.21%,22.56%,8.68%,5.12%,21.49%,28.87%,-14.86%,-33.71%,-31.71%,-29.13%,15.63%,16.15%,7.78%,-4.39%,3.27%,1.19%,-15.06%,-17.00%,-27.60%,-3.26%,7.01%,9.66%,6.52%,-8.88%,-5.12%,1.20%,3.78%,8.46%,12.88%,1.23%,-3.97%,0.67%,-12.56%,1.14%,28.42%,11.31%,29.57%,Upgrade
Enterprise Value,"4,980","4,937","4,908","3,822","4,788","4,846","4,730","3,838","4,005","4,068","4,196","3,721","3,221","3,957","5,338","5,896","5,433","4,462","3,828","4,447","4,496","4,524","4,192","4,128","5,447","5,314","5,524","4,842","5,110","5,304","5,236","5,217","5,198","4,922","5,003","5,067","5,073","5,333","5,446","4,837","5,337",Upgrade
PE Ratio,20.97,20.64,23.78,11.91,11.77,8.35,7.85,10.11,15.62,27.81,-28.20,-23.84,-62.10,-2810.99,17.67,59.71,45.72,127.34,10899.08,30.00,-13.26,-13.37,-10.05,-19.31,13.76,13.36,12.40,10.50,9.46,10.87,9.01,8.58,8.14,6.59,6.78,6.40,7.50,9.91,7.95,10.03,9.41,Upgrade
PS Ratio,0.89,0.89,0.89,0.82,0.94,0.96,0.87,0.75,0.81,0.84,0.88,0.76,0.69,0.65,0.97,1.10,0.98,0.90,0.85,0.93,0.93,0.99,0.91,1.13,1.31,1.40,1.44,1.24,1.25,1.30,1.31,1.29,1.30,1.22,1.20,1.14,1.11,1.22,1.30,1.21,1.34,Upgrade
PB Ratio,0.94,0.93,0.99,0.96,1.03,1.00,0.85,0.73,0.77,0.81,0.80,0.71,0.65,0.67,0.90,1.00,0.90,0.86,0.86,0.92,0.88,0.91,0.78,0.87,0.93,0.93,0.92,0.82,0.86,0.89,0.92,0.93,0.91,0.87,0.90,0.86,0.80,0.88,0.94,0.86,0.98,Upgrade
Debt / Equity Ratio,0.30,0.30,0.32,0.34,0.30,0.28,0.26,0.27,0.27,0.28,0.27,0.28,0.27,0.40,0.35,0.27,0.27,0.28,0.27,0.26,0.26,0.26,0.26,0.18,0.17,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.26,0.25,0.26,0.17,0.17,0.18,Upgrade
Dividend Yield,3.20%,0.82%,0.82%,0.87%,0.76%,0.72%,1.58%,-,0.86%,0.85%,1.65%,-,1.01%,1.06%,1.37%,-,0.67%,0.74%,1.54%,-,0.71%,0.68%,1.53%,-,0.59%,0.57%,0.58%,0.64%,0.63%,0.63%,0.63%,0.53%,0.54%,0.56%,0.57%,0.56%,0.60%,0.58%,0.56%,0.57%,0.53%,Upgrade
Payout Ratio,66.20%,21.70%,91.70%,-215.00%,134.40%,25.70%,36.50%,0.00%,15.60%,30.70%,-1383.30%,0.00%,30.80%,-18.60%,-736.40%,0.00%,20.20%,34.20%,-33.20%,0.00%,35.10%,52.00%,-163.80%,0.00%,37.60%,633.30%,25.50%,17.80%,26.90%,85.40%,24.80%,11.50%,46.00%,18.60%,17.70%,10.00%,14.90%,21.40%,17.40%,20.30%,39.70%,Upgrade
Buyback Yield / Dilution,-0.05%,-0.05%,-0.07%,0.79%,-0.68%,-0.99%,-1.48%,-1.22%,-0.79%,-1.04%,0.34%,0.32%,-0.24%,0.21%,-0.50%,-0.56%,-0.50%,-0.66%,-1.47%,-0.96%,0.62%,3.54%,6.17%,7.80%,8.69%,8.50%,8.92%,8.85%,8.50%,6.22%,4.79%,4.91%,4.83%,8.38%,9.48%,8.03%,8.90%,6.97%,6.14%,7.81%,6.65%,Upgrade
Total Shareholder Return,3.13%,0.77%,0.75%,1.67%,0.08%,-0.27%,0.10%,-1.22%,0.07%,-0.18%,1.99%,0.32%,0.78%,1.27%,0.87%,-0.56%,0.18%,0.08%,0.08%,-0.96%,1.33%,4.22%,7.70%,7.80%,9.28%,9.07%,9.50%,9.49%,9.14%,6.85%,5.41%,5.45%,5.37%,8.95%,10.04%,8.60%,9.50%,7.55%,6.70%,8.38%,7.18%,Upgrade
