Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Market Capitalization,484,554,323,303,403,421,530,408,433,447,473,441,575,586,930,"1,024",967,"1,082","1,325","1,693","1,231","1,112",942,801,884,862,995,884,656,625,825,"1,055",868,904,701,450,460,440,508,248,281,Upgrade
Market Cap Growth,-,31.56%,-39.01%,-25.80%,-6.94%,-5.82%,11.91%,-7.51%,-24.67%,-23.60%,-49.07%,-56.97%,-40.50%,-45.87%,-29.84%,-39.49%,-21.45%,-2.71%,40.64%,111.24%,39.25%,29.06%,-5.33%,-9.33%,34.64%,37.89%,20.59%,-16.24%,-24.33%,-30.84%,17.78%,134.66%,88.76%,105.42%,37.81%,81.39%,63.53%,122.66%,184.00%,60.31%,105.16%,Upgrade
Enterprise Value,330,402,35,98,169,357,407,174,148,352,361,23,250,412,845,874,819,949,"1,270","1,480",932,877,775,446,649,713,902,691,455,485,650,879,679,758,619,309,291,355,441,168,160,Upgrade
PE Ratio,-35.49,-35.49,-14.52,-3.17,-132.86,36.53,25.96,8.02,15.75,17.59,24.78,-30.84,63.75,22.16,19.99,11.24,8.92,9.24,11.32,10.59,9.29,9.61,8.81,9.52,8.74,8.18,10.01,7.69,5.55,5.71,7.75,10.74,9.71,11.05,9.60,6.65,7.58,7.26,8.62,5.19,6.75,Upgrade
PS Ratio,0.39,0.44,0.26,0.26,0.35,0.37,0.47,0.37,0.39,0.41,0.44,0.42,0.60,0.62,0.99,1.12,1.08,1.25,1.61,2.09,1.55,1.45,1.25,1.10,1.24,1.24,1.45,1.32,1.00,1.03,1.51,2.16,1.99,2.27,1.90,1.31,1.45,1.43,1.69,0.83,0.95,Upgrade
PB Ratio,1.50,1.72,1.12,1.16,1.10,1.06,1.23,0.83,0.90,0.98,1.05,0.93,1.09,1.19,1.88,1.80,1.71,2.01,2.64,3.19,2.50,2.39,2.14,1.91,2.10,2.16,2.68,2.37,1.87,1.99,2.82,3.73,3.40,3.74,3.51,2.38,2.58,2.57,2.90,1.49,1.80,Upgrade
Debt / Equity Ratio,0.56,0.56,0.36,0.41,0.28,0.26,0.30,0.01,0.02,0.02,0.15,0.02,0.02,0.02,0.20,0.02,0.06,0.10,0.23,0.08,0.03,0.03,0.11,0.03,0.03,0.04,0.04,0.04,0.05,0.07,0.08,0.10,0.11,0.16,0.18,0.19,0.20,0.23,0.30,0.36,0.40,Upgrade
Dividend Yield,4.83%,0.88%,2.73%,1.62%,1.23%,1.19%,1.71%,1.23%,1.16%,1.12%,1.92%,1.15%,0.89%,0.89%,1.04%,0.53%,0.57%,0.52%,0.79%,-,0.87%,0.45%,1.02%,0.62%,0.57%,0.59%,0.97%,0.57%,0.76%,0.80%,1.17%,0.41%,0.50%,0.48%,0.50%,0.77%,0.77%,0.81%,1.06%,0.29%,1.09%,Upgrade
Payout Ratio,-154.00%,20.00%,35.40%,-6.80%,66.70%,28.60%,-18.80%,24.60%,22.90%,18.80%,-53.70%,-160.00%,25.80%,25.80%,-19.60%,26.70%,14.70%,13.80%,-161.10%,0.00%,22.70%,12.20%,25.70%,48.30%,16.70%,15.70%,69.20%,18.20%,14.60%,19.20%,32.10%,13.80%,16.90%,18.50%,16.10%,15.60%,20.00%,24.40%,32.60%,4.70%,17.00%,Upgrade
Buyback Yield / Dilution,1.92%,1.92%,2.85%,2.34%,1.36%,0.16%,-0.13%,1.02%,2.67%,4.44%,5.88%,6.69%,7.06%,7.03%,7.37%,5.54%,2.75%,1.27%,-1.12%,-0.85%,1.03%,1.44%,0.93%,0.30%,-0.87%,-1.65%,-0.10%,0.77%,0.98%,1.35%,-1.34%,-3.41%,-2.35%,-1.23%,2.05%,2.24%,8.20%,13.49%,12.27%,11.96%,5.11%,Upgrade
Total Shareholder Return,6.78%,2.81%,5.58%,3.96%,2.59%,1.35%,1.59%,2.25%,3.83%,5.56%,7.80%,7.84%,7.95%,7.92%,8.41%,6.07%,3.32%,1.79%,-0.33%,-0.85%,1.89%,1.89%,1.95%,0.92%,-0.30%,-1.06%,0.87%,1.33%,1.74%,2.15%,-0.17%,-3.00%,-1.86%,-0.76%,2.55%,3.02%,8.96%,14.30%,13.33%,12.25%,6.20%,Upgrade
