Metrics,Current,2022-11-30,2022-05-31,2021-11-30,2021-05-31,2020-11-30,2020-05-31,2019-11-30,2019-05-31,2018-11-30,2018-05-31,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,2013-02-28,2012-11-30,2012-08-31,2012-05-31,2012-02-29,2011-11-30,2011-08-31,2011-05-31,2011-02-28,2010-11-30,2010-08-31,+4 Quarters
Market Capitalization,320,-,-,-,-,-,246,905,"1,195","1,233","1,422","1,282","5,666","6,245","6,792","6,044","6,061","5,413","4,694","5,104","6,892","8,052","8,411","8,532","16,927","5,577","5,151","5,858","4,951","5,081","5,362","4,550","4,564","4,172","4,662","4,533","4,087","4,123","4,352","3,925","3,525",Upgrade
Market Cap Growth,-,-,-,-,-,-,-82.69%,-29.39%,-78.91%,-80.26%,-79.07%,-78.79%,-6.52%,15.38%,44.69%,18.43%,-12.06%,-32.78%,-44.20%,-40.18%,-59.28%,44.39%,63.30%,45.64%,241.87%,9.75%,-3.94%,28.74%,8.49%,21.78%,15.02%,0.38%,11.65%,1.20%,7.11%,15.49%,15.96%,18.21%,32.86%,38.37%,44.24%,Upgrade
Enterprise Value,436,112,109,103,120,101,342,"1,364","1,713","1,719","1,943","1,970","6,363","6,944","7,491","6,761","6,781","6,117","5,384","6,010","7,892","9,053","9,398","9,463","17,759","6,084","5,605","6,266","5,291","5,397","5,677","4,882","4,801","4,413","4,910","4,776","4,311","4,350","4,565","4,133","3,723",Upgrade
PE Ratio,0,0,0,0,0,0,-0.11,-1.02,0,-3.43,0,-3.79,-18.21,-12.46,9.74,-563.84,21.06,5.56,-5.68,-4.02,-4.46,-43.42,-23.81,-10.94,19.21,8.62,27.65,20.56,43.08,22.59,11.70,70.01,10.86,-9.60,10.20,20.53,-40.66,-23.73,13.01,9.24,12.23,Upgrade
PS Ratio,11.57,0,0,0,0,0,32.49,64.95,0,192.05,0,235.30,892.21,-398.04,1160.96,1019.29,1025.49,-359.40,689.25,724.94,954.55,714.46,1363.24,1417.31,2995.85,622.38,2814.66,2914.66,2845.50,1309.54,2995.49,2741.24,2888.41,1316.20,3007.44,2962.82,2743.17,-1062.63,1836.29,1800.53,1662.58,Upgrade
PB Ratio,0.72,0,0,0,0,0,0.74,0.97,0.98,0.98,1.02,1.09,4.37,4.46,4.36,4.28,4.20,3.89,3.99,3.63,3.93,3.71,3.74,3.60,6.53,3.91,4.02,4.70,4.19,4.35,4.78,4.46,4.25,4.26,4.23,4.54,4.29,4.18,4.19,4.07,4.05,Upgrade
Debt / Equity Ratio,0.40,0.40,0.30,0.37,0.42,0.49,0.52,-,0.73,0.70,0.67,0.89,0.90,0.85,0.83,0.84,0.82,0.86,0.88,0.99,0.96,0.89,0.87,0.85,0.77,0.81,0.79,0.76,0.72,0.69,0.69,0.69,0.59,0.58,0.58,0.55,0.56,0.55,0.54,0.50,0.50,Upgrade
Current Ratio,1.70,1.70,0,0.91,0.74,1.79,12.43,0,3.34,0.02,4.05,0.06,0.06,0.02,0.04,0.02,0.02,0.05,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0,0.01,0.00,0.00,0.00,0.00,0,0.00,0.00,0.02,0,0.00,0,0,Upgrade
Asset Turnover,-,-,-,-,-,0.01,0.01,0,0.00,0,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Upgrade,
Return on Equity (ROE),-,-,-,-,-,-171.27%,-23.90%,0.00%,-7.12%,0.00%,-7.16%,-6.00%,-8.94%,11.20%,-0.19%,4.98%,17.51%,-17.54%,-22.60%,-22.03%,-2.13%,-3.93%,-8.23%,8.49%,11.34%,3.64%,5.72%,2.43%,4.82%,10.21%,1.59%,9.78%,-11.09%,10.37%,5.53%,-2.64%,-4.41%,8.06%,11.02%,8.29%,Upgrade,
