Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+35 Quarters
Market Capitalization,65,57,69,75,80,85,85,86,86,87,76,78,72,62,91,87,89,95,91,100,104,102,105,98,96,95,99,82,79,80,80,81,80,82,81,75,74,73,72,68,69,Upgrade
Market Cap Growth,-,-32.58%,-18.79%,-12.52%,-7.30%,-2.16%,11.96%,9.58%,19.67%,40.08%,-16.68%,-9.33%,-19.34%,-34.43%,0.30%,-13.38%,-13.99%,-6.97%,-13.31%,2.33%,7.97%,7.02%,5.43%,18.88%,22.33%,18.56%,23.81%,1.78%,-2.22%,-2.54%,-0.52%,8.28%,9.36%,12.57%,11.60%,10.23%,6.26%,11.57%,18.07%,9.45%,13.54%,Upgrade
Enterprise Value,96,62,100,82,81,79,42,49,71,66,66,41,29,54,99,102,100,91,88,88,88,84,94,82,93,83,76,64,60,55,70,69,75,71,67,54,55,67,78,71,59,Upgrade
PE Ratio,11.77,9.08,12.07,11.88,12.80,15.33,13.71,15.31,16.74,15.79,16.62,17.49,16.14,15.86,22.25,22.11,23.77,23.94,22.67,27.91,30.02,28.33,30.96,33.23,34.94,41.83,28.22,19.51,16.79,17.01,24.00,24.45,29.24,27.93,25.50,21.83,19.83,20.28,19.28,19.03,20.19,Upgrade
PS Ratio,2.47,2.05,2.62,2.91,3.15,3.49,3.46,3.61,3.81,3.89,3.56,3.74,3.45,3.04,4.40,4.24,4.44,4.69,4.53,5.11,5.38,5.28,5.53,5.48,5.54,5.68,5.46,4.38,4.11,4.26,4.68,4.77,4.98,5.00,4.87,4.40,4.29,4.30,4.23,4.08,4.24,Upgrade
PB Ratio,0.80,0.69,0.85,0.96,0.99,1.03,0.96,0.99,1.00,1.01,0.88,0.92,0.85,0.74,1.10,1.05,1.10,1.17,1.14,1.27,1.32,1.30,1.33,1.25,1.24,1.24,1.31,1.06,1.02,1.06,1.08,1.10,1.12,1.14,1.12,1.07,1.07,1.09,1.11,1.03,1.07,Upgrade
Debt / Equity Ratio,0.52,0.52,0.50,0.34,0.35,0.29,0.29,0.27,0.35,0.36,0.38,0.39,0.42,0.44,0.46,0.44,0.40,0.33,0.35,0.33,0.35,0.37,0.38,0.37,0.39,0.28,0.29,0.27,0.29,0.28,0.33,0.28,0.31,0.29,0.31,0.30,0.32,0.32,0.35,0.35,0.40,Upgrade
Dividend Yield,3.15%,-,1.49%,1.37%,1.14%,1.07%,0.94%,0.94%,0.87%,0.87%,1.00%,0.90%,0.98%,1.14%,0.78%,0.82%,0.80%,0.76%,0.66%,0.61%,0.58%,0.60%,0.47%,0.50%,0.51%,0.51%,0.43%,0.52%,0.54%,0.53%,0.52%,0.52%,0.52%,0.51%,0.52%,0.56%,0.56%,0.56%,0.57%,0.61%,0.60%,Upgrade
Payout Ratio,48.10%,0.00%,90.00%,60.00%,55.20%,88.90%,45.20%,48.30%,76.50%,44.80%,61.90%,57.10%,52.20%,100.00%,60.00%,60.00%,92.30%,80.00%,58.80%,58.80%,58.80%,66.70%,88.90%,53.30%,42.10%,66.70%,350.00%,53.80%,63.60%,21.20%,46.70%,33.30%,58.30%,70.00%,50.00%,58.30%,43.80%,50.00%,36.80%,41.20%,50.00%,Upgrade
Buyback Yield / Dilution,-0.25%,0.03%,-0.25%,0.97%,1.35%,1.96%,2.32%,1.58%,1.61%,1.88%,1.94%,1.55%,1.57%,1.34%,1.27%,1.77%,1.33%,1.18%,1.28%,0.77%,0.84%,0.68%,-0.00%,-0.53%,-1.21%,-1.16%,-1.99%,-1.56%,-0.78%,-0.83%,-0.67%,-1.07%,-1.38%,-1.43%,-0.41%,0.09%,0.14%,0.14%,0.41%,0.33%,0.34%,Upgrade
Total Shareholder Return,2.90%,0.03%,1.24%,2.33%,2.49%,3.03%,3.26%,2.52%,2.49%,2.75%,2.94%,2.45%,2.55%,2.48%,2.06%,2.60%,2.13%,1.94%,1.94%,1.37%,1.43%,1.28%,0.47%,-0.03%,-0.70%,-0.65%,-1.56%,-1.04%,-0.25%,-0.31%,-0.15%,-0.55%,-0.86%,-0.92%,0.11%,0.64%,0.70%,0.71%,0.99%,0.94%,0.94%,Upgrade
