Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+59 Quarters
Market Capitalization,95,100,108,102,118,140,134,143,162,134,115,91,84,101,162,141,165,202,213,237,232,227,236,216,212,192,203,152,162,127,124,118,116,113,106,107,111,102,103,94,97,Upgrade
Market Cap Growth,-,-28.65%,-19.28%,-29.11%,-27.53%,3.96%,16.28%,58.04%,93.73%,33.68%,-29.00%,-35.64%,-49.36%,-50.22%,-24.01%,-40.59%,-28.66%,-10.90%,-9.75%,9.89%,9.35%,18.29%,16.58%,42.20%,30.75%,50.50%,62.93%,28.66%,39.15%,12.71%,17.49%,10.46%,4.96%,10.61%,3.26%,13.77%,14.50%,12.61%,17.74%,8.07%,11.61%,Upgrade
Enterprise Value,106,123,120,96,95,91,71,34,95,70,-13,27,47,115,152,151,175,205,194,256,277,235,220,228,226,190,186,144,156,123,103,109,120,105,67,86,102,85,67,72,83,Upgrade
PE Ratio,7.44,7.61,8.56,8.10,9.24,10.94,10.16,10.56,11.75,9.97,8.99,7.71,8.08,9.84,15.22,18.92,23.53,29.08,30.15,25.17,24.43,24.47,27.97,24.35,24.17,22.07,23.82,18.77,20.59,16.43,15.79,15.07,14.72,14.46,13.76,14.57,15.24,14.26,14.37,12.04,12.57,Upgrade
PS Ratio,1.93,2.01,2.23,2.10,2.41,2.85,2.75,2.94,3.36,2.89,2.53,2.10,2.06,2.51,4.06,3.59,4.31,5.35,5.67,6.37,6.25,6.16,6.57,6.08,5.97,5.44,5.83,4.47,4.89,3.90,3.84,3.68,3.63,3.57,3.39,3.45,3.65,3.38,3.39,2.98,3.02,Upgrade
PB Ratio,1.70,1.65,1.96,2.05,1.96,2.01,1.59,1.71,1.97,1.68,1.42,1.16,1.11,1.36,2.26,2.00,2.41,3.03,3.31,3.91,3.86,3.83,4.03,3.62,3.63,3.35,3.60,2.67,2.90,2.33,2.32,2.19,2.21,2.16,2.06,2.03,2.14,2.01,2.06,2.01,2.12,Upgrade
Debt / Equity Ratio,1.01,1.01,1.20,0.83,0.27,0.23,0.19,0.28,0.09,0.09,0.09,0.12,0.13,0.84,0.66,0.67,0.62,0.57,0.43,0.69,1.15,0.53,0.54,0.55,0.62,0.55,0.56,0.66,0.50,0.40,0.18,0.32,0.58,0.35,0.29,0.28,0.48,0.27,0.27,0.30,0.44,Upgrade
Dividend Yield,6.84%,1.63%,1.46%,1.56%,1.34%,1.13%,1.11%,1.04%,0.92%,1.10%,1.24%,1.58%,1.72%,1.42%,0.85%,0.98%,0.84%,0.69%,0.63%,0.56%,0.58%,0.59%,0.55%,0.60%,0.61%,0.68%,0.62%,0.82%,0.77%,0.95%,0.97%,1.02%,1.03%,1.07%,1.09%,1.08%,1.04%,1.13%,1.13%,1.19%,1.15%,Upgrade
Payout Ratio,48.30%,54.50%,45.50%,41.70%,53.80%,63.60%,43.40%,37.90%,49.30%,51.60%,37.60%,34.80%,53.30%,65.30%,50.80%,50.00%,55.40%,52.50%,-300.00%,57.70%,55.60%,48.40%,67.40%,54.70%,58.00%,67.40%,52.80%,54.90%,58.30%,69.20%,61.40%,60.00%,58.70%,64.30%,60.50%,55.30%,60.50%,65.00%,76.50%,53.20%,62.50%,Upgrade
Buyback Yield / Dilution,-0.29%,-0.29%,-0.29%,-0.22%,-0.05%,-0.59%,-0.22%,-0.43%,-0.43%,-0.17%,-0.14%,-0.55%,-0.54%,-0.12%,-0.07%,-0.06%,-0.05%,-0.04%,-0.08%,-0.08%,-0.09%,-0.08%,-0.06%,-0.06%,-0.08%,-0.09%,-0.05%,-0.03%,0.01%,-0.01%,0.03%,0.00%,-0.01%,0.01%,-0.00%,-0.01%,-0.04%,-0.06%,-0.03%,-0.02%,0.00%,Upgrade
Total Shareholder Return,6.55%,1.34%,1.16%,1.34%,1.29%,0.54%,0.89%,0.61%,0.49%,0.93%,1.10%,1.04%,1.18%,1.30%,0.79%,0.93%,0.79%,0.65%,0.55%,0.49%,0.49%,0.51%,0.48%,0.54%,0.53%,0.59%,0.56%,0.79%,0.78%,0.94%,0.99%,1.02%,1.03%,1.07%,1.09%,1.08%,1.01%,1.08%,1.10%,1.17%,1.15%,Upgrade
