Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+58 Quarters
Market Capitalization,"18,620","16,324","16,135","17,083","16,468","20,396","19,849","15,615","14,977","12,894","13,467","12,803","11,552","10,198","11,123","10,143","9,448","8,254","7,695","8,258","7,660","7,011","7,174","6,743","6,041","5,840","6,290","5,272","5,247","4,962","4,525","4,363","4,628","4,752","4,731","4,647","4,452","4,474","4,565","4,651","4,644",Upgrade
Market Cap Growth,-,-19.96%,-18.71%,9.40%,9.95%,58.18%,47.39%,21.96%,29.66%,26.44%,21.07%,26.23%,22.26%,23.55%,44.55%,22.82%,23.34%,17.72%,7.27%,22.47%,26.80%,20.05%,14.05%,27.89%,15.15%,17.69%,39.00%,20.85%,13.36%,4.43%,-4.36%,-6.12%,3.95%,6.22%,3.64%,-0.09%,-4.12%,-3.00%,24.67%,24.52%,18.84%,Upgrade
Enterprise Value,"22,183","19,869","19,611","20,791","18,479","22,409","21,346","16,392","15,840","13,988","14,446","13,564","12,274","11,125","11,871","11,004","10,274","9,273","8,412","8,383","7,729","7,136","7,301","6,871","6,120","6,054","6,567","5,604","5,624","5,455","4,983","4,846","5,126","5,289","5,189","5,176","5,005","4,440","4,581","4,701","4,485",Upgrade
PE Ratio,27.04,23.76,24.02,27.19,26.84,33.56,33.81,26.80,26.26,24.43,28.03,27.85,26.18,23.34,27.91,25.65,24.48,22.47,22.35,18.02,17.89,16.68,17.95,25.00,22.77,22.00,24.43,20.45,20.68,19.98,18.60,20.80,21.97,22.48,22.87,20.23,20.32,21.36,21.03,21.89,22.73,Upgrade
PS Ratio,4.92,4.31,4.51,5.01,5.06,6.49,6.51,5.28,5.24,4.72,5.15,5.02,4.63,4.13,4.65,4.37,4.23,3.87,3.82,4.17,3.98,3.66,3.81,3.66,3.31,3.23,3.56,3.03,3.07,2.95,2.73,2.65,2.83,2.94,3.00,3.05,3.04,3.21,3.35,3.52,3.66,Upgrade
PB Ratio,3.85,3.37,3.50,3.96,3.85,4.70,4.73,3.80,3.80,3.37,3.59,3.46,3.22,2.93,3.32,3.06,2.97,2.66,2.57,2.81,2.71,2.53,2.78,2.72,2.46,2.42,2.67,2.27,2.33,2.26,2.11,2.00,2.19,2.31,2.24,2.21,2.14,2.18,2.27,2.37,2.44,Upgrade
Debt / Equity Ratio,0.85,0.85,0.90,1.00,1.03,0.86,0.52,0.54,0.56,0.59,0.60,0.62,0.50,0.49,0.51,0.53,0.52,0.53,0.50,0.29,0.31,0.35,0.38,0.39,0.40,0.44,0.45,0.48,0.50,0.52,0.53,0.53,0.55,0.57,0.57,0.57,0.56,0.23,0.24,0.24,0.24,Upgrade
Current Ratio,1.14,1.14,1.09,1.14,1.84,1.77,1.25,1.18,1.14,1.25,1.26,1.41,1.20,1.21,1.22,1.21,1.20,1.21,1.22,1.23,1.23,1.27,1.13,1.08,1.25,1.27,1.20,1.16,1.13,1.17,1.16,1.22,1.17,1.19,1.24,1.18,1.15,1.22,1.02,0.98,1.47,Upgrade
Dividend Yield,0.68%,0.20%,0.20%,0.17%,0.17%,0.14%,0.15%,0.17%,0.17%,0.20%,0.19%,0.19%,0.21%,0.23%,0.22%,0.22%,0.24%,0.27%,0.29%,0.25%,0.27%,0.29%,0.29%,0.28%,0.32%,0.33%,0.30%,0.32%,0.33%,0.34%,0.38%,0.36%,0.33%,0.33%,0.33%,0.31%,0.33%,0.33%,0.31%,0.28%,0.28%,Upgrade
Payout Ratio,17.90%,13.90%,22.10%,17.90%,20.00%,13.10%,28.30%,17.70%,18.80%,13.00%,26.30%,18.10%,25.00%,15.70%,30.40%,19.50%,24.20%,19.50%,30.80%,19.70%,27.80%,22.70%,11.20%,25.20%,28.30%,27.20%,33.20%,23.90%,26.00%,27.10%,29.80%,22.90%,25.60%,27.50%,64.70%,21.30%,23.30%,27.80%,31.20%,22.50%,25.00%,Upgrade
Buyback Yield / Dilution,-0.74%,-0.74%,-0.28%,-0.30%,-0.15%,-0.04%,0.57%,0.43%,0.55%,-0.19%,-0.82%,-0.55%,-0.48%,-0.66%,-0.91%,-0.72%,-2.10%,-1.49%,-0.14%,0.20%,1.53%,1.56%,0.57%,-0.08%,-0.18%,-0.99%,0.54%,0.75%,0.58%,3.42%,-0.02%,2.54%,2.85%,1.32%,0.29%,-2.41%,-2.94%,-3.29%,-0.23%,-0.49%,-0.84%,Upgrade
Total Shareholder Return,-0.06%,-0.54%,-0.08%,-0.13%,0.02%,0.10%,0.72%,0.59%,0.72%,0.01%,-0.63%,-0.36%,-0.27%,-0.43%,-0.69%,-0.49%,-1.86%,-1.22%,0.15%,0.46%,1.80%,1.86%,0.87%,0.20%,0.14%,-0.66%,0.84%,1.08%,0.91%,3.76%,0.36%,2.90%,3.18%,1.65%,0.62%,-2.10%,-2.61%,-2.97%,0.08%,-0.21%,-0.56%,Upgrade
