Metrics,Current,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+101 Quarters
Market Capitalization,"714,460","699,742","587,556","602,245","780,656","674,101","615,348","633,481","587,562","533,284","506,807","431,573","445,069","551,376","509,545","526,343","504,245","502,228","529,504","460,575","492,204","489,095","452,247","417,814","411,139","402,012","356,244","356,997","349,767","325,509","321,432","335,460","355,666","370,033","340,354","312,167","308,187","292,379","279,878","278,689","255,030",Upgrade
Market Cap Growth,-,3.80%,-4.52%,-4.93%,32.86%,26.41%,21.42%,46.78%,32.02%,-3.28%,-0.54%,-18.01%,-11.74%,9.79%,-3.77%,14.28%,2.45%,2.69%,17.08%,10.23%,19.72%,21.66%,26.95%,17.04%,17.55%,23.50%,10.83%,6.42%,-1.66%,-12.03%,-5.56%,7.46%,15.41%,26.56%,21.61%,12.01%,20.84%,32.24%,27.38%,35.00%,26.91%,Upgrade
Enterprise Value,"702,594","786,675","671,426","690,718","861,204","700,179","660,324","706,406","642,039","602,189","587,681","502,188","506,662","590,569","536,963","581,616","575,299","569,357","585,706","492,787","533,408","560,099","511,031","493,666","418,631","417,286","373,207","385,731","392,964","338,068","340,083","353,451","375,750","386,973","352,786","330,799","332,462","316,417","303,548","306,947","269,190",Upgrade
PE Ratio,94.39,9.63,-56.76,-3.47,35.74,4.22,14.87,5.64,12.54,3.72,4.20,4.10,-2.24,4.73,7.71,9.35,5.82,-4.94,7.14,9.59,-108.13,3.76,27.80,24.51,25.32,15.99,12.37,17.85,15.65,14.86,8.52,20.90,17.22,22.26,18.43,12.20,16.38,14.65,13.85,15.34,13.03,Upgrade
PS Ratio,2.49,7.55,9.26,65.03,11.34,6.00,8.15,6.56,8.36,5.14,5.36,4.45,-49.40,5.70,6.71,7.15,6.23,17.81,6.77,6.72,9.75,8.30,7.47,7.26,6.31,6.97,6.03,6.56,6.67,6.28,5.45,6.53,7.31,7.67,6.65,6.27,6.78,6.21,6.01,6.24,5.81,Upgrade
PB Ratio,1.41,1.48,1.29,1.31,1.54,1.33,1.30,1.35,1.31,1.20,1.22,1.10,1.20,1.30,1.28,1.38,1.37,1.44,1.41,1.29,1.42,1.40,1.47,1.39,1.40,1.42,1.32,1.36,1.35,1.27,1.29,1.36,1.47,1.54,1.43,1.33,1.35,1.32,1.34,1.38,1.29,Upgrade
Debt / Equity Ratio,0.99,0.99,0.96,0.95,0.89,0.88,0.93,0.92,0.96,0.95,0.99,0.99,1.04,0.92,0.97,0.98,0.99,1.02,0.95,0.98,1.01,1.01,1.20,1.20,1.22,1.18,1.23,1.24,1.25,1.15,1.18,1.19,1.19,1.18,1.17,1.14,1.16,1.17,1.18,1.20,1.21,Upgrade
Current Ratio,72.82,72.82,3.10,3.01,2.15,79.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Asset Turnover,0.10,0.07,0.01,0.07,0.12,0.08,0.11,0.08,0.12,0.11,0.12,-0.01,0.12,0.10,0.10,0.11,0.04,0.11,0.10,0.07,0.08,0.09,0.09,0.10,0.09,0.10,0.09,0.09,0.09,0.11,0.09,0.09,0.09,0.10,0.10,0.09,0.10,0.10,0.10,0.10,Upgrade,
Return on Equity (ROE),3.85%,-0.57%,-9.40%,1.07%,7.88%,2.19%,5.97%,2.61%,8.09%,7.26%,6.68%,-13.39%,6.86%,4.16%,3.68%,5.87%,-7.28%,4.94%,3.35%,-0.33%,9.35%,1.32%,1.42%,1.39%,2.22%,2.67%,1.90%,2.16%,2.14%,3.80%,1.63%,2.14%,1.73%,1.94%,2.73%,2.07%,2.25%,2.42%,2.25%,2.47%,Upgrade,
Return on Assets (ROA),1.92%,-0.29%,-4.77%,0.56%,4.20%,1.12%,3.08%,1.32%,4.10%,3.63%,3.34%,-6.54%,3.57%,2.10%,1.85%,2.93%,-3.59%,2.52%,1.69%,-0.16%,4.64%,0.60%,0.64%,0.62%,1.01%,1.19%,0.84%,0.95%,0.99%,1.73%,0.74%,0.97%,0.79%,0.89%,1.27%,0.95%,1.03%,1.10%,1.02%,1.11%,Upgrade,
