Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+34 Quarters
Market Capitalization,"4,127","4,420","4,649","4,616","4,271","3,704","3,990","3,861","4,068","4,474","3,217","2,505","2,540","1,991","3,280","3,148","3,236","2,964","2,826","3,825","3,911","3,964","4,037","3,609","3,571","3,883","3,900","2,921","2,778","2,875","2,841","2,745","2,471","2,290","2,172","1,955","2,138","2,242","2,429","1,709","1,460",Upgrade
Market Cap Growth,-,19.34%,16.51%,19.56%,4.99%,-17.21%,24.00%,54.16%,60.17%,124.70%,-1.91%,-20.43%,-21.50%,-32.82%,16.08%,-17.71%,-17.27%,-25.23%,-30.01%,6.00%,9.52%,2.09%,3.52%,23.53%,28.55%,35.06%,37.29%,6.43%,12.45%,25.53%,30.80%,40.44%,15.57%,2.15%,-10.60%,14.37%,46.40%,111.69%,162.82%,78.52%,69.91%,Upgrade
Enterprise Value,"4,668","4,961","5,145","3,995","2,432","1,304","1,251","1,493","2,048","2,929","2,893","2,393","2,389","2,868","3,929","3,971","4,088","4,026","4,152","5,167","5,233","5,085","5,192","4,614","4,702","5,103","5,169","4,214","4,145","4,229","4,179","3,927","3,345","2,603","2,994","2,708","2,548","2,558","2,832","1,931","1,492",Upgrade
PE Ratio,11.97,12.88,15.23,17.56,18.63,12.67,12.51,11.79,12.64,14.64,15.00,12.16,12.13,9.11,11.33,10.96,10.98,9.92,9.41,15.14,20.89,24.58,29.89,22.50,18.88,21.27,22.02,17.60,17.57,19.36,20.56,21.00,20.20,19.60,19.21,20.34,24.55,29.38,36.52,24.24,21.40,Upgrade
PS Ratio,4.32,4.62,5.34,5.97,6.18,5.42,5.58,5.32,5.69,6.48,5.69,4.55,4.56,3.52,4.96,4.79,4.89,4.48,4.28,5.84,6.78,7.28,7.90,7.56,7.08,7.93,8.22,6.39,6.34,6.88,7.17,7.30,6.85,6.60,6.40,6.00,7.22,8.41,10.22,7.80,6.87,Upgrade
PB Ratio,1.14,1.22,1.32,1.33,1.22,1.38,1.44,1.41,1.51,1.69,1.24,0.99,1.02,0.82,1.31,1.27,1.34,1.25,1.20,1.63,1.69,1.77,1.83,1.64,2.42,2.69,2.94,2.25,2.20,2.34,2.37,2.52,2.33,2.20,2.14,2.04,2.38,2.58,2.89,3.14,2.74,Upgrade
Debt / Equity Ratio,0.34,0.34,0.35,0.28,0.28,0.45,0.33,0.33,0.34,0.35,0.36,0.37,0.43,0.60,0.45,0.51,0.58,0.69,0.84,0.80,0.79,0.73,0.82,0.71,1.08,1.14,1.12,1.23,1.23,1.24,1.33,1.29,1.02,0.50,0.92,0.98,0.62,0.64,0.68,0.63,0.39,Upgrade
Dividend Yield,3.39%,0.83%,0.72%,0.73%,0.79%,0.73%,0.57%,0.59%,0.57%,0.52%,0.72%,0.86%,0.85%,1.08%,0.66%,0.69%,0.67%,0.68%,0.73%,0.55%,0.49%,0.48%,0.47%,0.44%,0.36%,0.33%,0.32%,0.43%,0.44%,0.37%,0.37%,0.37%,0.34%,0.37%,0.31%,0.34%,0.23%,0.21%,0.20%,0.24%,0.28%,Upgrade
Payout Ratio,39.70%,35.30%,28.40%,31.10%,206.20%,41.20%,31.10%,30.40%,29.20%,25.50%,28.00%,31.00%,34.20%,-,29.50%,29.50%,30.20%,28.60%,29.30%,26.10%,25.00%,26.20%,91.70%,110.00%,25.70%,27.30%,26.50%,29.00%,28.10%,25.00%,27.80%,28.80%,24.80%,27.00%,22.20%,24.40%,16.80%,17.60%,38.90%,22.40%,23.10%,Upgrade
Buyback Yield / Dilution,-24.23%,-24.23%,-24.49%,-24.97%,-24.75%,0.91%,0.80%,0.68%,0.18%,0.40%,1.00%,1.35%,1.70%,1.56%,3.52%,4.12%,3.10%,2.93%,0.41%,-22.06%,-20.88%,-21.16%,-23.64%,-1.93%,-2.17%,-2.16%,-0.16%,-3.57%,-3.87%,-3.89%,-3.81%,-1.98%,-3.74%,-3.75%,-3.83%,-18.14%,-15.84%,-15.84%,-16.18%,-0.16%,-0.04%,Upgrade
Total Shareholder Return,-20.84%,-23.40%,-23.77%,-24.24%,-23.95%,1.64%,1.38%,1.27%,0.75%,0.92%,1.72%,2.21%,2.54%,2.64%,4.19%,4.81%,3.77%,3.61%,1.14%,-21.52%,-20.39%,-20.68%,-23.17%,-1.49%,-1.81%,-1.82%,0.16%,-3.14%,-3.43%,-3.52%,-3.44%,-1.61%,-3.40%,-3.38%,-3.51%,-17.80%,-15.62%,-15.63%,-15.98%,0.08%,0.25%,Upgrade
