Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,27,28,51,61,61,87,121,185,163,143,133,114,145,115,227,234,248,224,178,193,263,252,229,273,242,259,272,262,252,267,300,322,403,374,407,376,429,478,432,329,337,Upgrade
Market Cap Growth,-,-67.77%,-58.29%,-66.91%,-62.36%,-39.23%,-8.99%,62.21%,12.38%,24.63%,-41.20%,-51.37%,-41.73%,-48.85%,27.37%,21.30%,-5.63%,-11.06%,-22.15%,-29.15%,8.63%,-2.59%,-16.01%,3.97%,-3.75%,-3.28%,-9.15%,-18.59%,-37.54%,-28.53%,-26.39%,-14.46%,-6.05%,-21.75%,-5.85%,14.37%,27.40%,44.26%,39.90%,0.81%,4.60%,Upgrade
Enterprise Value,14,11,33,42,46,69,99,123,144,123,120,100,134,96,204,192,200,221,202,208,318,304,285,314,276,279,294,248,223,280,287,280,364,315,320,275,287,291,305,216,213,Upgrade
PE Ratio,-2.53,-2.53,-3.55,-3.39,17.63,32.51,4.49,6.53,29.00,-35.87,-3.54,-3.68,-4.97,6.79,4.16,6.06,3.39,18.36,-11.39,-10.89,-3.84,-3.47,-2.58,-2.98,-2.50,-8.95,-12.23,-17.67,-105.98,-4.43,-5.03,-5.33,-6.42,-7.33,-79.05,11.09,15.05,61.83,-12.17,-4.68,-5.65,Upgrade
PB Ratio,0.99,0.89,1.46,1.52,1.41,1.99,2.40,1.89,2.05,1.76,2.12,1.62,1.95,1.34,2.23,1.91,1.98,2.52,2.66,2.31,5.14,3.32,2.80,2.72,2.05,1.75,1.60,1.37,1.17,1.52,1.53,1.51,1.79,1.53,1.58,1.38,1.50,1.55,1.52,1.26,1.22,Upgrade
Debt / Equity Ratio,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.02,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.02,0.40,0.85,1.05,1.02,1.60,1.14,1.05,0.85,0.73,0.36,0.31,0.27,0.24,0.29,0.26,0.24,0.23,0.21,0.20,0.18,0.18,0.16,0.18,0.19,0.18,Upgrade
Current Ratio,17.48,17.48,11.79,12.73,18.45,22.67,17.46,19.59,13.64,5.62,4.63,6.51,6.84,6.78,10.85,13.03,1.97,1.06,1.42,2.58,5.03,0.80,0.73,1.03,1.20,8.76,5.55,10.49,15.78,8.38,10.86,13.57,17.80,22.39,21.18,23.01,38.95,42.46,21.92,20.68,21.96,Upgrade
Dividend Yield,-,-,-,-,-,-,-,-,-,-,-,-,-,9.12%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2500.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,3.10%,3.10%,3.78%,21.67%,21.58%,20.75%,19.43%,-,-0.66%,-1.18%,-0.66%,-0.62%,-0.30%,-0.49%,-0.51%,-0.47%,-0.58%,-0.39%,-0.48%,-0.52%,-0.63%,-0.62%,-1.34%,-0.33%,13.29%,0.33%,2.97%,2.54%,-12.65%,1.98%,-5.98%,-1.17%,-0.60%,16.96%,9.52%,3.80%,1.69%,-19.01%,-2.95%,-2.36%,-0.96%,Upgrade
Total Shareholder Return,3.10%,3.10%,3.78%,21.67%,21.58%,20.75%,19.43%,-,-0.66%,-1.18%,-0.66%,-0.62%,-0.30%,-0.49%,8.61%,-0.47%,-0.58%,-0.39%,-0.48%,-0.52%,-0.63%,-0.62%,-1.34%,-0.33%,13.29%,0.33%,2.97%,2.54%,-12.65%,1.98%,-5.98%,-1.17%,-0.60%,16.96%,9.52%,3.80%,1.69%,-19.01%,-2.95%,-2.36%,-0.96%,Upgrade
