Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+66 Quarters
Market Capitalization,80,104,115,122,119,132,102,96,73,67,52,49,45,51,65,63,68,57,68,65,69,66,66,65,67,62,57,53,49,48,56,48,51,43,43,39,38,38,35,34,34,Upgrade
Market Cap Growth,-,-20.79%,12.18%,26.75%,63.97%,97.71%,96.94%,96.61%,60.36%,31.14%,-20.55%,-22.57%,-33.60%,-11.41%,-4.12%,-3.34%,-0.59%,-13.69%,3.56%,0.30%,2.66%,6.98%,15.51%,23.08%,36.29%,29.23%,1.59%,9.70%,-4.06%,10.57%,31.68%,23.20%,34.47%,14.22%,20.67%,15.66%,10.55%,12.05%,31.09%,21.62%,46.14%,Upgrade
Enterprise Value,186,208,232,175,189,189,175,120,147,143,133,108,93,102,156,121,125,128,176,124,131,127,133,94,151,93,109,126,102,83,97,65,101,68,103,50,74,58,64,67,73,Upgrade
PE Ratio,6.45,8.28,8.88,9.19,8.86,9.96,8.25,9.19,8.47,8.97,7.48,7.96,7.98,11.69,18.29,20.30,22.12,16.17,16.93,17.23,18.47,17.95,18.88,18.19,19.13,18.18,17.52,17.41,15.96,16.51,20.36,17.18,19.15,16.33,16.10,16.35,17.20,15.90,14.69,13.55,13.60,Upgrade
PS Ratio,1.87,2.34,2.58,2.68,2.62,2.92,2.35,2.40,1.96,1.94,1.56,1.48,1.38,1.58,2.10,2.12,2.35,1.98,2.43,2.38,2.54,2.55,2.59,2.62,2.76,2.59,2.43,2.30,2.15,2.16,2.60,2.26,2.49,2.17,2.17,2.08,2.07,2.06,1.96,1.90,1.96,Upgrade
PB Ratio,0.74,0.93,1.03,1.14,1.11,1.21,0.93,0.91,0.70,0.67,0.53,0.52,0.49,0.58,0.72,0.71,0.78,0.87,1.06,1.03,1.10,1.07,1.07,1.05,1.10,1.04,0.99,0.90,0.82,0.82,0.79,0.68,0.74,0.62,0.62,0.87,0.86,0.88,0.83,0.83,0.86,Upgrade
Debt / Equity Ratio,1.22,1.22,1.37,0.91,1.00,0.87,0.99,0.93,1.12,1.29,1.27,1.04,1.01,1.24,1.23,1.09,1.22,1.44,2.08,1.50,1.58,1.27,1.44,1.45,1.63,1.15,1.28,1.65,1.31,1.04,0.80,0.49,0.96,0.69,1.04,0.80,1.06,0.90,1.08,1.13,1.24,Upgrade
Dividend Yield,2.71%,0.52%,0.47%,0.44%,0.45%,0.32%,0.41%,0.43%,0.44%,0.41%,0.52%,0.58%,0.63%,0.56%,0.43%,0.45%,0.41%,0.46%,0.38%,0.40%,0.38%,0.38%,0.36%,0.34%,0.32%,0.34%,0.37%,0.41%,0.44%,0.45%,0.39%,0.27%,0.26%,0.30%,-,-,-,-,0.22%,0.23%,0.23%,Upgrade
Payout Ratio,17.40%,20.90%,15.50%,17.30%,16.70%,14.30%,10.90%,12.50%,14.00%,16.70%,18.80%,24.00%,19.40%,20.70%,18.20%,27.30%,54.50%,50.00%,23.10%,26.10%,26.10%,24.20%,26.20%,23.60%,21.70%,25.00%,21.70%,25.00%,25.00%,31.20%,27.80%,14.30%,18.80%,25.00%,0.00%,0.00%,0.00%,0.00%,23.00%,14.30%,9.10%,Upgrade
Buyback Yield / Dilution,-0.81%,-0.81%,-0.63%,-0.95%,-31.39%,-31.78%,-31.68%,-25.00%,4.21%,4.22%,3.80%,-0.98%,-1.27%,-8.05%,-8.02%,-8.29%,-9.11%,-2.21%,-1.84%,-1.96%,-0.92%,-1.07%,-1.18%,2.17%,2.17%,2.45%,2.81%,-0.14%,-0.11%,-0.04%,-,-10.61%,-10.61%,-10.82%,-10.82%,-0.19%,-0.19%,-,-0.02%,-0.02%,-0.02%,Upgrade
Total Shareholder Return,1.88%,-0.29%,-0.16%,-0.51%,-30.94%,-31.46%,-31.27%,-24.57%,4.65%,4.63%,4.32%,-0.40%,-0.64%,-7.49%,-7.59%,-7.84%,-8.70%,-1.75%,-1.45%,-1.56%,-0.55%,-0.70%,-0.82%,2.51%,2.49%,2.80%,3.18%,0.27%,0.33%,0.42%,0.39%,-10.34%,-10.35%,-10.52%,-10.82%,-0.19%,-0.19%,-,0.20%,0.21%,0.21%,Upgrade
