Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"223,724","228,910","265,703","242,664","250,811","332,637","364,110","357,213","353,313","334,018","262,205","208,718","206,046","185,307","316,808","271,523","275,738","266,485","241,822","294,254","285,828","307,208","307,912","249,614","241,433","236,493","223,322","159,705","136,308","139,603","175,242","163,100","178,746","161,896","188,139","179,295","161,626","181,772","166,072","148,255","138,636",Upgrade
Market Cap Growth,-,-31.18%,-27.03%,-32.07%,-29.01%,-0.41%,38.86%,71.15%,71.47%,80.25%,-17.24%,-23.13%,-25.27%,-30.46%,31.01%,-7.72%,-3.53%,-13.26%,-21.46%,17.88%,18.39%,29.90%,37.88%,56.30%,77.12%,69.40%,27.44%,-2.08%,-23.74%,-13.77%,-6.86%,-9.03%,10.59%,-10.93%,13.29%,20.94%,16.58%,37.92%,32.72%,55.79%,57.27%,Upgrade
Enterprise Value,"186,920","197,794","259,216","260,785","281,428","269,134","254,224","315,234","327,359","213,289","23,716","40,232","-81,890","77,538","303,713","311,431","307,778","254,753","232,362","288,029","325,051","299,125","363,511","301,661","312,200","297,413","278,557","219,175","184,536","185,663","254,816","250,552","303,674","260,113","325,805","320,782","291,405","311,337","326,661","322,940","344,283",Upgrade
PE Ratio,8.22,8.46,10.21,9.38,9.44,11.24,11.92,12.32,13.50,16.30,15.92,11.59,10.93,8.17,12.19,10.33,9.95,9.84,9.06,13.54,14.30,16.81,18.53,13.28,13.21,13.17,13.84,10.71,9.31,9.29,12.15,10.79,17.07,21.01,42.03,42.35,23.35,21.49,16.47,20.40,27.64,Upgrade
PS Ratio,2.23,2.34,2.80,2.62,2.76,3.72,4.09,4.10,4.17,3.90,3.07,2.38,2.28,2.04,3.47,2.97,3.01,2.93,2.66,3.32,3.26,3.49,3.53,2.87,2.79,2.78,2.67,1.92,1.65,1.68,2.11,1.94,2.12,1.92,2.19,2.06,1.85,2.06,1.87,1.72,1.63,Upgrade
PB Ratio,0.78,0.82,0.97,0.90,0.93,1.25,1.35,1.31,1.27,1.22,0.96,0.78,0.78,0.70,1.20,1.01,1.02,1.00,0.91,1.12,1.08,1.15,1.15,0.92,0.89,0.88,0.84,0.59,0.51,0.53,0.68,0.64,0.71,0.65,0.77,0.75,0.68,0.78,0.71,0.64,0.60,Upgrade
Debt / Equity Ratio,2.34,2.34,1.82,1.88,1.89,1.94,1.84,1.86,1.84,1.72,1.66,1.73,1.73,1.72,1.62,1.77,1.70,1.63,1.65,1.66,1.68,1.69,1.64,1.66,1.69,1.68,1.54,1.59,1.65,1.72,1.71,1.84,1.97,1.90,1.95,2.10,2.19,2.20,2.12,2.25,2.34,Upgrade
Dividend Yield,3.10%,0.79%,0.67%,0.74%,0.68%,0.52%,0.47%,0.50%,0.45%,0.47%,0.60%,0.76%,0.77%,0.86%,0.52%,0.62%,0.52%,0.55%,0.62%,0.52%,0.43%,0.41%,0.41%,0.52%,0.34%,0.35%,0.37%,0.52%,0.41%,0.40%,0.32%,0.34%,0.31%,0.35%,0.28%,0.29%,0.07%,0.06%,0.07%,0.08%,0.08%,Upgrade
Payout Ratio,26.00%,23.20%,25.60%,27.20%,28.80%,25.90%,25.30%,24.40%,17.30%,20.70%,30.50%,35.30%,47.40%,45.00%,24.00%,31.60%,20.00%,21.10%,21.10%,22.40%,18.80%,19.00%,63.20%,24.50%,16.00%,15.60%,17.90%,17.40%,11.60%,17.20%,17.20%,12.50%,10.90%,19.20%,15.20%,-125.00%,5.30%,-20.00%,3.30%,4.80%,3.00%,Upgrade
Buyback Yield / Dilution,0.24%,0.24%,-0.28%,3.91%,6.55%,6.32%,7.50%,3.24%,0.37%,1.21%,3.18%,6.15%,8.28%,9.45%,9.20%,8.04%,7.27%,6.54%,5.87%,5.36%,4.85%,4.09%,3.89%,2.31%,2.03%,1.62%,1.74%,1.76%,1.59%,1.48%,-6.32%,-6.48%,0.24%,-6.69%,7.20%,8.42%,2.25%,5.33%,-4.69%,-6.55%,0.27%,Upgrade
Total Shareholder Return,3.42%,1.03%,0.39%,4.65%,7.24%,6.84%,7.97%,3.74%,0.82%,1.68%,3.78%,6.91%,9.05%,10.31%,9.72%,8.66%,7.79%,7.10%,6.49%,5.88%,5.28%,4.50%,4.30%,2.82%,2.37%,1.97%,2.11%,2.27%,2.00%,1.87%,-6.00%,-6.14%,0.55%,-6.34%,7.48%,8.71%,2.32%,5.39%,-4.62%,-6.47%,0.36%,Upgrade
