Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+50 Quarters
Market Capitalization,52,59,64,65,78,76,79,71,69,63,63,60,57,56,76,81,77,73,79,108,135,151,129,119,117,129,163,180,170,135,152,143,114,122,132,119,88,69,69,55,43,Upgrade
Market Cap Growth,-,-22.48%,-18.96%,-8.47%,13.42%,19.48%,25.31%,17.69%,20.18%,13.15%,-17.15%,-25.72%,-25.42%,-23.53%,-4.58%,-25.04%,-43.29%,-51.38%,-38.60%,-8.93%,16.04%,16.56%,-20.69%,-33.92%,-31.16%,-4.44%,7.24%,25.53%,49.30%,10.86%,14.81%,20.02%,29.16%,76.02%,90.71%,115.41%,103.33%,55.95%,174.11%,237.35%,155.40%,Upgrade
Enterprise Value,34,40,46,46,60,59,64,56,56,53,53,51,49,50,70,74,72,68,76,104,137,158,139,129,131,149,188,206,190,161,182,175,124,138,150,138,109,94,96,64,54,Upgrade
PE Ratio,10.48,11.77,11.79,10.48,11.46,9.76,9.76,8.97,9.34,9.18,8.97,7.68,6.53,5.80,7.14,7.35,6.26,5.29,5.11,5.25,6.67,7.51,6.75,7.95,7.72,8.58,11.06,12.51,11.90,9.90,11.70,12.57,10.95,13.39,15.97,15.56,12.88,11.27,12.58,11.49,12.27,Upgrade
PS Ratio,2.06,2.31,2.33,2.19,2.46,2.27,2.34,2.16,2.18,2.11,2.03,1.80,1.58,1.41,1.83,1.90,1.68,1.50,1.51,1.98,2.48,2.78,2.41,2.24,2.21,2.46,3.16,3.50,3.34,2.72,3.15,3.20,2.72,3.16,3.64,3.46,2.73,2.32,2.52,2.28,2.27,Upgrade
PB Ratio,0.60,0.67,0.73,0.75,0.91,0.89,0.93,0.85,0.84,0.79,0.79,0.77,0.74,0.73,0.98,1.07,1.03,0.96,1.08,1.52,1.99,2.35,2.17,2.30,2.40,2.89,3.95,4.81,5.01,4.50,5.68,6.20,2.53,2.92,3.36,3.19,2.50,2.12,2.23,1.86,1.53,Upgrade
Debt / Equity Ratio,0.45,0.45,0.46,0.46,0.46,0.46,0.47,0.01,0.01,0.02,0.00,0.00,0.01,0.01,0.22,0.23,0.25,0.26,0.28,0.31,0.33,0.37,0.42,0.50,0.55,0.63,0.72,0.81,0.94,1.09,1.27,1.52,0.53,0.59,0.66,0.71,0.79,0.87,0.95,0.57,0.61,Upgrade
Current Ratio,23.13,23.13,22.40,13.07,17.12,18.21,15.87,3.54,3.92,3.89,3.75,2.63,2.64,2.42,3.03,2.55,2.95,3.50,3.15,2.56,2.50,2.33,2.34,1.78,1.82,1.61,1.36,0.90,1.81,1.61,1.37,0.92,2.14,1.99,1.99,1.64,1.37,1.17,1.00,0.94,2.17,Upgrade
Dividend Yield,7.95%,1.79%,1.64%,1.61%,1.34%,1.38%,1.32%,1.46%,1.49%,1.61%,1.62%,1.67%,1.75%,1.82%,1.38%,1.28%,1.11%,1.19%,1.10%,0.73%,0.58%,0.52%,0.46%,0.49%,0.50%,0.45%,0.32%,0.23%,0.24%,0.30%,0.20%,0.25%,0.31%,0.29%,0.22%,0.20%,0.27%,-,0.26%,0.33%,0.42%,Upgrade
Payout Ratio,82.10%,86.30%,92.00%,72.60%,81.20%,65.70%,53.10%,51.10%,46.00%,53.10%,57.50%,65.70%,57.50%,51.10%,39.40%,43.10%,32.40%,29.70%,28.20%,21.30%,18.50%,17.20%,7.10%,17.40%,14.70%,16.00%,12.90%,11.50%,10.40%,12.30%,8.30%,10.40%,10.50%,13.30%,13.80%,9.90%,11.60%,0.00%,12.60%,11.70%,13.10%,Upgrade
Buyback Yield / Dilution,-0.83%,-0.83%,-0.78%,-1.49%,-1.95%,-2.24%,-2.11%,-2.37%,-2.10%,0.14%,2.26%,3.03%,5.77%,6.68%,4.79%,4.84%,2.52%,-0.46%,-0.95%,-1.36%,-1.75%,-1.45%,-1.12%,-0.57%,-0.74%,-1.04%,-0.96%,13.18%,11.98%,12.51%,12.30%,-0.29%,-0.58%,-0.99%,-0.73%,-1.45%,-1.76%,-1.59%,-1.60%,-1.58%,-0.26%,Upgrade
Total Shareholder Return,7.12%,0.96%,0.87%,0.13%,-0.61%,-0.87%,-0.79%,-0.92%,-0.61%,1.75%,3.89%,4.70%,7.52%,8.50%,6.16%,6.12%,3.62%,0.73%,0.15%,-0.63%,-1.16%,-0.93%,-0.66%,-0.08%,-0.24%,-0.59%,-0.64%,13.41%,12.22%,12.81%,12.50%,-0.04%,-0.27%,-0.70%,-0.51%,-1.25%,-1.49%,-1.59%,-1.34%,-1.25%,0.16%,Upgrade
