Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+62 Quarters
Market Capitalization,803,"1,260","1,222",923,872,947,844,759,838,803,764,453,546,576,"1,279","1,057","1,470","1,609","1,278","1,918","1,738","1,149","1,019","1,137",911,728,615,465,429,213,402,564,661,561,568,627,797,831,"1,201",946,760,Upgrade
Market Cap Growth,-,32.99%,44.88%,21.70%,4.07%,17.96%,10.39%,67.68%,53.37%,39.30%,-40.25%,-57.20%,-62.82%,-64.17%,0.11%,-44.87%,-15.46%,40.03%,25.36%,68.70%,90.77%,57.82%,65.66%,144.47%,112.64%,242.42%,53.18%,-17.56%,-35.14%,-62.08%,-29.26%,-10.00%,-17.14%,-32.51%,-52.73%,-33.72%,4.93%,30.98%,87.67%,31.40%,54.09%,Upgrade
Enterprise Value,859,"1,312",994,"1,390","1,293","1,396","1,336","1,167","1,198","1,202","1,207",894,876,879,"1,595","1,351","1,756","1,727","1,453","2,089","1,907","1,370","1,296","1,405","1,188","1,032",969,839,836,638,903,490,581,490,507,594,767,754,"1,170",958,599,Upgrade
PE Ratio,2.65,3.25,2.91,32.39,38.68,64.30,108.78,-39.42,-47.48,2085.67,-2.23,-1.65,-1.76,-1.75,26.57,71.24,23.23,23.85,25.24,25.01,23.58,27.49,37.70,-500.78,-23.07,-12.72,-9.44,-4.53,-7.24,-5.25,-10.02,-11.00,-15.39,-14.59,-15.98,19.99,29.42,31.02,49.23,32.22,22.73,Upgrade
PS Ratio,1.50,2.35,1.83,1.69,1.59,1.73,1.28,1.16,1.28,1.43,1.40,0.60,0.76,0.76,1.78,1.58,2.38,2.77,2.28,3.44,3.15,2.15,2.00,2.28,1.85,1.54,1.35,1.25,1.47,1.05,3.41,-2.22,-4.65,-17.86,5.48,3.99,4.79,5.85,13.17,1.88,1.61,Upgrade
PB Ratio,1.72,2.69,1.65,2.49,2.24,2.72,2.47,2.11,2.19,2.33,2.45,1.26,1.44,1.77,1.99,1.67,2.08,2.41,2.10,3.08,2.73,1.94,1.88,2.15,1.73,1.44,1.48,1.03,0.84,0.42,0.87,1.05,1.22,1.06,1.19,1.13,1.41,1.47,2.34,1.96,1.55,Upgrade
Debt / Equity Ratio,0.42,0.42,0.05,1.50,1.52,1.70,1.74,1.65,1.55,1.72,1.90,1.65,1.10,1.45,0.62,0.62,0.56,0.40,0.43,0.42,0.41,0.50,0.62,0.66,0.67,0.75,1.00,1.00,0.96,1.00,1.24,0.41,0.40,0.46,0.49,0.44,0.44,0.46,0.59,0.54,0.52,Upgrade
Current Ratio,1.44,1.44,2.28,2.51,2.60,1.86,1.79,2.10,2.44,2.07,1.98,2.73,1.98,1.36,1.49,1.84,2.05,2.43,2.73,2.95,2.99,2.34,1.92,2.23,2.25,1.89,1.80,2.18,2.78,2.50,2.05,6.12,6.02,5.17,4.99,4.62,4.43,4.33,1.48,3.45,6.96,Upgrade
Buyback Yield / Dilution,10.26%,10.26%,-6.67%,1.77%,1.41%,-1.32%,3.97%,-1.39%,-2.69%,-2.66%,0.49%,1.26%,3.47%,3.46%,2.63%,-1.97%,-0.78%,-1.80%,-2.57%,-4.96%,-5.32%,-7.13%,-24.15%,-9.18%,-10.97%,-9.18%,-2.33%,-1.67%,-0.86%,0.69%,-6.81%,0.20%,2.66%,5.89%,1.37%,0.13%,-0.84%,-0.51%,14.72%,-1.42%,-3.59%,Upgrade
Total Shareholder Return,10.26%,10.26%,-6.67%,1.77%,1.41%,-1.32%,3.97%,-1.39%,-2.69%,-2.66%,0.49%,1.26%,3.47%,3.46%,2.63%,-1.97%,-0.78%,-1.80%,-2.57%,-4.96%,-5.32%,-7.13%,-24.15%,-9.18%,-10.97%,-9.18%,-2.33%,-1.67%,-0.86%,0.69%,-6.81%,0.20%,2.66%,5.89%,1.37%,0.13%,-0.84%,-0.51%,14.72%,-1.42%,-3.59%,Upgrade
