Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+66 Quarters
Market Capitalization,"82,701","80,295","91,560","75,961","83,293","91,170","83,267","76,113","71,474","71,122","69,475","52,413","57,151","50,474","70,545","73,576","67,440","64,210","59,527","61,910","59,166","63,474","67,837","66,345","67,882","63,463","61,481","58,437","60,712","55,008","37,881","33,481","33,208","36,495","38,110","35,205","35,020","33,349","35,207","31,821","30,439",Upgrade
Market Cap Growth,-,-11.93%,9.96%,-0.20%,16.54%,28.19%,19.85%,45.22%,25.06%,40.91%,-1.52%,-28.76%,-15.26%,-21.39%,18.51%,18.84%,13.98%,1.16%,-12.25%,-6.68%,-12.84%,0.02%,10.34%,13.53%,11.81%,15.37%,62.30%,74.54%,82.82%,50.73%,-0.60%,-4.90%,-5.17%,9.43%,8.25%,10.63%,15.05%,10.47%,29.83%,24.13%,21.23%,Upgrade
Enterprise Value,"96,387","94,016","106,037","91,941","95,558","107,029","99,338","90,854","86,143","85,873","84,300","68,391","72,115","65,342","85,481","87,006","81,176","77,124","72,509","75,124","72,570","77,536","81,271","79,552","80,890","76,712","75,317","72,402","74,545","68,764","47,206","39,012","38,986","42,565","43,673","40,616","40,643","38,520","40,645","37,071","35,777",Upgrade
PE Ratio,16.01,15.35,17.23,12.41,11.66,11.13,9.75,8.63,8.74,12.74,19.67,22.91,26.16,13.77,15.84,20.24,17.86,16.38,15.02,12.05,15.41,16.49,17.57,16.85,12.65,13.25,14.87,18.22,25.55,21.22,13.37,12.37,11.21,13.03,13.36,10.68,10.22,9.42,9.37,9.03,9.37,Upgrade
PS Ratio,1.86,1.80,2.12,1.80,2.04,2.24,2.03,1.89,1.84,1.86,1.93,1.50,1.66,1.48,2.06,2.23,2.06,1.96,1.82,1.87,1.80,1.95,2.10,2.05,2.10,1.98,1.95,2.09,2.50,2.56,2.00,1.76,1.71,1.91,1.99,1.81,1.80,1.72,1.83,1.69,1.62,Upgrade
PB Ratio,1.56,1.52,1.81,1.60,1.61,1.61,1.39,1.28,1.19,1.20,1.17,0.93,1.04,0.97,1.27,1.35,1.25,1.23,1.18,1.22,1.16,1.24,1.33,1.32,1.35,1.29,1.27,1.21,1.29,1.20,1.30,1.15,1.12,1.23,1.29,1.17,1.16,1.14,1.22,1.13,1.12,Upgrade
Debt / Equity Ratio,0.30,0.30,0.33,0.38,0.38,0.31,0.30,0.28,0.28,0.28,0.28,0.32,0.30,0.32,0.30,0.28,0.28,0.27,0.28,0.28,0.28,0.32,0.28,0.28,0.28,0.29,0.31,0.31,0.31,0.32,0.38,0.23,0.22,0.24,0.21,0.21,0.21,0.20,0.21,0.21,0.22,Upgrade
Dividend Yield,1.66%,0.43%,0.38%,0.46%,0.42%,0.37%,0.41%,0.46%,0.50%,0.49%,0.51%,0.67%,0.62%,0.67%,0.48%,0.46%,0.51%,0.52%,0.57%,0.55%,0.57%,0.52%,0.49%,0.50%,0.49%,0.51%,0.52%,0.55%,0.53%,0.56%,0.57%,0.65%,0.66%,0.58%,0.57%,1.24%,-,0.64%,0.49%,1.09%,-,Upgrade
Payout Ratio,26.40%,18.20%,26.30%,42.60%,28.80%,17.40%,16.00%,19.00%,15.70%,15.30%,14.60%,29.50%,-106.80%,133.90%,29.00%,31.20%,29.80%,32.20%,92.40%,27.40%,26.30%,30.60%,21.60%,-473.30%,25.40%,29.60%,19.90%,23.80%,44.50%,68.40%,31.80%,41.10%,23.20%,31.20%,38.70%,55.30%,0.00%,29.20%,17.40%,38.10%,0.00%,Upgrade
Buyback Yield / Dilution,2.98%,2.98%,3.64%,4.81%,5.78%,5.33%,4.57%,2.80%,0.37%,0.37%,0.40%,0.96%,1.42%,1.41%,1.65%,1.62%,1.70%,1.23%,0.74%,0.46%,0.24%,0.36%,0.24%,-0.07%,-0.53%,-0.89%,-43.54%,-43.63%,-42.22%,-41.04%,2.28%,3.54%,3.29%,2.77%,2.45%,1.30%,0.73%,0.78%,-0.08%,-0.30%,-0.44%,Upgrade
Total Shareholder Return,4.65%,3.41%,4.02%,5.27%,6.20%,5.70%,4.98%,3.26%,0.87%,0.87%,0.91%,1.63%,2.04%,2.08%,2.13%,2.09%,2.21%,1.75%,1.30%,1.01%,0.82%,0.88%,0.73%,0.43%,-0.04%,-0.38%,-43.02%,-43.08%,-41.69%,-40.47%,2.85%,4.19%,3.95%,3.35%,3.01%,2.54%,0.73%,1.42%,0.42%,0.79%,-0.44%,Upgrade
