Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+57 Quarters
Market Capitalization,224,258,265,227,230,263,333,285,270,307,320,242,183,194,235,235,254,224,241,259,233,185,154,130,109,102,89,89,79,78,84,85,82,88,80,76,67,66,63,64,57,Upgrade
Market Cap Growth,-,-1.75%,-20.31%,-20.15%,-14.78%,-14.48%,3.97%,17.38%,47.92%,58.56%,36.18%,3.00%,-28.09%,-13.32%,-2.50%,-9.05%,9.26%,21.03%,56.63%,99.37%,112.76%,81.65%,73.90%,46.59%,39.23%,30.73%,5.24%,3.70%,-3.95%,-11.46%,5.42%,12.04%,21.69%,32.77%,27.07%,19.77%,17.03%,22.51%,32.83%,32.93%,24.60%,Upgrade
Enterprise Value,268,302,267,112,140,187,258,144,108,92,264,124,84,157,279,262,284,241,332,314,263,176,178,125,153,104,67,68,58,49,100,66,94,93,68,84,91,62,74,58,74,Upgrade
PE Ratio,7.58,8.74,8.84,7.41,8.28,10.16,13.87,13.30,12.56,19.12,24.58,22.92,21.10,16.98,20.32,20.10,22.07,19.82,21.92,24.68,23.61,19.94,17.67,15.42,13.29,12.75,11.52,11.83,10.64,10.76,11.85,12.34,12.34,13.58,12.57,10.27,9.20,9.21,8.82,11.91,10.96,Upgrade
PS Ratio,2.58,2.98,3.06,2.62,2.69,3.23,4.26,3.92,4.02,5.01,5.98,5.07,4.27,4.71,5.76,5.83,6.41,5.72,6.32,7.05,6.45,5.20,4.43,3.75,3.22,3.09,2.76,2.83,2.54,2.56,2.81,2.85,2.80,3.06,2.83,2.57,2.30,2.29,2.18,2.46,2.25,Upgrade
PB Ratio,1.27,1.47,1.63,1.55,1.42,1.50,1.57,1.39,1.57,1.88,1.92,1.50,1.16,1.73,2.20,2.25,2.51,2.29,2.58,2.87,2.62,2.11,1.76,1.51,1.30,1.24,1.10,1.09,0.98,0.99,1.10,1.13,1.11,1.20,1.11,1.07,0.96,0.98,0.95,1.03,0.96,Upgrade
Debt / Equity Ratio,0.61,0.61,0.19,0.13,0.11,0.12,0.10,0.13,0.04,0.05,0.08,0.08,1.06,0.19,0.56,0.44,0.48,0.33,1.16,0.80,0.54,0.31,0.45,0.42,0.69,0.39,0.05,0.13,0.09,0.16,0.37,0.09,0.46,0.32,0.19,0.38,0.54,0.42,0.37,0.49,0.54,Upgrade
Dividend Yield,3.53%,0.79%,0.76%,0.82%,0.81%,0.71%,0.56%,0.59%,0.55%,0.49%,0.47%,0.57%,0.58%,0.55%,0.45%,0.42%,0.39%,0.44%,0.41%,0.35%,0.39%,0.49%,0.63%,0.88%,1.05%,0.75%,1.08%,0.80%,0.90%,0.85%,1.07%,0.77%,0.81%,0.70%,1.06%,0.80%,0.90%,0.91%,1.32%,0.93%,1.02%,Upgrade
Payout Ratio,26.40%,28.80%,28.30%,24.30%,24.40%,24.80%,23.60%,34.90%,26.30%,26.30%,27.80%,28.00%,560.00%,40.60%,39.40%,31.70%,32.90%,35.10%,34.20%,31.60%,32.40%,35.80%,41.30%,51.70%,52.50%,39.10%,47.30%,35.10%,36.60%,39.10%,50.10%,34.20%,37.00%,38.60%,52.10%,36.90%,37.40%,41.00%,30.40%,39.10%,39.10%,Upgrade
Buyback Yield / Dilution,0.09%,0.09%,0.26%,0.20%,-13.28%,-13.28%,-13.42%,-13.38%,-31.49%,-31.54%,-31.63%,-31.63%,-0.48%,-0.44%,-0.59%,-0.79%,-0.79%,-0.79%,-0.79%,-1.25%,-1.25%,-1.35%,-1.34%,-0.68%,-0.68%,-0.58%,-0.57%,-0.57%,-0.56%,-0.56%,-0.84%,-0.84%,-1.17%,-1.61%,-2.04%,-2.66%,-2.95%,-3.17%,-2.75%,-2.90%,-3.04%,Upgrade
Total Shareholder Return,3.59%,0.88%,1.03%,1.02%,-12.47%,-12.57%,-12.86%,-12.78%,-30.93%,-31.05%,-31.17%,-31.06%,0.10%,0.11%,-0.14%,-0.37%,-0.40%,-0.35%,-0.38%,-0.90%,-0.86%,-0.86%,-0.71%,0.20%,0.37%,0.17%,0.51%,0.23%,0.35%,0.30%,0.23%,-0.07%,-0.36%,-0.91%,-0.98%,-1.87%,-2.05%,-2.26%,-1.44%,-1.97%,-2.02%,Upgrade
