Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"1,512","1,965","2,449","2,301","2,118","2,239","2,259","2,266","2,266","2,527","2,030","1,254","1,492","1,461","2,316","1,870","1,882","1,831","1,702","2,230","2,298","2,066","2,067","2,109","1,648","1,622","1,536","1,091","1,016",959,963,993,933,887,821,729,762,778,655,499,494,Upgrade
Market Cap Growth,-,-12.23%,8.41%,1.54%,-6.52%,-11.40%,11.27%,80.79%,51.86%,72.96%,-12.37%,-32.98%,-20.74%,-20.22%,36.12%,-16.12%,-18.08%,-11.35%,-17.67%,5.74%,39.44%,27.37%,34.53%,93.34%,62.22%,69.19%,59.58%,9.90%,8.85%,8.07%,17.31%,36.21%,22.55%,13.94%,25.30%,45.95%,54.28%,75.36%,53.93%,16.09%,38.40%,Upgrade
Enterprise Value,"2,188","2,641","3,514","3,177","2,805","2,293","2,252","2,364","2,259","2,610","2,130","1,601","1,749","2,040","2,754","2,123","2,418","2,260","2,197","2,753","2,966","2,689","2,711","2,678","2,161","2,206","2,078","1,580","1,390","1,337","1,397","1,447","1,353","1,142","1,067","1,192","1,199","1,112","1,014",912,788,Upgrade
PE Ratio,6.38,8.34,11.10,11.61,11.29,10.94,10.99,11.17,12.16,15.43,13.66,8.29,9.83,9.14,14.09,11.81,11.57,11.36,10.69,15.72,18.38,18.86,21.52,22.44,18.17,18.74,18.96,14.96,14.74,14.33,14.73,14.93,14.24,14.14,13.64,12.99,15.24,17.39,15.54,12.44,12.26,Upgrade
PS Ratio,2.32,3.01,4.01,4.07,4.01,4.28,4.34,4.37,4.61,5.57,4.68,2.92,3.44,3.31,5.26,4.41,4.50,4.43,4.17,5.59,5.97,5.70,6.09,6.69,5.55,5.60,5.37,3.92,3.73,3.51,3.62,3.81,3.61,3.57,3.33,2.98,3.35,3.64,3.22,2.56,2.50,Upgrade
PB Ratio,0.71,0.93,1.20,1.21,1.07,1.24,1.18,1.21,1.21,1.40,1.08,0.68,0.83,0.82,1.30,1.07,1.25,1.26,1.21,1.64,1.71,1.57,1.59,1.64,1.59,1.75,1.70,1.21,1.15,1.11,1.13,1.29,1.24,1.20,1.13,1.06,1.14,1.19,1.03,0.97,0.92,Upgrade
Debt / Equity Ratio,0.54,0.54,0.65,0.62,0.52,0.33,0.33,0.34,0.32,0.37,0.37,0.43,0.48,0.47,0.41,0.39,0.53,0.42,0.48,0.54,0.63,0.59,0.64,0.61,0.68,0.76,0.77,0.69,0.63,0.62,0.67,0.74,0.74,0.58,0.57,0.82,0.87,0.74,0.82,1.02,0.79,Upgrade
Dividend Yield,5.05%,0.97%,0.78%,0.83%,0.90%,0.69%,0.69%,0.69%,0.69%,0.56%,0.70%,1.12%,0.94%,0.98%,0.63%,2.15%,0.68%,0.60%,0.64%,0.49%,0.47%,0.43%,0.43%,0.42%,0.46%,0.38%,0.40%,0.53%,0.56%,0.47%,0.43%,0.42%,0.45%,0.34%,0.35%,0.40%,0.38%,0.23%,0.22%,0.29%,0.29%,Upgrade
Payout Ratio,32.10%,29.90%,26.70%,29.60%,50.00%,31.90%,32.60%,29.60%,28.20%,28.30%,31.00%,38.80%,41.90%,41.30%,29.90%,109.90%,31.30%,27.80%,25.90%,26.50%,27.50%,24.00%,36.70%,36.00%,31.60%,26.30%,27.30%,27.50%,28.00%,25.60%,29.70%,23.90%,23.40%,18.60%,19.50%,17.80%,19.00%,13.20%,14.70%,14.30%,14.30%,Upgrade
Buyback Yield / Dilution,-10.86%,-10.86%,-10.47%,-9.97%,-9.46%,0.96%,0.63%,0.02%,-0.45%,1.43%,2.58%,-4.66%,-8.87%,-10.85%,-12.16%,-4.20%,-0.20%,-0.23%,-1.05%,-1.74%,-17.06%,-19.91%,-20.43%,-18.57%,-3.11%,-0.74%,-7.74%,-7.63%,-7.69%,-7.68%,-4.99%,-4.92%,-4.82%,-4.80%,-25.15%,-24.92%,-25.05%,-25.16%,-0.53%,-0.67%,-0.73%,Upgrade
Total Shareholder Return,-5.81%,-9.90%,-9.69%,-9.14%,-8.56%,1.65%,1.32%,0.71%,0.25%,1.98%,3.28%,-3.54%,-7.93%,-9.88%,-11.53%,-2.05%,0.48%,0.37%,-0.41%,-1.25%,-16.59%,-19.48%,-20.00%,-18.15%,-2.65%,-0.36%,-7.34%,-7.10%,-7.13%,-7.21%,-4.56%,-4.50%,-4.37%,-4.45%,-24.80%,-24.52%,-24.67%,-24.93%,-0.31%,-0.38%,-0.43%,Upgrade
