Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+68 Quarters
Market Capitalization,"3,679","2,988","4,153","3,517","4,321","5,130","5,767","5,382","6,876","6,535","4,649","3,036","2,637","3,039","3,762","3,765","4,203","4,329","3,620","4,854","4,983","4,860","4,880","4,950","4,957","5,192","4,720","3,198","2,645","2,711","2,778","3,152","4,197","3,930","4,312","3,620","3,513","10,495","11,465","10,861","10,155",Upgrade
Market Cap Growth,-,-41.74%,-27.98%,-34.66%,-37.15%,-21.51%,24.04%,77.30%,160.75%,115.07%,23.60%,-19.37%,-37.26%,-29.80%,3.90%,-22.45%,-15.65%,-10.93%,-25.82%,-1.93%,0.53%,-6.39%,3.41%,54.79%,87.44%,91.49%,69.87%,1.47%,-36.98%,-31.01%,-35.57%,-12.95%,19.45%,-62.55%,-62.39%,-66.67%,-65.40%,12.92%,44.82%,47.19%,32.52%,Upgrade
Enterprise Value,"5,293","4,604","4,616","4,015","5,744","7,232","7,152","7,908","7,403","5,082","5,229","3,470","1,982",264,"2,684","4,670","4,926","6,495","5,223","7,432","7,042","7,049","6,519","6,674","6,449","6,858","4,915","3,632","2,605","2,833","1,413","3,148","2,918","3,054","1,947","2,050","1,989","150,762","9,282","154,761","155,156",Upgrade
PE Ratio,8.52,6.69,9.03,4.16,5.12,7.97,4.99,4.20,4.99,5.67,5.34,5.26,4.95,3.97,6.70,6.64,7.74,8.61,7.67,13.04,14.40,15.85,17.86,16.83,18.20,20.15,20.60,12.83,11.09,9.95,10.91,17.06,18.91,22.24,23.79,15.98,17.75,44.94,44.28,100.12,41.95,Upgrade
PS Ratio,3.05,2.48,3.49,2.09,2.61,3.69,2.80,2.44,2.92,3.18,2.71,2.25,2.03,1.91,2.85,2.81,3.46,3.67,3.24,4.81,4.78,4.94,5.19,5.38,5.56,6.10,5.89,3.91,3.43,3.28,3.49,4.51,5.48,5.83,6.63,5.25,5.72,16.05,16.59,85.00,20.46,Upgrade
PB Ratio,2.01,1.64,2.40,1.77,2.19,2.51,2.68,2.53,2.99,2.51,1.81,1.38,1.31,1.43,1.14,1.18,1.36,1.42,1.22,1.71,1.83,1.86,1.97,2.04,2.12,2.13,2.01,1.42,1.20,1.26,1.33,1.58,2.14,2.11,2.36,1.99,2.02,1.88,9.87,1.93,1.87,Upgrade
Debt / Equity Ratio,3.02,3.02,3.03,2.79,2.64,2.72,2.76,2.54,2.25,1.89,2.02,2.25,2.21,2.22,1.40,1.54,1.57,1.47,1.44,1.60,1.55,1.43,1.32,1.25,1.23,1.17,0.92,0.85,0.47,0.51,0.51,0.65,-,-,-,-,-,26.43,-,27.10,28.08,Upgrade
Dividend Yield,2.90%,0.90%,0.66%,0.79%,0.67%,0.60%,0.56%,0.17%,0.14%,0.17%,0.25%,0.37%,0.43%,0.41%,0.34%,0.34%,0.31%,0.30%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.62%,0.58%,0.61%,0.66%,Upgrade
Payout Ratio,24.60%,23.40%,-40.70%,37.90%,8.50%,23.90%,10.50%,12.50%,6.70%,1.70%,2.70%,6.70%,-13.00%,3.40%,9.40%,10.30%,8.80%,8.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,136.40%,107.10%,136.40%,88.20%,Upgrade
Buyback Yield / Dilution,13.22%,13.22%,15.26%,16.68%,16.71%,23.37%,23.16%,19.42%,15.44%,11.27%,10.44%,11.56%,13.24%,5.82%,3.47%,2.88%,1.64%,0.17%,-0.30%,-0.36%,-0.30%,-0.06%,-0.80%,-1.13%,-1.46%,-1.82%,-0.95%,-0.23%,0.22%,0.32%,0.18%,-0.22%,-0.46%,0.54%,2.43%,3.00%,3.86%,5.10%,4.05%,5.53%,8.18%,Upgrade
Total Shareholder Return,16.12%,14.12%,15.92%,17.47%,17.38%,23.97%,23.72%,19.59%,15.58%,11.44%,10.69%,11.94%,13.67%,6.22%,3.81%,3.22%,1.95%,0.47%,-0.30%,-0.36%,-0.30%,-0.06%,-0.80%,-1.13%,-1.46%,-1.82%,-0.95%,-0.23%,0.22%,0.32%,0.18%,-0.22%,-0.46%,0.54%,2.43%,3.00%,3.86%,5.72%,4.63%,6.15%,8.85%,Upgrade
