Metrics,Current,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+64 Quarters
Market Capitalization,"3,695","4,746","4,687","4,520","5,316","6,021","5,561","5,469","5,290","4,045","2,758","3,036","2,158","3,942","3,516","3,848","3,877","2,942","4,824","5,793","6,204","6,228","6,159","5,804","6,354","6,412","4,424","3,406","3,806","4,388","3,809","3,939","3,069","2,995","2,529","2,531","2,530","2,092","1,728","1,538","1,562",Upgrade
Market Cap Growth,-,-21.17%,-15.72%,-17.35%,0.50%,48.86%,101.67%,80.15%,145.09%,2.60%,-21.58%,-21.11%,-44.33%,34.02%,-27.11%,-33.58%,-37.51%,-52.76%,-21.68%,-0.19%,-2.36%,-2.88%,39.23%,70.39%,66.96%,46.13%,16.15%,-13.53%,24.00%,46.51%,50.60%,55.63%,21.33%,43.17%,46.34%,64.60%,61.99%,78.43%,45.63%,47.28%,43.46%,Upgrade
Enterprise Value,245,"4,788","4,716","4,353","4,934","5,184","4,996","5,140","4,168","2,746","1,919","2,637","2,206","3,142","3,131","3,654","3,614","3,090","4,780","5,552","5,915","6,151","5,486","5,364","5,809","5,928","3,837","2,982","3,343","4,619","3,806","3,704","2,919","3,101","2,834","2,766","2,687","2,242","1,950","1,934","1,745",Upgrade
PE Ratio,7.03,7.29,8.85,8.28,10.03,10.05,10.67,9.08,8.91,8.39,6.31,15.10,45.47,9.78,8.46,8.71,8.76,6.39,16.26,12.62,13.71,10.65,16.04,16.03,17.81,18.26,14.55,15.63,18.41,21.32,20.64,22.00,19.23,21.55,19.70,23.89,25.02,21.44,19.33,18.86,19.52,Upgrade
PS Ratio,2.96,13.26,14.56,15.57,19.05,20.49,20.47,20.52,19.96,15.30,11.09,12.85,9.16,16.19,14.43,15.45,15.63,11.57,19.88,22.98,25.39,25.78,25.69,25.17,29.23,28.88,22.00,24.29,29.17,32.47,32.66,34.12,27.38,28.28,27.40,31.50,37.52,29.17,26.02,25.08,26.24,Upgrade
PB Ratio,0.79,1.01,1.03,0.98,1.13,1.24,1.22,1.21,1.21,0.95,0.66,0.74,0.53,0.95,0.86,0.96,1.00,0.78,1.32,1.60,1.76,1.80,1.85,1.78,2.21,2.30,1.60,2.19,2.52,3.00,2.90,3.26,2.60,3.30,2.89,2.98,3.87,3.35,2.84,2.90,2.98,Upgrade
Debt / Equity Ratio,4.90,4.90,4.78,4.63,4.66,4.49,4.74,4.91,5.22,5.36,5.42,5.42,5.02,4.67,4.74,4.75,4.92,4.94,5.04,5.15,5.25,5.15,5.23,5.15,5.66,5.77,5.69,6.89,6.58,5.74,6.09,6.20,6.04,6.45,6.51,6.40,6.69,6.65,6.73,6.61,6.54,Upgrade
Current Ratio,19.88,19.88,19.89,20.25,23.93,113.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Asset Turnover,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,Upgrade,
Return on Equity (ROE),3.47%,2.92%,2.96%,2.83%,3.10%,2.86%,3.34%,3.39%,2.82%,2.61%,1.22%,0.29%,2.43%,2.55%,2.77%,2.85%,3.05%,2.03%,3.18%,3.21%,4.22%,2.88%,2.78%,3.10%,3.14%,2.76%,3.50%,3.43%,3.51%,3.51%,3.70%,3.38%,3.83%,3.67%,3.12%,3.87%,3.90%,3.67%,3.84%,3.82%,Upgrade,
Return on Assets (ROA),0.59%,0.50%,0.53%,0.50%,0.56%,0.50%,0.57%,0.54%,0.44%,0.41%,0.19%,0.05%,0.43%,0.44%,0.48%,0.48%,0.51%,0.34%,0.52%,0.51%,0.69%,0.46%,0.45%,0.47%,0.46%,0.41%,0.44%,0.45%,0.52%,0.49%,0.51%,0.48%,0.51%,0.49%,0.42%,0.50%,0.51%,0.47%,0.50%,0.51%,Upgrade,
Return on Capital (ROIC),0.85%,0.64%,0.64%,0.62%,0.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.72%,0.52%,0.49%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.59%,0.00%,0.54%,0.00%,0.00%,0.00%,0.56%,0.35%,0.52%,0.00%,Upgrade,
Earnings Yield,15.27%,3.43%,2.82%,3.02%,2.49%,2.49%,2.34%,2.75%,2.81%,2.98%,3.96%,1.66%,0.55%,2.56%,2.95%,2.87%,2.86%,3.91%,1.54%,1.98%,1.82%,2.35%,1.56%,1.56%,1.40%,1.37%,1.72%,1.60%,1.36%,1.17%,1.21%,1.14%,1.30%,1.16%,1.27%,1.05%,1.00%,1.17%,1.29%,1.33%,1.28%,Upgrade
FCF Yield,19.89%,3.53%,5.16%,3.53%,3.13%,2.60%,1.97%,1.66%,2.87%,3.68%,4.74%,4.52%,3.96%,1.84%,2.77%,1.15%,2.89%,10.66%,2.35%,1.51%,1.69%,1.42%,1.29%,0.74%,2.12%,1.11%,1.65%,0.42%,1.02%,2.72%,0.79%,-0.17%,1.36%,0.18%,0.88%,0.03%,0.58%,0.24%,0.43%,0.02%,1.74%,Upgrade
Dividend Yield,4.17%,0.91%,0.90%,0.92%,0.79%,0.62%,0.66%,0.66%,0.68%,0.88%,1.28%,1.15%,1.55%,0.82%,0.88%,0.77%,0.73%,0.92%,0.53%,0.43%,0.39%,0.38%,0.37%,0.37%,0.33%,0.31%,0.33%,0.41%,0.36%,0.29%,0.32%,0.30%,0.34%,0.33%,0.38%,0.34%,0.32%,0.37%,0.39%,0.39%,0.34%,Upgrade
Payout Ratio,120.52%,26.37%,31.80%,30.62%,31.73%,24.92%,28.38%,24.13%,24.18%,29.51%,32.26%,69.46%,282.55%,31.98%,29.80%,26.83%,25.55%,23.48%,34.68%,21.86%,21.57%,16.22%,24.04%,23.50%,23.16%,22.77%,19.10%,25.81%,26.32%,24.87%,26.35%,26.16%,26.10%,28.67%,29.79%,32.08%,32.08%,31.59%,30.12%,29.49%,26.46%,Upgrade
Buyback Yield / Dilution,8.52%,8.52%,8.52%,7.24%,3.71%,-0.45%,-0.35%,-0.66%,-0.39%,-0.09%,-0.36%,-0.25%,-0.27%,-0.30%,-0.21%,-0.21%,-0.16%,-0.24%,-0.21%,-3.71%,-5.39%,-5.42%,-11.52%,-36.05%,-33.89%,-36.20%,-30.23%,-4.31%,-8.11%,-11.27%,-9.96%,-12.97%,-13.31%,-8.28%,-9.75%,-8.37%,-4.54%,-5.85%,-4.82%,-2.45%,-2.31%,Upgrade
Total Shareholder Return,12.70%,9.43%,9.42%,8.16%,4.50%,0.17%,0.31%,0.00%,0.28%,0.79%,0.92%,0.90%,1.29%,0.52%,0.67%,0.56%,0.57%,0.67%,0.32%,-3.28%,-5.00%,-5.04%,-11.15%,-35.68%,-33.56%,-35.89%,-29.91%,-3.90%,-7.75%,-10.98%,-9.64%,-12.67%,-12.97%,-7.95%,-9.38%,-8.04%,-4.21%,-5.48%,-4.43%,-2.06%,-1.97%,Upgrade
