Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+26 Quarters
Market Capitalization,206,543,543,563,538,911,"1,215","1,621","1,420","1,239",842,648,710,692,"1,105",973,"1,143",819,453,733,956,"1,322","1,312","1,689","1,159","1,090","1,586","2,078","1,819","2,082","2,958","4,182","5,842","6,042","5,537","5,073","6,536","6,505","6,833","4,969","4,564",Upgrade
Market Cap Growth,-,-40.34%,-55.32%,-65.24%,-62.10%,-26.52%,44.30%,149.90%,100.01%,79.04%,-23.79%,-33.33%,-37.91%,-15.48%,144.13%,32.69%,19.57%,-38.05%,-65.50%,-56.60%,-17.47%,21.25%,-17.26%,-18.71%,-36.30%,-47.62%,-46.40%,-50.32%,-68.86%,-65.55%,-46.58%,-17.55%,-10.61%,-7.13%,-18.96%,2.08%,43.19%,60.68%,72.09%,23.68%,45.36%,Upgrade
Enterprise Value,538,876,845,956,665,802,"1,190","1,863","1,654","1,456","1,228",833,"1,053","1,029","1,372","1,351","1,478","1,184",482,870,"1,080","1,345","1,412","1,912","1,423","1,149","1,833","2,209","2,013","2,295","10,415","11,256","12,596","12,251","11,264","10,200","11,036","9,637","10,049","5,373","5,050",Upgrade
PE Ratio,-26.63,-26.63,-45.21,-28.92,-415.22,31.87,-141.21,7.60,6.29,6.94,4.93,248.36,-23.24,-49.68,21.49,416.18,88.36,87.98,-18.64,-43.78,271.51,45.78,72.00,116.17,50.16,-15.90,-12.13,-13.32,-11.90,-29.95,114.92,31.51,42.18,41.82,38.87,19.75,24.90,25.45,26.10,41.94,-120.48,Upgrade
PS Ratio,0.47,1.25,1.30,1.02,0.93,1.52,1.94,1.67,1.45,1.32,0.94,1.15,1.29,1.25,1.85,1.94,2.31,1.63,0.89,0.95,1.18,1.56,1.53,2.41,1.62,1.51,2.06,2.50,1.80,1.77,2.24,2.51,3.54,3.80,3.59,2.59,3.39,3.43,3.60,3.24,3.21,Upgrade
PB Ratio,-13.52,-13.52,-10.26,-8.01,-10.31,-20.78,-17.82,-28.27,-31.33,-18.05,-80.44,-2.65,-2.69,-2.75,-4.90,-3.36,-3.99,-2.40,-1.05,-1.70,-2.27,-3.19,-2.89,-3.58,-2.40,-2.18,-3.40,-4.60,-3.43,-4.53,-7.11,-12.10,-15.66,-19.62,-19.04,-14.54,-20.71,-22.19,-51.10,-15.19,-13.12,Upgrade
Debt / Equity Ratio,-14.32,-14.32,-10.95,-8.24,-11.25,-13.98,-5.69,-6.76,-8.59,-6.09,-54.72,-1.96,-1.80,-1.92,-2.27,-1.76,-1.79,-1.52,-0.82,-0.77,-0.73,-1.53,-1.25,-1.15,-1.12,-0.82,-1.24,-1.24,-1.06,-0.96,-18.54,-21.36,-18.86,-21.08,-20.56,-15.75,-15.33,-11.74,-25.47,-2.10,-2.09,Upgrade
Dividend Yield,4.84%,-,0.05%,0.57%,0.54%,-,0.94%,0.84%,1.17%,7.56%,-,-,-,2.93%,0.13%,0.69%,1.19%,0.60%,0.85%,0.53%,0.40%,2.42%,0.29%,0.22%,0.32%,0.17%,-,-,-,-,0.24%,1.62%,0.69%,1.40%,0.64%,1.61%,1.69%,3.03%,1.71%,1.34%,0.96%,Upgrade
Payout Ratio,-29.80%,0.00%,20.00%,-14.30%,-34.40%,0.00%,-121.70%,-317.60%,34.50%,-276.50%,0.00%,0.00%,0.00%,-41.70%,1.30%,-26.70%,-88.10%,12.70%,-400.00%,-26.70%,-31.20%,388.90%,52.60%,66.70%,28.60%,-25.00%,0.00%,0.00%,0.00%,0.00%,-30.80%,140.00%,733.30%,313.30%,40.80%,130.80%,383.30%,800.00%,19.70%,77.80%,933.30%,Upgrade
Buyback Yield / Dilution,-22.75%,-22.75%,39.91%,2.22%,51.87%,-9.58%,17.88%,49.06%,-42.95%,-4.05%,-7.71%,-137.90%,-5.16%,-78.30%,-139.43%,-8.52%,-90.66%,52.95%,-1.71%,-3.45%,-3.45%,-145.29%,60.43%,61.19%,61.20%,-2.01%,-168.39%,0.89%,-163.47%,-1.33%,-0.47%,-0.64%,62.06%,-2.41%,61.96%,-1.22%,-207.82%,-16.03%,-221.35%,-231.26%,-10.00%,Upgrade
Total Shareholder Return,-17.88%,-22.75%,39.96%,2.79%,52.41%,-9.58%,18.83%,49.91%,-41.78%,3.51%,-7.71%,-137.90%,-5.16%,-75.36%,-139.30%,-7.83%,-89.47%,53.55%,-0.86%,-2.92%,-3.05%,-142.87%,60.72%,61.41%,61.52%,-1.84%,-168.39%,0.89%,-163.47%,-1.33%,-0.23%,0.98%,62.74%,-1.00%,62.61%,0.39%,-206.13%,-13.00%,-219.64%,-229.92%,-9.05%,Upgrade
