Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+38 Quarters
Market Capitalization,173,222,304,286,289,310,263,251,230,236,189,136,160,187,227,211,227,220,165,219,235,236,218,158,173,188,146,126,115,112,113,84,103,101,98,111,113,109,112,91,89,Upgrade
Market Cap Growth,-,-28.24%,15.62%,13.88%,25.66%,31.19%,38.99%,83.91%,43.73%,26.68%,-16.79%,-35.44%,-29.46%,-15.12%,37.35%,-3.31%,-3.48%,-6.74%,-24.09%,38.66%,36.23%,25.35%,48.98%,24.70%,50.32%,67.33%,29.76%,49.95%,11.83%,11.15%,14.61%,-24.29%,-8.90%,-7.38%,-12.22%,22.56%,27.30%,32.48%,39.21%,-1.01%,-7.68%,Upgrade
Enterprise Value,500,546,507,326,219,34,-28,-23,81,124,171,288,40,-95,-28,161,296,308,252,323,378,301,282,201,275,232,259,147,82,115,183,191,262,259,228,206,247,225,213,172,151,Upgrade
PE Ratio,3.98,5.16,6.79,6.59,7.58,8.63,7.95,8.47,7.78,9.76,9.67,7.88,11.26,11.15,11.54,10.64,11.76,13.34,10.47,18.18,21.91,21.34,23.27,15.11,19.06,23.32,20.70,22.62,19.36,17.92,18.45,12.42,18.20,15.81,14.49,14.86,13.08,12.66,12.65,11.69,20.07,Upgrade
PS Ratio,1.51,1.91,2.56,2.47,2.67,2.93,2.57,2.56,2.35,2.65,2.27,1.70,2.09,2.27,2.65,2.46,2.65,2.63,2.06,2.85,3.25,3.40,3.24,2.42,2.70,3.01,2.39,2.08,1.89,1.86,1.93,1.50,1.97,1.95,1.93,2.21,2.22,2.24,2.36,2.03,2.29,Upgrade
PB Ratio,0.59,0.75,1.04,1.01,1.07,1.12,0.96,0.95,0.89,0.93,0.76,0.56,0.67,0.78,0.95,0.95,1.03,1.01,0.83,1.12,1.21,1.33,1.24,0.89,1.30,1.48,1.12,0.96,0.87,0.85,0.84,0.78,0.97,0.98,0.96,1.08,1.10,1.07,1.12,0.97,0.95,Upgrade
Debt / Equity Ratio,1.97,1.97,1.49,0.93,0.50,0.44,0.44,0.64,0.70,0.73,0.98,1.29,1.22,1.30,1.24,1.46,1.34,1.30,1.41,1.60,1.67,1.15,1.07,0.80,1.34,1.25,1.37,1.20,1.54,1.62,1.53,1.89,1.95,1.82,1.60,1.18,1.55,1.41,1.32,1.21,1.22,Upgrade
Dividend Yield,6.20%,1.24%,0.91%,0.97%,0.96%,0.90%,1.05%,1.10%,1.05%,1.02%,1.27%,1.75%,1.50%,1.32%,1.02%,1.09%,1.02%,1.03%,1.34%,1.02%,0.94%,0.90%,0.80%,1.09%,0.92%,0.85%,1.08%,1.25%,1.37%,1.40%,1.26%,1.40%,1.15%,1.17%,1.20%,1.06%,1.04%,0.92%,0.89%,1.11%,1.14%,Upgrade
Payout Ratio,25.20%,34.00%,22.90%,20.50%,27.10%,28.10%,26.20%,34.00%,31.10%,35.00%,34.10%,29.80%,100.00%,116.70%,48.30%,46.70%,46.70%,43.80%,43.80%,51.90%,107.70%,46.70%,280.00%,56.00%,66.70%,56.00%,70.00%,93.30%,116.70%,87.50%,280.00%,58.30%,70.00%,70.00%,82.40%,127.30%,48.30%,50.00%,46.20%,50.00%,41.40%,Upgrade
Buyback Yield / Dilution,0.78%,0.78%,-0.34%,-0.78%,-0.71%,-0.64%,-0.76%,-0.90%,-0.58%,1.82%,-3.11%,-3.30%,-4.32%,-8.94%,-4.86%,-3.94%,-4.59%,-6.13%,-26.46%,-30.02%,-38.08%,-33.64%,-10.73%,-8.60%,-1.53%,-1.26%,-11.00%,-33.18%,-32.98%,-33.23%,-21.05%,-0.48%,-0.55%,-0.95%,-0.82%,-0.54%,0.19%,1.79%,1.99%,3.65%,7.93%,Upgrade
Total Shareholder Return,7.11%,2.02%,0.57%,0.19%,0.26%,0.25%,0.29%,0.20%,0.47%,2.84%,-1.84%,-1.55%,-2.82%,-7.62%,-3.83%,-2.85%,-3.58%,-5.10%,-25.12%,-29.00%,-37.14%,-32.73%,-9.93%,-7.51%,-0.61%,-0.41%,-9.91%,-31.94%,-31.61%,-31.83%,-19.79%,0.93%,0.60%,0.22%,0.38%,0.52%,1.23%,2.71%,2.88%,4.76%,9.07%,Upgrade
