Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+62 Quarters
Market Capitalization,139,140,182,139,136,163,157,146,145,126,106,90,116,88,129,113,110,116,101,118,123,125,124,130,114,107,103,85,82,88,92,79,86,81,47,46,51,46,46,45,44,Upgrade
Market Cap Growth,-,-14.35%,15.47%,-5.08%,-5.71%,29.13%,48.42%,62.45%,24.67%,44.14%,-17.81%,-20.40%,5.84%,-24.20%,27.05%,-4.15%,-11.06%,-7.78%,-18.42%,-9.13%,7.82%,16.81%,20.27%,52.02%,39.32%,22.64%,13.03%,7.97%,-5.17%,8.24%,95.36%,71.06%,68.38%,75.96%,2.36%,3.41%,15.55%,4.99%,16.04%,5.70%,6.76%,Upgrade
Enterprise Value,222,222,177,138,110,101,29,25,18,23,44,60,105,105,173,117,113,131,127,163,140,160,144,124,114,132,121,84,111,96,71,29,67,60,44,33,51,70,66,50,41,Upgrade
PE Ratio,9.08,9.28,11.64,8.87,9.24,10.68,9.69,9.79,9.14,8.89,9.00,7.52,10.93,8.28,11.75,10.71,11.05,12.67,11.65,16.26,18.63,18.99,20.06,19.50,16.62,15.96,15.59,11.79,11.30,11.56,11.12,12.49,16.88,20.13,20.12,14.90,15.34,13.04,11.67,12.71,12.24,Upgrade
PS Ratio,2.59,2.60,3.36,2.59,2.61,3.09,2.98,2.88,2.86,2.68,2.44,2.11,2.83,2.11,3.04,2.65,2.61,2.83,2.51,2.97,3.16,3.25,3.23,3.42,3.05,2.88,2.82,2.33,2.26,2.38,2.41,2.22,2.65,2.75,1.85,1.90,2.12,1.92,1.91,1.89,1.86,Upgrade
PB Ratio,1.05,1.06,1.42,1.13,1.07,1.25,1.15,1.09,1.10,0.99,0.85,0.74,0.98,0.76,1.13,1.01,1.00,1.09,0.98,1.17,1.24,1.28,1.28,1.33,1.18,1.13,1.10,0.91,0.89,0.96,1.01,0.75,0.83,0.78,0.46,0.61,0.69,0.62,0.63,0.63,0.62,Upgrade
Debt / Equity Ratio,1.00,1.00,0.36,0.46,0.36,0.29,0.35,0.34,0.41,0.44,0.25,0.54,0.63,0.50,0.63,0.52,0.48,0.60,0.82,0.87,0.95,0.81,0.70,0.45,0.64,0.69,0.57,0.44,0.66,0.44,0.46,0.30,0.30,0.31,0.33,0.48,0.46,0.45,0.46,0.49,0.48,Upgrade
Dividend Yield,2.67%,0.66%,1.02%,0.67%,0.68%,0.56%,0.56%,0.61%,0.59%,0.65%,0.78%,0.92%,0.71%,0.94%,0.61%,0.69%,0.72%,0.68%,0.77%,0.66%,0.63%,0.62%,0.62%,0.60%,0.68%,0.72%,0.75%,0.90%,0.94%,0.88%,0.84%,0.97%,0.88%,0.94%,1.05%,1.04%,0.93%,1.04%,1.05%,1.07%,1.08%,Upgrade
Payout Ratio,30.20%,30.80%,45.10%,21.30%,23.90%,25.80%,21.50%,25.80%,19.70%,18.20%,29.00%,19.00%,30.20%,40.30%,26.20%,26.40%,29.20%,32.20%,30.80%,33.30%,41.20%,38.90%,73.70%,45.90%,41.20%,48.30%,50.90%,40.00%,44.40%,50.90%,35.90%,39.40%,37.80%,34.60%,466.70%,65.10%,51.90%,96.60%,50.90%,49.10%,43.10%,Upgrade
Buyback Yield / Dilution,-0.81%,-0.81%,-1.06%,-1.06%,-1.43%,-1.09%,-0.65%,-0.65%,-0.60%,-0.62%,-2.09%,-2.17%,-1.74%,-1.82%,-0.61%,-0.58%,-0.76%,-0.32%,-0.22%,-0.18%,-0.14%,-0.43%,-0.69%,-1.02%,-0.95%,-0.99%,-0.95%,-0.99%,-0.92%,-0.92%,-53.74%,-58.00%,-58.14%,-57.73%,-3.15%,-0.18%,-0.11%,-0.11%,-1.21%,-1.21%,-1.22%,Upgrade
Total Shareholder Return,1.86%,-0.15%,-0.04%,-0.39%,-0.76%,-0.52%,-0.08%,-0.04%,-0.00%,0.03%,-1.31%,-1.25%,-1.03%,-0.89%,-0.00%,0.12%,-0.04%,0.35%,0.55%,0.48%,0.49%,0.19%,-0.07%,-0.42%,-0.27%,-0.26%,-0.21%,-0.09%,0.02%,-0.04%,-52.91%,-57.04%,-57.26%,-56.79%,-2.10%,0.85%,0.83%,0.94%,-0.16%,-0.14%,-0.14%,Upgrade
