Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Market Capitalization,"8,931","7,805","8,163","7,760","6,841","6,383","5,023","5,122","5,800","5,670","4,672","3,426","3,375","3,047","6,015","6,201","7,109","7,261","6,427","8,545","8,182","10,534","12,317","11,539","10,642","10,749","10,197","8,285","7,558","7,385","8,104","7,914","8,920","8,480","8,789","8,759","8,948","9,161","9,162","8,024","7,840",Upgrade
Market Cap Growth,-,22.28%,62.49%,51.50%,17.94%,12.57%,7.52%,49.51%,71.88%,86.10%,-22.32%,-44.75%,-52.53%,-58.04%,-6.41%,-27.44%,-13.12%,-31.07%,-47.82%,-25.95%,-23.11%,-1.99%,20.79%,39.27%,40.79%,45.54%,25.82%,4.70%,-15.27%,-12.91%,-7.79%,-9.66%,-0.31%,-7.43%,-4.06%,9.17%,14.13%,20.20%,59.94%,49.02%,43.37%,Upgrade
Enterprise Value,"12,085","11,112","11,473","11,046","10,133","9,719","8,391","8,442","9,119","8,455","7,821","6,701","7,002","6,023","9,257","9,561","10,389","10,157","9,304","11,314","11,280","13,147","15,178","14,423","13,493","13,626","13,096","11,217","10,858","10,059","10,793","10,527","11,530","11,152","11,468","11,552","11,685","12,095","11,679","10,733","10,589",Upgrade
PE Ratio,6.31,5.50,6.21,6.57,6.22,7.00,6.10,6.40,8.26,7.22,5.89,3.59,3.50,3.11,5.47,5.89,13.50,13.68,12.28,15.79,7.59,10.15,12.39,11.83,11.10,11.31,10.95,9.11,8.62,8.54,9.35,22.06,23.84,21.79,21.86,9.79,10.16,10.65,10.82,9.21,8.76,Upgrade
PS Ratio,0.73,0.65,0.68,0.65,0.57,0.54,0.42,0.39,0.44,0.42,0.36,0.29,0.28,0.26,0.50,0.52,0.60,0.62,0.55,0.74,0.72,0.93,1.09,1.03,0.95,0.97,0.92,0.76,0.70,0.68,0.76,0.74,0.84,0.80,0.84,0.84,0.86,0.88,0.88,0.77,0.75,Upgrade
PB Ratio,0.95,0.84,0.93,0.90,0.71,0.60,0.44,0.46,0.53,0.54,0.43,0.32,0.32,0.31,0.60,0.64,0.75,0.80,0.75,1.00,0.87,1.11,1.29,1.22,1.14,1.18,1.14,0.89,0.83,0.83,0.94,0.92,1.05,0.98,1.03,0.95,0.97,1.02,1.06,0.93,0.94,Upgrade
Debt / Equity Ratio,0.37,0.37,0.39,0.40,0.35,0.32,0.30,0.31,0.31,0.32,0.31,0.31,0.36,0.34,0.33,0.36,0.35,0.33,0.34,0.35,0.34,0.31,0.31,0.31,0.32,0.33,0.33,0.32,0.37,0.31,0.32,0.32,0.32,0.32,0.33,0.31,0.31,0.34,0.30,0.32,0.33,Upgrade
Dividend Yield,2.92%,0.83%,0.80%,0.85%,0.88%,0.95%,1.22%,1.20%,1.00%,1.02%,1.24%,1.69%,1.72%,1.90%,0.98%,0.96%,0.77%,0.77%,0.88%,0.67%,0.62%,0.48%,0.42%,0.45%,0.43%,0.43%,0.46%,0.57%,0.58%,0.60%,0.56%,0.58%,0.46%,0.49%,0.47%,0.48%,0.42%,0.41%,0.41%,0.48%,0.44%,Upgrade
Payout Ratio,18.10%,18.20%,23.40%,16.10%,16.30%,25.20%,38.00%,18.60%,32.00%,38.00%,43.20%,25.20%,21.90%,36.10%,19.80%,24.60%,19.50%,19.80%,22.80%,-20.00%,17.80%,18.70%,19.30%,20.50%,18.50%,20.00%,18.70%,19.80%,18.50%,21.00%,19.90%,22.30%,18.30%,19.40%,-15.00%,19.20%,15.60%,16.70%,17.90%,18.60%,15.90%,Upgrade
Buyback Yield / Dilution,2.60%,2.60%,2.70%,2.15%,1.54%,0.57%,-0.39%,-0.41%,-0.40%,-0.37%,1.26%,2.43%,3.99%,5.43%,5.71%,4.61%,4.21%,3.00%,2.51%,3.09%,3.08%,3.48%,3.33%,3.82%,4.01%,4.03%,4.65%,4.88%,4.71%,5.00%,3.39%,3.18%,3.07%,3.09%,3.51%,3.35%,3.57%,3.84%,5.07%,5.91%,6.62%,Upgrade
Total Shareholder Return,5.57%,3.44%,3.50%,3.00%,2.42%,1.53%,0.83%,0.79%,0.60%,0.65%,2.51%,4.13%,5.71%,7.33%,6.68%,5.57%,4.99%,3.77%,3.40%,3.76%,3.70%,3.96%,3.75%,4.27%,4.44%,4.46%,5.11%,5.45%,5.29%,5.60%,3.95%,3.75%,3.53%,3.58%,3.98%,3.83%,3.98%,4.25%,5.49%,6.38%,7.06%,Upgrade
