Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+41 Quarters
Market Capitalization,365,390,391,384,403,399,424,360,409,336,257,245,249,319,468,494,430,414,339,343,383,372,365,365,359,337,325,355,330,316,305,313,334,331,229,260,262,262,235,255,253,Upgrade
Market Cap Growth,-,-2.30%,-7.73%,6.67%,-1.50%,18.59%,64.75%,46.97%,63.99%,5.51%,-45.07%,-50.39%,-42.02%,-22.99%,38.33%,43.92%,12.45%,11.26%,-7.11%,-5.79%,6.72%,10.27%,12.04%,2.54%,8.58%,6.67%,6.72%,13.46%,-1.26%,-4.44%,33.39%,20.57%,27.84%,26.13%,-2.76%,1.84%,3.56%,-1.35%,16.98%,41.17%,58.82%,Upgrade
Enterprise Value,"1,429","1,453","1,415","1,255","1,250","1,176","1,165",978,"1,048",942,842,820,796,823,"1,001","1,032",985,946,874,919,982,953,937,984,985,958,904,826,784,817,817,793,810,755,590,604,527,534,531,514,492,Upgrade
PE Ratio,7.30,6.95,5.97,5.47,6.23,6.95,11.13,11.61,24.21,29.98,35.70,14.55,9.00,11.80,15.36,14.56,10.21,9.95,8.23,8.33,14.52,13.96,13.77,21.05,19.43,14.32,16.10,12.96,12.93,13.13,12.63,22.32,22.18,29.63,16.35,18.57,19.01,19.03,14.42,16.56,17.73,Upgrade
PS Ratio,4.21,4.49,4.83,4.87,5.44,5.44,6.19,5.82,7.04,5.99,4.63,4.26,4.26,5.46,7.52,7.06,5.30,5.01,4.16,4.29,5.44,5.26,5.18,5.66,5.84,5.61,5.52,5.56,5.19,5.07,5.09,6.65,7.39,7.87,5.45,6.32,6.56,5.89,5.31,5.62,6.02,Upgrade
PB Ratio,1.06,1.13,1.21,1.24,1.24,1.17,1.14,0.96,1.18,0.98,0.72,0.68,0.72,0.98,1.37,1.45,1.34,1.34,1.11,1.19,1.34,1.29,1.16,1.21,1.18,1.14,1.16,1.00,0.84,0.98,0.97,1.05,1.19,1.09,0.74,0.86,0.92,0.97,1.16,1.63,1.39,Upgrade
Debt / Equity Ratio,3.35,3.35,3.45,3.28,3.08,2.76,2.40,2.10,2.24,2.15,1.97,1.95,1.68,1.65,1.69,1.70,1.78,1.84,1.87,2.08,2.19,2.21,2.05,2.18,2.14,2.19,2.17,1.44,1.29,1.64,1.72,1.74,1.72,1.50,1.36,1.39,1.10,1.19,1.55,1.78,1.49,Upgrade
Dividend Yield,16.79%,2.14%,2.70%,2.14%,3.11%,1.82%,2.96%,1.85%,1.63%,1.62%,1.41%,1.48%,1.45%,2.38%,1.62%,1.53%,1.75%,1.82%,2.22%,2.18%,1.96%,2.02%,2.05%,2.05%,2.09%,2.22%,2.31%,2.11%,2.28%,2.38%,2.47%,2.40%,2.25%,2.27%,3.29%,2.90%,2.88%,2.71%,2.42%,2.09%,2.12%,Upgrade
Payout Ratio,80.10%,61.70%,540.20%,46.80%,75.90%,32.00%,184.20%,57.30%,82.40%,100.00%,-,-200.00%,100.00%,311.00%,78.10%,96.10%,249.70%,156.20%,56.80%,49.90%,311.00%,139.00%,54.30%,249.70%,208.50%,124.80%,139.00%,178.20%,83.20%,311.00%,89.30%,311.00%,104.00%,311.00%,311.00%,208.50%,249.70%,124.80%,249.70%,156.20%,139.00%,Upgrade
Buyback Yield / Dilution,-0.26%,-0.26%,-0.21%,-8.92%,-9.04%,-8.83%,-8.90%,-0.17%,-0.05%,0.10%,0.41%,-0.04%,-0.20%,-0.54%,-1.15%,-1.02%,-0.82%,-0.50%,-0.46%,-0.16%,-0.12%,-0.14%,0.30%,0.61%,0.65%,0.36%,0.34%,0.13%,-,-,0.01%,-,-,-5.86%,-32.46%,-40.87%,-40.87%,-33.07%,-6.41%,-,-26.99%,Upgrade
Total Shareholder Return,16.53%,1.88%,2.49%,-6.78%,-5.93%,-7.01%,-5.94%,1.68%,1.58%,1.72%,1.82%,1.44%,1.26%,1.84%,0.47%,0.51%,0.94%,1.32%,1.76%,2.02%,1.83%,1.87%,2.35%,2.66%,2.73%,2.58%,2.65%,2.24%,2.28%,2.38%,2.48%,2.40%,2.25%,-3.58%,-29.16%,-37.97%,-37.99%,-30.37%,-4.00%,2.09%,-24.87%,Upgrade
