Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+66 Quarters
Market Capitalization,"46,234","40,576","39,752","36,014","34,249","36,411","35,169","30,733","27,440","24,173","23,792","20,215","18,486","15,344","17,763","16,666","16,226","14,375","13,535","13,594","11,899","12,469","11,441","11,089","10,277","10,099","9,246","9,006","8,431","7,874","7,234","7,205","7,883","7,702","7,597","7,212","7,321","6,368","6,173","5,574","5,538",Upgrade
Market Cap Growth,-,11.44%,13.03%,17.18%,24.82%,50.63%,47.82%,52.03%,48.43%,57.54%,33.95%,21.29%,13.93%,6.74%,31.23%,22.60%,36.37%,15.28%,18.30%,22.59%,15.78%,23.47%,23.74%,23.14%,21.89%,28.26%,27.81%,24.99%,6.96%,2.24%,-4.79%,-0.09%,7.68%,20.94%,23.07%,29.38%,32.19%,22.47%,43.23%,28.63%,33.48%,Upgrade
Enterprise Value,"52,112","46,194","45,428","37,286","36,222","38,290","37,295","30,509","27,446","25,645","25,083","21,617","20,435","17,923","20,086","18,870","18,385","16,349","14,909","14,864","13,041","13,634","12,269","11,932","11,321","11,221","10,156","9,862","9,320","8,668","7,795","7,879","8,489","8,574","8,308","8,001","7,755","6,605","6,303","5,423","5,309",Upgrade
PE Ratio,40.34,34.92,35.68,33.10,32.39,37.80,38.78,32.71,30.79,28.29,29.06,26.08,25.51,22.53,26.56,24.24,23.55,20.72,21.37,23.13,20.84,23.70,23.77,22.76,20.59,17.44,23.30,23.60,21.50,20.65,20.27,20.82,25.74,27.91,25.04,23.12,24.99,22.96,22.98,23.02,24.16,Upgrade
PS Ratio,5.27,4.60,4.65,4.24,3.99,4.29,4.28,3.87,3.59,3.31,3.40,2.88,2.64,2.17,2.47,2.34,2.29,2.03,1.95,2.00,1.80,1.94,1.83,1.79,1.69,1.68,1.63,1.62,1.53,1.44,1.34,1.36,1.54,1.56,1.64,1.69,1.92,1.86,1.94,1.88,1.99,Upgrade
PB Ratio,4.74,4.13,4.35,4.20,3.89,4.05,4.13,3.65,3.30,3.59,3.85,3.50,3.37,3.05,3.45,3.44,3.33,2.95,3.01,2.99,2.68,2.76,2.70,2.70,2.67,2.76,2.57,2.44,2.34,2.19,1.99,1.97,2.17,2.45,2.35,2.22,2.25,2.97,2.96,2.89,3.25,Upgrade
Debt / Equity Ratio,0.73,0.73,0.70,0.76,0.77,0.73,0.77,0.69,0.77,0.72,0.79,0.84,0.90,1.04,0.96,0.99,0.96,0.93,0.80,0.78,0.78,0.73,0.74,0.74,0.81,0.80,0.79,0.76,0.76,0.70,0.67,0.66,0.65,0.74,0.74,0.74,0.77,0.88,0.70,0.55,0.54,Upgrade
Current Ratio,1.06,1.06,1.04,1.06,1.05,1.05,1.06,1.30,1.33,1.10,1.10,1.11,1.09,1.07,1.02,1.05,1.07,1.12,1.06,1.09,1.11,1.10,1.08,1.08,1.05,0.94,0.96,0.96,1.02,0.98,1.01,1.08,1.09,1.05,1.05,1.05,1.15,1.05,0.88,0.99,1.11,Upgrade
Dividend Yield,0.96%,0.29%,0.27%,0.30%,0.31%,0.29%,0.28%,0.32%,0.34%,0.38%,0.36%,0.43%,0.46%,0.55%,0.45%,0.48%,0.49%,0.55%,0.56%,0.55%,0.63%,0.60%,0.62%,0.63%,0.68%,0.69%,0.73%,0.75%,0.80%,0.85%,0.90%,0.90%,0.78%,0.79%,0.76%,0.79%,0.77%,0.76%,0.75%,0.80%,0.80%,Upgrade
Payout Ratio,37.90%,24.00%,79.70%,42.10%,37.80%,24.30%,96.00%,44.00%,51.10%,24.50%,60.80%,48.90%,55.60%,24.60%,81.10%,63.20%,72.90%,23.80%,64.10%,58.60%,65.10%,27.20%,100.00%,63.90%,100.00%,30.50%,88.40%,55.10%,44.70%,146.20%,108.80%,48.70%,45.10%,284.60%,120.00%,62.10%,50.70%,97.30%,77.80%,61.40%,47.90%,Upgrade
Buyback Yield / Dilution,-1.70%,-1.70%,-1.72%,-1.73%,-7.24%,-7.64%,-7.78%,-7.98%,-3.30%,-2.92%,-3.11%,-2.90%,-2.36%,-2.27%,-1.56%,-1.89%,-1.63%,-1.45%,-1.58%,-1.36%,-1.54%,-1.57%,-1.61%,-1.77%,-1.35%,-0.90%,-0.71%,-1.42%,-6.28%,-7.46%,-9.49%,-9.78%,-6.09%,-23.09%,-22.68%,-24.51%,-23.94%,-6.33%,-5.75%,-5.56%,-7.15%,Upgrade
Total Shareholder Return,-0.74%,-1.42%,-1.45%,-1.44%,-6.93%,-7.35%,-7.49%,-7.66%,-2.96%,-2.53%,-2.75%,-2.48%,-1.90%,-1.72%,-1.11%,-1.41%,-1.14%,-0.90%,-1.02%,-0.81%,-0.91%,-0.98%,-0.99%,-1.14%,-0.67%,-0.21%,0.03%,-0.68%,-5.49%,-6.60%,-8.59%,-8.89%,-5.30%,-22.30%,-21.92%,-23.71%,-23.17%,-5.58%,-5.00%,-4.75%,-6.35%,Upgrade
