Metrics,Current,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+96 Quarters
Market Capitalization,391,-,539,609,735,899,721,622,607,462,393,359,310,449,403,425,368,422,468,469,439,442,406,388,377,420,295,262,254,255,247,245,211,185,174,169,167,167,149,147,148,Upgrade
Market Cap Growth,-,-,-25.32%,-2.18%,21.17%,94.84%,83.42%,73.55%,95.89%,2.81%,-2.51%,-15.62%,-15.93%,6.45%,-13.88%,-9.33%,-16.17%,-4.47%,15.39%,20.76%,16.48%,5.19%,37.51%,48.15%,48.69%,64.49%,19.48%,6.89%,20.37%,37.75%,42.28%,44.97%,26.11%,10.85%,16.65%,15.18%,13.22%,25.50%,8.12%,14.16%,23.02%,Upgrade
Enterprise Value,"1,305",914,"1,287","1,438","1,303","1,293",892,702,638,636,553,522,774,703,693,808,777,733,604,641,668,666,630,537,517,573,441,403,378,391,370,386,313,326,332,359,331,355,301,297,283,Upgrade
PE Ratio,15.71,0,12.83,47.69,15.49,13.48,12.87,7.62,9.28,6.77,6.46,5.49,35.43,9.88,11.16,12.20,9.37,22.61,13.23,14.69,12.33,16.50,15.65,14.99,15.43,16.69,12.41,11.16,11.91,12.19,12.67,12.97,11.67,10.21,9.69,10.91,4.46,11.98,10.93,11.20,11.51,Upgrade
PS Ratio,4.58,0,24.01,42.08,30.25,29.97,27.61,19.94,21.58,15.91,14.73,12.71,30.16,21.56,22.26,23.89,19.38,34.90,26.59,28.22,24.76,26.06,24.74,24.12,23.92,26.67,19.44,17.42,17.91,18.64,18.69,19.08,16.61,14.76,14.05,14.26,9.59,15.90,14.49,14.69,15.14,Upgrade
PB Ratio,1.01,0,1.43,1.66,2.01,2.54,2.12,1.90,1.97,1.58,1.41,1.36,1.25,1.82,1.70,1.85,1.66,1.98,2.23,2.32,2.26,2.37,2.26,2.24,2.26,2.61,1.91,1.76,1.77,1.85,1.84,1.89,1.68,1.52,1.45,1.46,1.49,1.62,1.47,1.50,1.55,Upgrade
Debt / Equity Ratio,9.87,9.87,9.79,9.88,8.98,8.68,8.29,8.07,8.22,8.75,8.77,9.32,9.68,9.48,9.43,10.39,10.27,10.33,10.30,10.44,10.52,11.27,11.32,11.21,11.21,11.51,11.72,11.92,11.92,11.81,11.62,11.59,11.54,11.77,11.59,11.81,11.83,12.14,11.92,11.81,11.84,Upgrade
Current Ratio,81.55,81.55,131.47,316.06,1015.96,1397.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Asset Turnover,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade,
Return on Equity (ROE),3.10%,2.79%,0.87%,3.25%,4.70%,4.11%,6.23%,5.30%,5.82%,5.46%,6.19%,0.88%,4.60%,3.80%,3.79%,4.43%,2.19%,4.22%,3.95%,4.58%,3.59%,3.61%,3.74%,3.66%,3.90%,3.86%,3.95%,3.72%,3.79%,3.64%,3.64%,3.60%,3.73%,3.75%,3.35%,8.36%,3.38%,3.37%,3.34%,3.36%,Upgrade,
Return on Assets (ROA),0.29%,0.26%,0.08%,0.33%,0.49%,0.44%,0.69%,0.57%,0.60%,0.56%,0.60%,0.08%,0.44%,0.36%,0.33%,0.39%,0.19%,0.37%,0.35%,0.40%,0.29%,0.29%,0.31%,0.30%,0.31%,0.30%,0.31%,0.29%,0.30%,0.29%,0.29%,0.29%,0.29%,0.30%,0.26%,0.65%,0.26%,0.26%,0.26%,0.26%,Upgrade,
Return on Capital (ROIC),0.73%,0.49%,0.15%,0.43%,0.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.43%,0.46%,0.00%,0.46%,0.45%,0.45%,0.43%,0.42%,0.41%,0.40%,0.38%,0.39%,0.00%,0.32%,0.81%,0.31%,0.33%,0.32%,0.32%,Upgrade,
Earnings Yield,9.59%,-,1.95%,0.52%,1.61%,1.85%,1.94%,3.28%,2.70%,3.69%,3.87%,4.56%,0.71%,2.53%,2.24%,2.05%,2.67%,1.11%,1.89%,1.70%,2.03%,1.52%,1.60%,1.67%,1.62%,1.50%,2.01%,2.24%,2.10%,2.05%,1.97%,1.93%,2.14%,2.45%,2.58%,2.29%,5.61%,2.09%,2.29%,2.23%,2.17%,Upgrade
FCF Yield,13.63%,0.00%,2.75%,1.74%,2.52%,1.82%,2.13%,1.92%,2.27%,2.88%,1.94%,3.88%,2.97%,1.72%,2.62%,1.23%,2.45%,2.30%,2.07%,1.14%,2.28%,1.75%,1.76%,0.88%,2.36%,1.78%,2.25%,1.12%,3.16%,2.41%,1.71%,1.02%,3.18%,2.84%,-3.07%,6.17%,4.58%,2.15%,1.97%,1.60%,3.19%,Upgrade
Dividend Yield,1.70%,-,0.24%,0.20%,0.38%,0.13%,0.15%,0.17%,0.41%,0.21%,0.23%,0.25%,0.70%,0.19%,0.21%,0.19%,0.50%,0.18%,0.16%,0.15%,0.33%,0.16%,0.17%,0.18%,0.36%,0.16%,0.22%,0.24%,0.50%,0.25%,0.24%,0.24%,1.29%,0.32%,0.33%,0.34%,0.70%,0.34%,0.37%,0.38%,0.76%,Upgrade
Payout Ratio,84.79%,10.93%,12.06%,38.33%,23.47%,6.81%,7.80%,5.13%,15.30%,5.64%,6.04%,5.49%,98.76%,7.51%,9.21%,9.33%,18.87%,16.49%,8.44%,9.08%,16.27%,10.84%,10.53%,10.54%,22.32%,10.85%,10.77%,10.89%,23.99%,12.21%,12.23%,12.62%,60.35%,13.14%,12.81%,14.85%,12.49%,16.49%,16.25%,16.89%,35.16%,Upgrade
Buyback Yield / Dilution,-,0.05%,-0.14%,-0.50%,-0.23%,-0.87%,-1.10%,-0.50%,-0.05%,-0.14%,0.27%,-0.09%,-0.14%,0.23%,0.23%,0.18%,-,-0.37%,-0.37%,-0.23%,-,-1.30%,-1.40%,-1.49%,-0.14%,-0.28%,-0.19%,-0.42%,-0.05%,-0.52%,-0.70%,-0.42%,-,-0.23%,-0.05%,-0.09%,-0.09%,-0.09%,-0.09%,-0.09%,Upgrade,
Total Shareholder Return,1.70%,-,0.28%,0.06%,-0.12%,-0.11%,-0.72%,-0.93%,-0.09%,0.16%,0.09%,0.53%,0.61%,0.05%,0.43%,0.42%,0.69%,0.18%,-0.21%,-0.21%,0.10%,0.16%,-1.13%,-1.22%,-1.13%,0.02%,-0.06%,0.06%,0.08%,0.20%,-0.27%,-0.46%,0.87%,0.32%,0.10%,0.29%,0.61%,0.25%,0.28%,0.28%,0.67%,Upgrade
