Metrics,Current,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+54 Quarters
Market Capitalization,154,242,248,208,169,276,249,258,252,231,186,154,192,166,286,274,293,268,260,298,291,269,274,272,271,250,242,176,154,123,132,133,130,121,122,125,143,126,123,111,96,Upgrade
Market Cap Growth,-,-12.34%,-0.20%,-19.45%,-33.04%,19.69%,33.69%,66.98%,31.50%,39.10%,-34.88%,-43.61%,-34.52%,-38.17%,9.86%,-8.14%,0.73%,-0.33%,-5.01%,9.40%,7.57%,7.59%,13.10%,55.01%,75.29%,103.91%,83.23%,32.07%,18.77%,1.71%,8.71%,6.03%,-9.12%,-4.04%,-0.92%,13.26%,48.41%,52.32%,64.85%,41.96%,45.61%,Upgrade
Enterprise Value,156,247,333,261,191,227,125,195,137,21,121,72,79,135,239,241,304,248,244,256,280,232,179,242,221,186,209,136,80,49,43,63,53,40,49,76,81,35,16,34,64,Upgrade
PE Ratio,5.46,8.79,9.33,8.03,6.51,10.22,8.77,9.00,9.54,10.87,9.15,8.71,10.07,7.25,13.34,12.29,13.13,12.64,12.23,18.23,19.30,17.85,19.54,16.71,18.14,15.60,15.96,11.35,10.38,10.30,12.06,23.36,23.51,23.44,22.98,12.82,13.87,14.24,15.54,15.11,14.14,Upgrade
PS Ratio,1.74,2.79,2.97,2.50,2.04,3.29,2.90,3.01,3.07,3.07,2.49,2.19,2.64,2.11,3.76,3.55,3.87,3.64,3.57,4.13,4.11,3.80,4.02,4.14,4.31,3.96,3.97,3.00,2.74,2.42,2.67,3.27,3.19,2.98,3.04,2.64,2.98,2.84,2.97,2.84,2.64,Upgrade
PB Ratio,0.83,1.33,1.42,1.31,0.99,1.44,1.00,1.05,1.01,0.95,0.76,0.65,0.84,0.76,1.25,1.17,1.27,1.18,1.19,1.40,1.38,1.29,1.31,1.50,1.53,1.47,1.48,1.12,0.99,0.84,0.95,0.97,0.98,0.90,0.93,0.94,1.09,1.00,1.02,0.87,0.86,Upgrade
Debt / Equity Ratio,0.38,0.38,0.66,0.60,0.29,0.21,0.16,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.26,0.05,0.07,0.02,0.17,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,Upgrade
Dividend Yield,3.62%,0.58%,0.57%,0.68%,0.83%,0.52%,0.58%,0.56%,0.60%,0.60%,0.74%,0.89%,0.72%,0.85%,0.51%,0.54%,0.51%,0.51%,0.48%,0.37%,0.33%,0.36%,0.30%,0.27%,0.27%,0.30%,0.30%,0.38%,0.43%,0.54%,0.50%,0.50%,0.51%,-,0.45%,0.44%,0.38%,0.44%,0.44%,0.49%,0.50%,Upgrade
Payout Ratio,20.30%,20.00%,18.50%,21.80%,21.40%,23.50%,21.10%,22.20%,19.70%,18.30%,19.60%,31.40%,61.10%,21.20%,32.40%,25.60%,24.40%,26.30%,23.70%,19.00%,19.40%,17.90%,-,16.20%,14.60%,17.10%,31.60%,21.40%,10.90%,19.40%,23.10%,26.10%,21.40%,0.00%,-22.70%,22.70%,20.00%,20.80%,26.30%,19.20%,38.50%,Upgrade
Buyback Yield / Dilution,1.06%,1.19%,2.14%,2.95%,6.87%,5.38%,4.15%,3.61%,-0.49%,1.82%,5.23%,7.09%,8.43%,7.10%,4.34%,2.79%,1.36%,0.35%,-1.59%,-12.26%,-12.03%,-12.07%,-11.87%,-11.11%,-11.48%,-11.56%,-10.44%,-0.61%,-0.53%,-0.34%,-0.12%,-0.09%,-0.09%,-0.04%,-0.60%,-0.51%,-14.05%,-14.51%,-13.71%,-13.74%,-0.27%,Upgrade
Total Shareholder Return,4.80%,1.77%,2.70%,3.63%,7.70%,5.90%,4.73%,4.17%,0.10%,2.41%,5.97%,7.98%,9.14%,7.95%,4.84%,3.33%,1.87%,0.87%,-1.11%,-11.89%,-11.70%,-11.71%,-11.57%,-10.84%,-11.21%,-11.27%,-10.14%,-0.24%,-0.10%,0.20%,0.37%,0.41%,0.41%,-0.04%,-0.15%,-0.07%,-13.66%,-14.07%,-13.26%,-13.24%,0.23%,Upgrade
